itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1454,5.612,0.775,12.724,5.651,0.74,7.701,7.851,2.059,10.567,1.188,0.435,1.874,0.377,5.705,1.388,3.037,2.433,2.04,0.596,0.242,1.352,2.264,2.278,1.251,0.41
1455,5.78,0.992,13.418,5.563,0.826,8.147,12.104,2.49,20.963,1.261,0.405,1.913,0.382,8.011,1.644,3.215,2.747,2.019,0.623,0.227,1.453,1.964,2.274,1.266,0.448
1456,5.439,1.215,12.564,5.116,0.951,7.819,31.56,5.176,86.284,1.339,0.383,1.932,0.4,20.056,2.667,3.136,3.157,1.968,0.659,0.22,1.485,1.741,2.375,1.349,0.511
1457,4.765,1.359,10.532,4.448,1.044,6.984,87.25,12.703,276.479,1.429,0.366,1.899,0.416,54.236,5.502,2.767,3.457,1.901,0.672,0.219,1.392,1.568,2.448,1.411,0.567
1458,4.143,1.369,8.697,3.806,1.051,6.273,190.421,26.318,636.085,1.594,0.353,1.852,0.416,116.9,10.71,2.223,3.459,1.859,0.652,0.22,1.269,1.413,2.416,1.396,0.587
1459,3.888,1.269,7.852,3.415,0.982,6.096,329.442,44.373,1114.341,1.925,0.352,1.897,0.397,201.179,17.705,1.618,3.137,1.922,0.629,0.22,1.175,1.3,2.328,1.333,0.567
1460,4.067,1.136,8.647,3.362,0.898,6.7,469.505,62.399,1608.28,2.443,0.375,2.097,0.37,286.098,24.728,1.149,2.648,2.144,0.648,0.223,1.251,1.29,2.303,1.327,0.524
1461,4.464,1.053,10.482,3.53,0.863,7.757,566.021,74.717,1945.528,3.059,0.424,2.437,0.351,344.89,29.524,0.879,2.212,2.522,0.734,0.228,1.485,1.418,2.441,1.456,0.482
1462,4.699,1.055,12.389,3.662,0.896,8.71,584.613,77.005,2028.025,3.595,0.487,2.797,0.344,356.681,30.367,0.787,1.963,2.967,0.868,0.233,1.793,1.634,2.715,1.705,0.452
1463,4.447,1.111,13.27,3.509,0.962,9.051,518.265,68.38,1807.325,3.838,0.536,2.994,0.343,317.072,26.901,0.793,1.889,3.309,0.99,0.233,2.028,1.81,2.97,1.962,0.426
1464,3.701,1.154,12.752,3.043,1.009,8.671,390.718,51.889,1379.69,3.68,0.548,2.902,0.339,239.962,20.341,0.813,1.869,3.406,1.04,0.225,2.118,1.819,3.013,2.099,0.394
1465,2.713,1.129,10.743,2.43,1.006,7.545,244.769,33.036,873.391,3.17,0.52,2.554,0.327,150.969,12.878,0.796,1.835,3.255,0.994,0.209,2.068,1.663,2.795,2.059,0.349
1466,1.848,1.033,7.94,1.92,0.976,6.039,121.995,17.256,442.597,2.523,0.472,2.139,0.311,75.63,6.631,0.815,1.826,2.978,0.883,0.191,1.953,1.467,2.428,1.902,0.301
1467,1.359,0.915,5.177,1.684,0.969,4.544,45.41,7.557,166.375,1.99,0.434,1.875,0.302,28.378,2.768,0.942,1.9,2.754,0.767,0.179,1.85,1.383,2.125,1.748,0.269
1468,1.301,0.826,3.118,1.741,1.013,3.355,12.88,3.644,45.832,1.73,0.429,1.874,0.307,8.186,1.191,1.256,2.085,2.689,0.688,0.179,1.794,1.484,2.027,1.684,0.263
1469,1.469,0.787,2.362,1.909,1.093,2.807,5.959,3.019,17.896,1.724,0.455,2.059,0.32,3.641,0.93,1.743,2.34,2.755,0.653,0.191,1.796,1.729,2.12,1.708,0.279
1470,1.928,0.779,6.692,2.154,1.153,5.035,6.017,3.146,17.569,1.82,0.49,2.231,0.33,3.205,0.999,2.29,2.544,2.819,0.636,0.206,1.828,1.976,2.277,1.739,0.298
1471,2.912,0.786,23.811,2.607,1.144,14.23,6.771,3.113,18.719,1.862,0.509,2.214,0.334,2.868,1.014,2.814,2.571,2.742,0.606,0.219,1.894,2.106,2.355,1.694,0.314
1472,4.669,0.808,59.568,3.43,1.061,33.668,7.459,2.903,17.752,1.764,0.506,1.945,0.341,2.653,0.945,3.266,2.361,2.472,0.558,0.233,2.034,2.112,2.321,1.568,0.342
1473,7.103,0.864,112.169,4.61,0.952,62.35,7.981,2.61,17.244,1.561,0.491,1.518,0.364,2.543,0.827,3.676,1.964,2.079,0.514,0.255,2.281,2.065,2.273,1.438,0.405
1474,9.695,0.966,170.058,5.882,0.879,94.122,8.408,2.356,16.224,1.337,0.481,1.082,0.405,2.729,0.723,4.036,1.502,1.687,0.505,0.291,2.575,2.05,2.312,1.403,0.513
1475,11.639,1.087,216.154,6.809,0.868,119.561,8.818,2.253,17.936,1.154,0.488,0.75,0.454,3.24,0.683,4.345,1.094,1.391,0.536,0.337,2.81,2.085,2.433,1.483,0.644
1476,12.242,1.17,234.302,7.022,0.894,129.97,9.138,2.34,21.103,1.022,0.505,0.558,0.487,4.092,0.72,4.528,0.804,1.219,0.588,0.377,2.868,2.118,2.532,1.609,0.755
1477,11.257,1.161,218.688,6.397,0.903,121.824,9.22,2.578,26.474,0.917,0.517,0.473,0.484,5.038,0.809,4.538,0.665,1.124,0.625,0.396,2.68,2.072,2.483,1.663,0.801
1478,9.016,1.06,174.336,5.132,0.872,97.888,8.867,2.897,30.983,0.811,0.509,0.448,0.44,5.789,0.905,4.365,0.686,1.08,0.634,0.384,2.318,1.943,2.251,1.596,0.766
1479,6.26,0.932,117.08,3.67,0.836,66.532,7.938,3.227,34.349,0.709,0.478,0.462,0.375,6.102,0.974,4.035,0.874,1.106,0.628,0.343,1.908,1.832,1.915,1.462,0.673
1480,3.815,0.864,63.922,2.489,0.85,37.273,6.533,3.543,34.357,0.648,0.436,0.53,0.317,5.943,1.01,3.599,1.2,1.232,0.638,0.288,1.564,1.852,1.623,1.378,0.567
1481,2.16,0.902,26.874,1.811,0.941,16.528,4.987,3.844,32.918,0.67,0.395,0.667,0.285,5.46,1.027,3.15,1.593,1.436,0.673,0.235,1.34,2.066,1.498,1.428,0.49
1482,1.323,1.021,8.312,1.594,1.079,5.908,3.698,4.102,30.418,0.781,0.36,0.85,0.28,4.85,1.047,2.738,1.953,1.63,0.721,0.196,1.24,2.419,1.536,1.592,0.459
1483,1.027,1.143,2.563,1.642,1.194,2.41,2.876,4.248,27.567,0.946,0.328,1.022,0.283,4.253,1.078,2.353,2.168,1.728,0.753,0.173,1.183,2.764,1.628,1.767,0.461
1484,0.947,1.19,1.769,1.737,1.22,1.816,2.466,4.207,25.394,1.115,0.298,1.135,0.281,3.706,1.114,2.049,2.176,1.688,0.746,0.163,1.127,2.945,1.659,1.847,0.478
1485,0.919,1.143,1.893,1.752,1.145,2.013,2.348,3.924,22.947,1.259,0.28,1.177,0.275,3.157,1.13,1.86,2.009,1.55,0.702,0.164,1.098,2.926,1.617,1.802,0.503
1486,0.932,1.044,2.04,1.687,1.009,2.285,2.485,3.417,20.852,1.358,0.291,1.159,0.285,2.579,1.112,1.769,1.764,1.406,0.65,0.18,1.111,2.782,1.587,1.702,0.546
1487,1.015,0.959,2.397,1.582,0.878,2.794,2.916,2.773,18.717,1.403,0.338,1.109,0.326,2.014,1.062,1.922,1.566,1.333,0.62,0.208,1.337,2.644,1.671,1.637,0.616
1488,1.157,0.929,2.943,1.466,0.792,3.521,3.688,2.126,18.139,1.393,0.412,1.058,0.393,1.545,1.0,2.279,1.508,1.356,0.621,0.24,1.794,2.6,1.878,1.644,0.701
1489,1.316,0.95,3.544,1.357,0.761,4.275,4.735,1.621,18.504,1.343,0.489,1.026,0.464,1.3,0.949,2.753,1.598,1.43,0.64,0.267,2.399,2.635,2.119,1.681,0.768
1490,1.448,0.988,4.08,1.288,0.771,4.903,5.894,1.358,19.948,1.29,0.546,1.027,0.51,1.372,0.919,3.157,1.798,1.493,0.645,0.279,2.996,2.665,2.265,1.668,0.785
1491,1.533,1.024,4.389,1.316,0.814,5.223,6.829,1.32,21.304,1.303,0.57,1.083,0.516,1.797,0.902,3.381,2.061,1.555,0.626,0.276,3.434,2.645,2.271,1.569,0.745
1492,1.593,1.085,4.381,1.504,0.904,5.194,7.278,1.408,21.507,1.421,0.569,1.193,0.487,2.538,0.888,3.339,2.358,1.696,0.61,0.27,3.592,2.643,2.192,1.441,0.673
1493,1.664,1.218,4.054,1.852,1.062,4.89,7.3,1.511,21.345,1.629,0.563,1.331,0.448,3.496,0.87,3.105,2.664,2.023,0.641,0.269,3.494,2.777,2.164,1.384,0.612
1494,1.753,1.439,3.529,2.285,1.274,4.452,9.866,1.932,26.789,1.86,0.566,1.459,0.42,5.918,0.996,2.803,2.923,2.554,0.743,0.28,3.231,3.091,2.289,1.472,0.592
1495,1.835,1.692,2.951,2.671,1.479,4.01,29.892,5.543,76.937,2.023,0.583,1.53,0.409,17.504,2.413,2.647,3.072,3.156,0.895,0.302,2.956,3.502,2.542,1.674,0.615
