itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
359,3.3,0.459,15.279,5.549,0.572,13.977,7.464,2.904,24.462,0.839,0.498,1.696,0.971,5.69,1.963,2.034,1.647,1.36,0.725,0.852,2.611,1.394,0.638,0.959,0.912
360,3.725,0.459,15.352,6.44,0.593,14.164,7.786,2.799,28.258,0.86,0.49,1.407,0.876,5.31,2.192,1.922,1.54,1.26,0.745,0.907,2.625,1.804,0.694,0.895,0.988
361,4.077,0.503,13.39,6.997,0.661,12.595,7.626,2.814,29.824,0.812,0.537,1.096,0.8,5.193,2.385,1.878,1.44,1.076,0.735,0.989,2.508,2.295,0.757,0.84,1.092
362,4.306,0.603,10.074,7.093,0.772,9.814,7.089,2.886,28.011,0.734,0.64,0.83,0.77,5.365,2.497,1.938,1.36,0.878,0.698,1.093,2.343,2.885,0.848,0.821,1.208
363,4.338,0.75,6.494,6.66,0.906,6.783,6.44,2.91,23.979,0.692,0.777,0.655,0.794,5.661,2.511,2.094,1.302,0.725,0.643,1.198,2.263,3.524,1.011,0.838,1.318
364,4.136,0.917,3.545,5.787,1.037,4.485,5.918,2.816,19.948,0.743,0.911,0.59,0.854,5.857,2.442,2.271,1.255,0.637,0.583,1.278,2.331,4.09,1.276,0.87,1.406
365,3.753,1.065,1.74,4.709,1.139,3.472,5.591,2.629,17.717,0.905,1.0,0.638,0.919,5.843,2.329,2.45,1.203,0.611,0.53,1.305,2.532,4.436,1.61,0.879,1.459
366,3.281,1.157,1.11,3.679,1.201,3.652,5.349,2.458,17.902,1.129,1.012,0.773,0.956,5.626,2.216,2.64,1.139,0.627,0.491,1.257,2.819,4.492,1.925,0.842,1.463
367,2.834,1.173,1.203,2.916,1.23,4.438,5.054,2.425,19.853,1.319,0.941,0.924,0.946,5.214,2.132,2.842,1.052,0.672,0.47,1.135,3.116,4.269,2.133,0.759,1.413
368,2.509,1.113,1.618,2.556,1.245,5.314,4.646,2.586,21.717,1.395,0.806,1.046,0.882,4.653,2.083,3.067,0.946,0.747,0.463,0.959,3.463,3.843,2.215,0.653,1.315
369,2.295,0.996,2.134,2.529,1.265,6.1,4.163,2.897,21.932,1.332,0.649,1.134,0.776,4.04,2.052,3.242,0.833,0.852,0.465,0.766,3.951,3.355,2.201,0.557,1.184
370,2.113,0.86,2.582,2.639,1.303,6.804,3.705,3.229,20.476,1.17,0.511,1.21,0.652,3.468,2.024,3.283,0.725,0.984,0.48,0.595,4.611,2.948,2.115,0.492,1.039
371,1.903,0.737,2.811,2.745,1.354,7.367,3.46,3.447,18.57,1.01,0.421,1.343,0.535,3.079,1.991,3.098,0.641,1.139,0.52,0.471,5.295,2.737,2.008,0.46,0.895
372,1.656,0.651,2.77,2.799,1.422,7.677,3.497,3.477,17.734,0.962,0.385,1.604,0.446,2.996,1.95,2.688,0.603,1.311,0.583,0.398,5.779,2.835,1.959,0.449,0.763
373,1.412,0.612,2.548,2.857,1.513,7.66,3.743,3.306,18.661,1.089,0.39,2.007,0.395,3.281,1.91,2.119,0.627,1.483,0.653,0.371,5.823,3.323,1.99,0.446,0.651
374,1.259,0.616,2.381,3.028,1.63,7.368,4.043,2.978,20.941,1.371,0.415,2.488,0.383,3.882,1.879,1.506,0.718,1.63,0.706,0.381,5.371,4.189,2.053,0.452,0.565
375,1.249,0.653,2.416,3.307,1.765,6.971,4.259,2.566,23.16,1.689,0.442,2.884,0.402,4.608,1.862,0.982,0.859,1.718,0.719,0.416,4.494,5.274,2.056,0.479,0.511
376,1.363,0.71,2.761,3.593,1.893,6.652,4.324,2.161,24.334,1.912,0.457,3.054,0.442,5.254,1.848,0.627,1.042,1.717,0.683,0.456,3.718,6.323,1.951,0.537,0.498
377,1.523,0.773,3.247,3.746,1.974,6.497,4.285,1.849,24.428,1.944,0.456,2.948,0.492,5.643,1.822,0.47,1.249,1.616,0.604,0.483,3.372,7.054,1.743,0.617,0.528
378,1.633,0.831,3.71,3.656,1.968,6.486,4.194,1.688,24.076,1.761,0.438,2.614,0.538,5.724,1.768,0.48,1.445,1.423,0.5,0.49,3.758,7.278,1.496,0.699,0.599
379,1.643,0.875,3.888,3.316,1.853,6.386,4.082,1.691,23.824,1.423,0.412,2.19,0.571,5.571,1.686,0.595,1.596,1.196,0.395,0.477,4.598,6.96,1.305,0.764,0.702
380,1.556,0.897,3.686,2.803,1.643,6.008,3.984,1.829,23.642,1.039,0.387,1.813,0.586,5.322,1.606,0.757,1.676,1.024,0.326,0.454,5.457,6.235,1.267,0.803,0.82
381,1.438,0.895,3.26,2.265,1.386,5.316,3.978,2.045,23.226,0.738,0.372,1.596,0.589,5.142,1.568,0.908,1.687,0.962,0.318,0.433,5.875,5.314,1.439,0.825,0.938
382,1.403,0.871,2.816,1.914,1.142,4.469,4.118,2.262,22.037,0.608,0.373,1.568,0.593,5.139,1.592,0.998,1.674,1.018,0.384,0.424,5.649,4.417,1.777,0.852,1.042
383,1.532,0.829,2.595,1.935,0.954,3.696,4.523,2.431,20.299,0.66,0.392,1.657,0.619,5.343,1.671,1.029,1.714,1.161,0.512,0.429,4.939,3.705,2.158,0.899,1.124
384,1.833,0.776,2.657,2.405,0.835,3.197,5.251,2.541,19.165,0.842,0.43,1.748,0.679,5.693,1.778,1.076,1.849,1.33,0.668,0.446,4.221,3.22,2.425,0.963,1.181
385,2.276,0.723,3.106,3.276,0.763,3.209,6.265,2.627,19.77,1.074,0.483,1.759,0.766,6.035,1.886,1.255,2.066,1.47,0.809,0.467,4.014,2.934,2.487,1.025,1.209
386,2.731,0.678,4.379,4.334,0.701,4.11,7.289,2.774,22.174,1.276,0.542,1.67,0.859,6.289,1.983,1.633,2.308,1.555,0.894,0.484,4.566,2.792,2.339,1.057,1.199
387,3.047,0.646,6.876,5.243,0.629,6.136,7.941,3.005,25.191,1.373,0.595,1.506,0.929,6.412,2.078,2.18,2.517,1.596,0.9,0.494,5.694,2.698,2.02,1.048,1.147
388,3.201,0.631,10.678,5.742,0.548,9.147,7.92,3.279,26.941,1.343,0.636,1.321,0.956,6.364,2.184,2.739,2.627,1.593,0.834,0.5,6.862,2.564,1.609,1.009,1.056
389,3.333,0.637,15.442,5.799,0.479,12.552,7.12,3.51,26.04,1.213,0.667,1.165,0.935,6.083,2.302,3.103,2.576,1.537,0.725,0.505,7.577,2.385,1.214,0.97,0.945
390,3.652,0.666,20.442,5.623,0.456,15.5,5.772,3.607,22.494,1.046,0.692,1.079,0.881,5.565,2.41,3.158,2.372,1.421,0.608,0.514,7.668,2.293,0.908,0.968,0.842
391,4.297,0.719,24.32,5.577,0.505,16.932,4.333,3.523,17.92,0.915,0.711,1.092,0.819,4.861,2.481,2.94,2.081,1.248,0.516,0.526,7.452,2.517,0.725,1.022,0.782
392,5.211,0.788,26.108,5.936,0.629,16.598,3.298,3.275,14.504,0.857,0.72,1.197,0.777,4.091,2.492,2.566,1.759,1.028,0.463,0.545,7.249,3.176,0.649,1.119,0.79
393,6.164,0.862,25.169,6.712,0.807,14.546,2.932,2.921,13.933,0.87,0.714,1.355,0.769,3.413,2.436,2.2,1.462,0.804,0.454,0.571,7.326,4.192,0.646,1.233,0.872
394,6.839,0.928,21.844,7.601,1.006,11.504,3.157,2.539,16.439,0.915,0.696,1.513,0.791,2.945,2.331,1.913,1.206,0.622,0.478,0.604,7.642,5.268,0.692,1.337,1.003
395,6.998,0.977,17.166,8.145,1.192,8.421,3.723,2.184,20.807,0.943,0.681,1.602,0.835,2.807,2.232,1.741,0.986,0.515,0.522,0.646,8.018,6.036,0.753,1.413,1.141
396,6.573,1.007,12.348,8.009,1.345,5.926,4.394,1.872,24.788,0.933,0.687,1.595,0.893,3.08,2.196,1.607,0.796,0.48,0.577,0.698,8.162,6.249,0.795,1.461,1.235
397,5.698,1.017,8.358,7.208,1.452,4.312,5.084,1.617,26.389,0.906,0.728,1.52,0.966,3.814,2.253,1.474,0.639,0.493,0.629,0.766,7.865,5.845,0.807,1.488,1.25
398,4.64,1.001,5.617,6.104,1.506,3.493,5.764,1.448,25.486,0.897,0.799,1.42,1.047,4.951,2.385,1.329,0.53,0.525,0.668,0.848,7.098,4.991,0.797,1.494,1.183
399,3.646,0.957,4.029,5.118,1.502,3.203,6.362,1.405,22.813,0.928,0.879,1.331,1.12,6.247,2.534,1.213,0.484,0.558,0.685,0.933,6.018,3.932,0.785,1.47,1.061
400,2.887,0.88,3.365,4.535,1.435,3.293,6.777,1.505,19.446,1.002,0.946,1.284,1.162,7.382,2.621,1.158,0.528,0.601,0.679,1.005,4.856,2.923,0.791,1.4,0.926
401,2.409,0.769,3.317,4.373,1.313,3.612,6.864,1.722,16.252,1.099,0.99,1.284,1.158,8.117,2.597,1.177,0.665,0.665,0.651,1.047,3.751,2.113,0.831,1.281,0.82
402,2.076,0.634,3.332,4.349,1.158,3.971,6.534,1.982,13.506,1.19,1.021,1.309,1.111,8.358,2.452,1.225,0.852,0.744,0.606,1.052,2.808,1.519,0.915,1.12,0.777
403,1.742,0.501,3.314,4.146,1.0,4.302,5.83,2.206,10.955,1.24,1.053,1.336,1.042,8.164,2.222,1.258,1.021,0.818,0.554,1.032,2.093,1.08,1.027,0.94,0.809
404,1.374,0.393,3.17,3.655,0.865,4.411,5.016,2.336,8.526,1.245,1.094,1.361,0.976,7.701,1.97,1.243,1.105,0.857,0.507,1.008,1.64,0.771,1.135,0.764,0.905
405,1.006,0.328,3.013,2.966,0.77,4.244,4.448,2.354,6.754,1.21,1.132,1.375,0.94,7.115,1.763,1.216,1.077,0.836,0.483,1.005,1.45,0.678,1.199,0.62,1.04
406,0.733,0.308,2.909,2.289,0.713,3.881,4.416,2.296,6.366,1.15,1.144,1.362,0.947,6.452,1.64,1.172,0.946,0.754,0.498,1.034,1.427,0.873,1.193,0.531,1.181
407,0.645,0.333,2.837,1.817,0.69,3.438,5.01,2.24,7.621,1.101,1.108,1.347,0.989,5.707,1.59,1.134,0.759,0.64,0.555,1.087,1.437,1.317,1.124,0.516,1.299
408,0.75,0.403,2.781,1.627,0.692,3.022,6.007,2.249,9.958,1.088,1.019,1.361,1.045,4.849,1.561,1.09,0.57,0.535,0.641,1.139,1.368,1.869,1.023,0.587,1.37
409,0.974,0.512,2.693,1.639,0.712,2.687,7.029,2.325,12.715,1.121,0.895,1.448,1.091,3.902,1.504,1.057,0.429,0.472,0.73,1.162,1.2,2.348,0.944,0.731,1.382
410,1.2,0.648,2.628,1.685,0.747,2.558,7.642,2.434,14.699,1.204,0.772,1.67,1.111,2.993,1.406,1.074,0.354,0.463,0.801,1.139,0.998,2.621,0.937,0.919,1.34
411,1.349,0.793,2.667,1.657,0.788,2.73,7.502,2.524,15.472,1.338,0.681,2.068,1.103,2.274,1.29,1.121,0.361,0.497,0.839,1.068,0.826,2.643,1.011,1.104,1.261
412,1.429,0.912,2.789,1.582,0.817,3.245,6.556,2.553,15.302,1.51,0.636,2.62,1.072,1.843,1.199,1.185,0.463,0.548,0.84,0.962,0.716,2.466,1.137,1.227,1.163
413,1.516,0.972,2.937,1.567,0.823,3.984,5.044,2.51,14.839,1.698,0.632,3.212,1.033,1.694,1.171,1.254,0.656,0.59,0.813,0.841,0.669,2.213,1.251,1.25,1.064
414,1.675,0.957,3.032,1.715,0.806,4.645,3.407,2.407,14.644,1.888,0.653,3.675,1.001,1.735,1.216,1.322,0.91,0.603,0.773,0.733,0.676,2.052,1.318,1.169,0.977
415,1.915,0.885,3.038,2.076,0.788,4.993,2.071,2.266,15.275,2.073,0.687,3.864,0.987,1.889,1.318,1.397,1.193,0.582,0.74,0.658,0.717,2.088,1.325,1.023,0.905
416,2.186,0.793,2.968,2.592,0.799,4.907,1.267,2.114,16.647,2.222,0.724,3.716,0.998,2.135,1.444,1.471,1.466,0.533,0.732,0.628,0.786,2.294,1.272,0.871,0.848
417,2.409,0.733,2.808,3.162,0.861,4.412,1.0,1.974,18.093,2.295,0.76,3.314,1.029,2.465,1.551,1.563,1.71,0.468,0.755,0.64,0.899,2.547,1.185,0.769,0.807
418,2.541,0.745,2.661,3.699,0.968,3.702,1.124,1.866,18.622,2.263,0.785,2.855,1.065,2.839,1.608,1.693,1.93,0.423,0.803,0.677,1.082,2.711,1.111,0.752,0.783
419,2.599,0.827,2.666,4.164,1.085,3.133,1.44,1.82,17.703,2.113,0.791,2.53,1.094,3.169,1.609,1.841,2.132,0.429,0.858,0.71,1.343,2.716,1.087,0.816,0.782
420,2.632,0.941,2.955,4.564,1.169,3.071,1.82,1.873,15.584,1.844,0.768,2.433,1.111,3.364,1.581,1.979,2.303,0.489,0.903,0.718,1.646,2.558,1.124,0.921,0.811
421,2.689,1.036,3.52,4.925,1.198,3.586,2.193,2.043,13.065,1.513,0.717,2.539,1.123,3.396,1.556,2.049,2.405,0.574,0.92,0.692,1.933,2.297,1.217,1.021,0.871
422,2.788,1.073,4.161,5.226,1.174,4.371,2.527,2.305,11.076,1.192,0.65,2.694,1.141,3.33,1.555,2.024,2.41,0.649,0.901,0.646,2.121,2.016,1.351,1.073,0.953
423,2.913,1.044,4.669,5.399,1.12,5.07,2.847,2.578,10.22,0.956,0.588,2.714,1.173,3.299,1.58,1.901,2.314,0.688,0.849,0.601,2.205,1.773,1.493,1.066,1.039
424,3.004,0.965,4.982,5.356,1.054,5.491,3.205,2.795,11.021,0.845,0.554,2.502,1.214,3.475,1.621,1.766,2.144,0.679,0.784,0.579,2.282,1.627,1.61,1.012,1.108
425,3.011,0.869,5.15,5.034,0.986,5.514,3.651,2.942,13.393,0.848,0.562,2.097,1.25,3.958,1.668,1.746,1.941,0.629,0.731,0.588,2.532,1.614,1.691,0.941,1.147
426,2.931,0.787,5.247,4.478,0.923,5.164,4.202,3.05,16.857,0.91,0.608,1.624,1.268,4.682,1.711,1.935,1.746,0.565,0.705,0.622,3.055,1.709,1.748,0.886,1.154
427,2.784,0.736,5.423,3.829,0.865,4.758,4.749,3.158,20.347,0.965,0.668,1.21,1.262,5.429,1.744,2.313,1.585,0.519,0.706,0.665,3.844,1.858,1.799,0.871,1.141
428,2.566,0.718,5.602,3.213,0.812,4.486,5.197,3.282,22.681,0.988,0.713,0.939,1.232,5.969,1.76,2.742,1.434,0.525,0.726,0.7,4.711,1.995,1.862,0.901,1.118
429,2.265,0.719,5.62,2.689,0.773,4.343,5.545,3.384,22.934,0.965,0.726,0.817,1.184,6.147,1.774,3.06,1.264,0.598,0.746,0.716,5.36,2.054,1.927,0.964,1.09
430,1.935,0.719,5.353,2.283,0.755,4.26,5.898,3.397,20.932,0.884,0.703,0.802,1.127,5.875,1.818,3.132,1.073,0.72,0.745,0.712,5.509,1.992,1.96,1.039,1.049
431,1.659,0.7,4.8,1.978,0.763,4.142,6.477,3.249,17.233,0.761,0.654,0.843,1.065,5.231,1.927,2.942,0.891,0.851,0.713,0.7,5.129,1.81,1.937,1.097,0.985
432,1.519,0.664,4.058,1.736,0.799,3.846,7.483,2.921,13.008,0.648,0.599,0.895,0.998,4.508,2.104,2.551,0.741,0.939,0.655,0.702,4.43,1.566,1.876,1.13,0.904
433,1.535,0.623,3.477,1.536,0.842,3.435,8.845,2.465,9.975,0.621,0.553,0.931,0.922,4.158,2.314,2.166,0.662,0.951,0.591,0.732,3.798,1.349,1.823,1.154,0.824
434,1.698,0.591,3.625,1.4,0.869,3.523,10.194,1.971,9.689,0.739,0.523,0.959,0.832,4.556,2.497,2.011,0.662,0.879,0.545,0.792,3.541,1.243,1.787,1.177,0.771
435,1.956,0.571,4.794,1.342,0.865,4.445,11.019,1.548,12.985,1.007,0.512,1.022,0.732,5.729,2.61,2.204,0.723,0.749,0.533,0.866,3.726,1.31,1.739,1.193,0.76
436,2.233,0.558,6.826,1.363,0.833,6.205,11.046,1.269,19.593,1.393,0.52,1.166,0.633,7.305,2.64,2.657,0.812,0.624,0.556,0.932,4.16,1.555,1.645,1.188,0.796
437,2.506,0.537,9.199,1.484,0.785,8.414,10.448,1.159,27.826,1.827,0.552,1.4,0.554,8.685,2.604,3.168,0.899,0.575,0.604,0.972,4.501,1.924,1.5,1.154,0.868
438,2.78,0.499,11.406,1.745,0.739,10.6,9.689,1.225,35.295,2.215,0.614,1.679,0.515,9.307,2.555,3.504,0.962,0.635,0.662,0.98,4.481,2.312,1.311,1.089,0.958
439,3.073,0.444,13.011,2.172,0.71,12.167,9.271,1.498,39.725,2.47,0.709,1.93,0.532,8.895,2.549,3.494,0.99,0.785,0.717,0.962,4.051,2.596,1.103,1.006,1.048
440,3.404,0.381,13.823,2.756,0.702,12.652,9.57,2.022,39.908,2.554,0.829,2.086,0.61,7.595,2.606,3.102,0.991,0.966,0.763,0.936,3.379,2.681,0.922,0.937,1.119
441,3.726,0.329,13.7,3.418,0.712,12.142,10.506,2.797,36.147,2.487,0.959,2.108,0.738,5.86,2.705,2.442,0.99,1.101,0.793,0.915,2.735,2.546,0.809,0.904,1.163
442,3.913,0.305,12.833,3.982,0.723,10.954,11.539,3.736,29.613,2.322,1.08,1.996,0.885,4.374,2.798,1.724,1.027,1.15,0.807,0.903,2.342,2.269,0.783,0.912,1.169
443,3.844,0.315,11.21,4.25,0.713,9.254,12.104,4.659,22.377,2.127,1.179,1.787,1.019,3.766,2.834,1.142,1.145,1.12,0.8,0.893,2.23,1.983,0.821,0.949,1.139
444,3.487,0.351,9.306,4.129,0.672,7.579,11.789,5.338,16.39,1.946,1.251,1.532,1.116,4.184,2.783,0.874,1.372,1.049,0.778,0.873,2.305,1.805,0.871,0.992,1.082
445,2.941,0.394,7.184,3.675,0.61,6.045,10.578,5.589,12.803,1.797,1.291,1.281,1.169,5.253,2.642,0.969,1.683,0.986,0.743,0.844,2.361,1.771,0.886,1.017,1.024
446,2.378,0.422,5.3,3.066,0.547,4.885,8.926,5.363,11.452,1.673,1.295,1.081,1.182,6.404,2.429,1.338,1.998,0.959,0.696,0.817,2.392,1.829,0.853,1.019,0.989
447,1.974,0.432,3.921,2.537,0.51,4.224,7.234,4.791,11.112,1.567,1.26,0.948,1.159,7.143,2.188,1.85,2.211,0.961,0.639,0.803,2.465,1.879,0.784,1.009,0.988
448,1.821,0.425,3.334,2.32,0.518,4.322,5.797,4.126,10.942,1.499,1.181,0.898,1.105,7.243,1.973,2.402,2.252,0.964,0.578,0.804,2.668,1.845,0.716,0.993,1.009
449,1.933,0.415,3.407,2.531,0.571,5.228,4.842,3.637,10.862,1.502,1.061,0.957,1.022,6.713,1.828,2.913,2.105,0.937,0.528,0.805,3.037,1.709,0.719,0.969,1.021
450,2.155,0.42,3.819,3.055,0.658,6.777,4.519,3.501,11.559,1.587,0.912,1.117,0.909,5.819,1.763,3.324,1.808,0.867,0.502,0.789,3.452,1.508,0.851,0.933,0.998
451,2.286,0.453,4.26,3.617,0.762,8.52,4.882,3.72,13.683,1.714,0.758,1.325,0.778,4.933,1.751,3.596,1.449,0.775,0.503,0.744,3.762,1.289,1.124,0.883,0.927
452,2.219,0.522,4.387,3.98,0.86,9.827,5.727,4.133,17.315,1.831,0.622,1.522,0.647,4.353,1.748,3.713,1.118,0.701,0.529,0.67,3.805,1.093,1.486,0.83,0.82
453,1.968,0.626,4.192,4.033,0.935,10.291,6.702,4.511,21.731,1.898,0.524,1.649,0.541,4.163,1.722,3.678,0.872,0.667,0.584,0.583,3.543,0.933,1.83,0.784,0.71
454,1.658,0.753,3.789,3.826,0.966,9.739,7.52,4.674,25.739,1.915,0.468,1.675,0.477,4.218,1.672,3.465,0.721,0.687,0.67,0.507,3.142,0.816,2.04,0.753,0.633
455,1.419,0.875,3.417,3.487,0.942,8.52,8.036,4.522,28.27,1.901,0.447,1.602,0.457,4.221,1.617,3.122,0.686,0.788,0.788,0.463,3.068,0.801,2.046,0.736,0.612
456,1.379,0.957,3.132,3.244,0.864,7.169,8.183,4.06,28.74,1.88,0.447,1.456,0.467,3.975,1.58,2.72,0.809,1.036,0.931,0.455,3.84,1.006,1.849,0.727,0.645
457,1.632,0.971,2.987,3.307,0.747,6.205,7.913,3.4,27.088,1.87,0.459,1.289,0.484,3.494,1.573,2.406,1.165,1.495,1.082,0.473,5.682,1.487,1.516,0.72,0.71
458,2.196,0.911,2.848,3.764,0.622,5.843,7.257,2.719,23.799,1.864,0.477,1.158,0.495,2.881,1.592,2.279,1.753,2.163,1.214,0.497,8.278,2.186,1.152,0.715,0.779
459,2.999,0.803,2.77,4.536,0.523,6.055,6.342,2.19,19.743,1.832,0.504,1.083,0.498,2.259,1.628,2.379,2.473,2.92,1.294,0.513,10.838,2.899,0.867,0.723,0.829
460,3.902,0.692,2.852,5.418,0.477,6.686,5.342,1.913,15.811,1.744,0.547,1.056,0.503,1.75,1.691,2.63,3.122,3.551,1.296,0.514,12.473,3.371,0.725,0.756,0.85
461,4.74,0.625,3.297,6.139,0.499,7.582,4.472,1.885,12.672,1.59,0.606,1.03,0.521,1.407,1.812,2.895,3.474,3.833,1.211,0.504,12.614,3.414,0.726,0.821,0.846
462,5.344,0.621,4.204,6.491,0.583,8.685,4.015,2.019,10.881,1.383,0.676,0.974,0.553,1.223,2.024,3.065,3.411,3.652,1.062,0.491,11.275,3.063,0.823,0.907,0.833
463,5.588,0.675,5.387,6.382,0.699,9.74,4.188,2.189,10.723,1.153,0.741,0.89,0.59,1.16,2.326,3.054,2.992,3.058,0.889,0.485,8.974,2.509,0.94,0.991,0.831
464,5.418,0.755,6.467,5.807,0.807,10.377,5.002,2.306,12.098,0.936,0.783,0.8,0.621,1.228,2.664,2.857,2.412,2.252,0.74,0.495,6.435,1.97,1.03,1.044,0.85
465,4.885,0.823,7.05,4.894,0.875,10.264,6.174,2.342,14.362,0.767,0.785,0.74,0.642,1.455,2.942,2.536,1.907,1.459,0.642,0.526,4.271,1.592,1.082,1.053,0.891
466,4.107,0.849,6.844,3.83,0.893,9.225,7.253,2.311,16.655,0.657,0.749,0.733,0.664,1.803,3.075,2.148,1.64,0.847,0.605,0.576,2.757,1.415,1.088,1.025,0.941
467,3.235,0.829,5.959,2.796,0.878,7.473,7.878,2.256,18.389,0.591,0.689,0.768,0.698,2.167,3.044,1.752,1.617,0.476,0.624,0.64,1.855,1.36,1.053,0.978,0.989
468,2.423,0.786,4.728,1.933,0.869,5.427,7.894,2.236,19.116,0.546,0.626,0.796,0.754,2.492,2.899,1.382,1.726,0.308,0.684,0.708,1.34,1.319,0.986,0.931,1.022
469,1.765,0.746,3.594,1.318,0.907,3.651,7.457,2.312,18.909,0.501,0.575,0.789,0.827,2.745,2.726,1.065,1.832,0.276,0.766,0.766,1.026,1.256,0.912,0.893,1.029
470,1.31,0.722,2.87,0.968,1.014,2.589,6.923,2.517,18.019,0.456,0.542,0.75,0.901,2.931,2.608,0.848,1.861,0.337,0.846,0.804,0.932,1.22,0.853,0.873,1.007
471,1.049,0.711,2.662,0.847,1.17,2.365,6.603,2.821,16.586,0.425,0.523,0.707,0.959,3.105,2.581,0.781,1.83,0.465,0.902,0.818,1.122,1.266,0.845,0.868,0.963
472,0.931,0.695,2.77,0.858,1.321,2.641,6.581,3.157,14.839,0.424,0.514,0.707,0.987,3.308,2.62,0.877,1.793,0.628,0.916,0.815,1.6,1.406,0.926,0.874,0.915
473,0.907,0.658,2.956,0.921,1.408,3.049,6.701,3.445,13.066,0.468,0.52,0.78,0.986,3.487,2.663,1.131,1.806,0.788,0.88,0.809,2.229,1.617,1.113,0.884,0.886
474,0.98,0.595,3.007,1.038,1.401,3.341,6.699,3.626,11.587,0.559,0.553,0.928,0.972,3.527,2.654,1.524,1.883,0.896,0.792,0.815,2.924,1.877,1.347,0.885,0.894
475,1.204,0.517,2.991,1.258,1.313,3.454,6.415,3.671,10.671,0.711,0.623,1.172,0.964,3.326,2.568,1.981,2.002,0.923,0.663,0.844,3.609,2.16,1.527,0.867,0.941
476,1.636,0.452,3.031,1.615,1.187,3.481,6.025,3.584,10.59,0.928,0.73,1.529,0.975,2.896,2.423,2.432,2.126,0.875,0.515,0.896,4.272,2.447,1.58,0.826,1.012
477,2.245,0.425,3.335,2.085,1.077,3.537,5.793,3.386,11.594,1.192,0.858,1.991,1.014,2.377,2.252,2.78,2.222,0.78,0.378,0.965,4.892,2.72,1.495,0.764,1.083
478,2.9,0.449,3.911,2.568,1.019,3.706,5.921,3.098,13.774,1.461,0.983,2.476,1.083,1.972,2.087,2.984,2.266,0.682,0.276,1.032,5.419,2.94,1.322,0.688,1.125
479,3.406,0.516,4.637,2.922,1.014,3.93,6.46,2.758,16.778,1.674,1.079,2.846,1.173,1.867,1.949,2.956,2.239,0.61,0.218,1.074,5.779,3.059,1.144,0.608,1.124
480,3.587,0.602,5.175,3.023,1.033,4.036,7.258,2.409,19.837,1.773,1.132,2.978,1.271,2.089,1.849,2.694,2.125,0.568,0.205,1.076,5.836,3.041,1.034,0.54,1.085
481,3.373,0.673,5.263,2.825,1.03,3.872,8.117,2.099,22.069,1.726,1.138,2.819,1.364,2.52,1.799,2.234,1.922,0.549,0.225,1.036,5.568,2.869,1.018,0.495,1.034
482,2.871,0.716,4.812,2.428,0.988,3.421,8.796,1.881,22.737,1.565,1.101,2.425,1.441,2.981,1.818,1.723,1.69,0.558,0.263,0.966,4.992,2.569,1.072,0.474,1.002
483,2.301,0.736,4.009,2.013,0.928,2.823,9.023,1.798,21.397,1.357,1.031,1.955,1.498,3.303,1.92,1.321,1.52,0.622,0.306,0.892,4.245,2.199,1.138,0.476,1.009
484,1.896,0.756,3.164,1.775,0.886,2.325,8.648,1.858,18.333,1.174,0.935,1.609,1.529,3.402,2.118,1.161,1.592,0.801,0.355,0.84,3.424,1.811,1.174,0.494,1.055
485,1.801,0.789,2.648,1.841,0.889,2.102,7.685,2.022,14.21,1.066,0.827,1.521,1.528,3.314,2.408,1.402,2.145,1.161,0.414,0.83,2.745,1.471,1.17,0.521,1.128
486,2.018,0.832,2.621,2.242,0.943,2.203,6.379,2.213,10.166,1.072,0.723,1.723,1.49,3.167,2.75,2.017,3.303,1.738,0.494,0.874,2.239,1.245,1.156,0.555,1.212
487,2.447,0.868,3.038,2.935,1.022,2.506,5.009,2.361,6.906,1.198,0.65,2.109,1.408,3.101,3.072,2.832,4.921,2.513,0.591,0.965,1.942,1.191,1.188,0.601,1.291
488,2.953,0.878,3.659,3.789,1.094,2.863,3.777,2.453,4.85,1.433,0.636,2.508,1.286,3.205,3.302,3.596,6.578,3.416,0.687,1.085,1.84,1.348,1.312,0.655,1.355
489,3.416,0.849,4.288,4.614,1.136,3.26,2.798,2.51,3.906,1.737,0.698,2.786,1.133,3.52,3.398,4.108,7.779,4.305,0.758,1.206,1.988,1.724,1.548,0.711,1.398
490,3.739,0.78,4.787,5.223,1.148,3.737,2.132,2.556,3.773,2.027,0.832,2.848,0.969,4.001,3.349,4.277,8.167,4.961,0.784,1.307,2.403,2.287,1.872,0.77,1.413
491,3.9,0.691,5.027,5.517,1.158,4.272,1.83,2.59,4.18,2.223,1.01,2.694,0.822,4.503,3.178,4.141,7.69,5.219,0.757,1.376,3.028,2.958,2.223,0.842,1.396
492,3.914,0.617,4.963,5.51,1.201,4.781,1.791,2.585,5.126,2.295,1.184,2.417,0.719,4.848,2.924,3.841,6.603,5.008,0.695,1.406,3.679,3.595,2.509,0.929,1.341
493,3.778,0.587,4.601,5.275,1.283,5.076,1.944,2.515,6.65,2.246,1.31,2.121,0.669,4.932,2.637,3.533,5.327,4.383,0.633,1.394,4.158,4.03,2.645,1.018,1.238
494,3.499,0.617,3.978,4.904,1.376,4.955,2.292,2.384,8.537,2.121,1.355,1.883,0.662,4.764,2.363,3.263,4.233,3.5,0.603,1.337,4.331,4.153,2.6,1.089,1.091
