itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1,8.004,1.552,35.136,7.381,1.401,28.125,0.813,1.843,1.572,4.286,0.321,4.164,0.31,1.106,0.75,3.719,2.181,1.694,0.774,0.376,2.415,2.316,3.471,2.09,1.446
2,12.041,1.515,58.169,10.409,1.336,44.824,0.869,1.639,2.176,5.393,0.305,5.323,0.29,0.904,0.727,4.598,2.436,2.235,0.785,0.383,2.511,2.393,3.191,1.807,1.531
3,15.812,1.425,80.969,13.211,1.236,61.219,0.947,1.393,2.698,6.346,0.298,6.34,0.27,0.685,0.701,5.551,2.674,2.746,0.765,0.388,2.579,2.503,2.886,1.634,1.656
4,18.156,1.315,96.288,14.948,1.131,72.082,1.034,1.157,3.0,6.801,0.304,6.849,0.26,0.539,0.693,6.225,2.81,3.053,0.731,0.388,2.603,2.711,2.602,1.673,1.782
5,18.29,1.202,98.338,15.057,1.038,73.199,1.108,0.975,2.99,6.553,0.323,6.612,0.262,0.536,0.717,6.266,2.783,3.018,0.705,0.381,2.567,3.032,2.358,1.957,1.861
6,16.176,1.097,86.281,13.457,0.96,63.966,1.155,0.876,2.695,5.63,0.349,5.642,0.277,0.686,0.765,5.597,2.57,2.62,0.71,0.363,2.513,3.377,2.155,2.461,1.86
7,12.566,1.003,64.268,10.684,0.891,47.506,1.161,0.867,2.232,4.313,0.374,4.231,0.298,0.943,0.815,4.426,2.228,1.984,0.753,0.336,2.524,3.614,1.996,3.092,1.792
8,8.534,0.918,39.524,7.516,0.823,29.232,1.114,0.934,1.752,2.995,0.392,2.802,0.317,1.218,0.839,3.142,1.841,1.32,0.824,0.305,2.661,3.6,1.874,3.727,1.715
9,5.099,0.862,19.106,4.739,0.768,14.364,1.018,1.051,1.367,2.006,0.402,1.738,0.331,1.41,0.827,2.101,1.506,0.836,0.909,0.279,2.899,3.284,1.755,4.249,1.689
10,2.848,0.864,6.84,2.833,0.748,5.693,0.899,1.185,1.148,1.461,0.41,1.194,0.34,1.462,0.787,1.546,1.254,0.643,0.989,0.269,3.159,2.758,1.613,4.557,1.741
11,1.694,0.927,1.977,1.775,0.773,2.486,0.793,1.305,1.025,1.269,0.424,1.082,0.347,1.371,0.739,1.441,1.061,0.72,1.048,0.277,3.285,2.192,1.44,4.57,1.845
12,1.284,1.022,1.809,1.312,0.826,2.478,0.734,1.379,0.946,1.273,0.448,1.213,0.355,1.181,0.699,1.718,0.928,0.971,1.069,0.302,3.213,1.807,1.266,4.271,1.946
13,1.374,1.101,5.182,1.234,0.873,4.41,0.748,1.385,0.829,1.372,0.475,1.432,0.365,0.968,0.677,2.193,0.974,1.307,1.041,0.34,2.982,1.763,1.172,3.707,1.992
14,1.959,1.132,12.989,1.449,0.897,8.706,0.827,1.331,0.692,1.587,0.492,1.717,0.37,0.808,0.673,2.954,1.336,1.705,0.978,0.385,2.716,2.055,1.265,2.991,1.968
15,3.077,1.106,25.765,1.918,0.894,15.689,0.95,1.251,0.591,1.903,0.486,2.047,0.369,0.74,0.69,3.958,2.049,2.116,0.902,0.426,2.602,2.53,1.565,2.27,1.906
16,4.563,1.036,41.148,2.547,0.868,24.14,1.074,1.189,0.571,2.241,0.457,2.362,0.359,0.754,0.729,5.14,2.973,2.466,0.832,0.456,2.735,2.984,2.002,1.666,1.855
17,6.059,0.954,54.973,3.196,0.837,31.542,1.156,1.171,0.698,2.489,0.416,2.58,0.344,0.811,0.798,6.16,3.835,2.674,0.784,0.466,3.081,3.26,2.433,1.24,1.849
18,7.105,0.892,62.387,3.68,0.816,35.32,1.172,1.201,0.954,2.562,0.379,2.636,0.33,0.863,0.897,6.769,4.333,2.687,0.766,0.452,3.476,3.275,2.715,1.014,1.891
19,7.354,0.858,60.781,3.858,0.814,34.001,1.129,1.267,1.321,2.441,0.361,2.529,0.321,0.885,1.017,6.739,4.298,2.489,0.774,0.419,3.69,3.074,2.789,1.012,1.956
20,6.738,0.853,50.685,3.683,0.831,28.038,1.055,1.37,1.691,2.171,0.366,2.299,0.316,0.9,1.133,6.084,3.78,2.118,0.802,0.378,3.619,2.816,2.644,1.259,2.016
21,5.557,0.859,35.792,3.252,0.85,19.625,0.988,1.5,2.031,1.866,0.394,2.025,0.314,0.945,1.215,4.947,3.011,1.67,0.834,0.345,3.172,2.733,2.332,1.74,2.048
22,4.333,0.865,20.963,2.757,0.86,11.476,0.962,1.632,2.263,1.649,0.437,1.798,0.316,1.051,1.246,3.65,2.294,1.255,0.852,0.331,2.53,3.023,1.949,2.377,2.047
23,3.491,0.874,9.975,2.359,0.86,5.559,0.992,1.736,2.353,1.578,0.488,1.663,0.322,1.211,1.228,2.505,1.848,0.953,0.847,0.346,1.82,3.748,1.609,3.035,2.012
24,3.197,0.902,4.228,2.137,0.864,2.595,1.082,1.782,2.298,1.606,0.533,1.617,0.335,1.369,1.178,1.689,1.7,0.786,0.826,0.391,1.301,4.763,1.372,3.559,1.934
25,3.319,0.952,2.472,2.062,0.884,1.907,1.211,1.747,2.134,1.624,0.563,1.61,0.349,1.456,1.119,1.263,1.741,0.755,0.804,0.464,1.144,5.777,1.278,3.843,1.799
26,3.886,1.015,3.554,2.276,0.937,2.772,1.334,1.638,1.944,1.53,0.569,1.569,0.361,1.429,1.072,1.129,1.86,0.848,0.795,0.547,1.4,6.452,1.347,3.88,1.613
27,5.407,1.074,9.478,3.298,1.036,6.381,1.404,1.484,1.787,1.308,0.555,1.477,0.368,1.28,1.05,1.145,2.036,1.053,0.808,0.618,1.972,6.559,1.58,3.748,1.405
28,8.571,1.116,23.078,5.727,1.177,14.309,1.389,1.338,1.672,0.993,0.533,1.332,0.374,1.05,1.053,1.226,2.302,1.341,0.843,0.656,2.652,6.071,1.971,3.57,1.217
29,13.459,1.146,44.597,9.698,1.341,26.795,1.288,1.247,1.583,0.687,0.521,1.158,0.385,0.804,1.072,1.231,2.678,1.651,0.894,0.65,3.24,5.191,2.474,3.43,1.094
30,19.211,1.176,70.014,14.589,1.488,41.468,1.131,1.225,1.513,0.493,0.534,0.99,0.406,0.591,1.086,1.348,3.097,1.906,0.943,0.609,3.649,4.205,2.988,3.325,1.056
31,24.149,1.206,91.755,19.068,1.568,54.349,0.96,1.239,1.432,0.468,0.57,0.859,0.435,0.459,1.072,1.416,3.433,2.052,0.97,0.551,3.783,3.357,3.417,3.187,1.086
32,26.593,1.229,102.539,21.695,1.548,60.929,0.848,1.241,1.359,0.601,0.617,0.788,0.465,0.488,1.022,1.559,3.584,2.096,0.961,0.499,3.697,2.77,3.716,2.952,1.145
33,25.673,1.252,98.109,21.604,1.445,58.839,0.833,1.214,1.272,0.826,0.659,0.794,0.492,0.725,0.95,1.648,3.497,2.099,0.923,0.469,3.408,2.427,3.935,2.637,1.203
34,21.714,1.301,80.673,18.877,1.335,49.131,0.901,1.187,1.209,1.071,0.688,0.879,0.513,1.15,0.886,1.767,3.231,2.136,0.879,0.465,3.03,2.241,4.145,2.328,1.256
35,16.112,1.393,56.666,14.508,1.299,35.432,0.995,1.213,1.14,1.285,0.701,1.029,0.53,1.678,0.855,1.815,2.922,2.265,0.847,0.481,2.582,2.143,4.367,2.111,1.314
36,10.617,1.521,33.99,9.894,1.367,22.252,1.047,1.325,1.073,1.432,0.71,1.197,0.545,2.164,0.865,1.765,2.698,2.439,0.837,0.501,2.128,2.077,4.529,2.026,1.389
37,6.476,1.662,18.101,6.152,1.508,12.802,1.025,1.515,0.99,1.509,0.723,1.341,0.559,2.461,0.9,1.602,2.622,2.538,0.835,0.513,1.716,2.014,4.539,2.048,1.486
38,4.037,1.789,10.19,3.738,1.657,7.871,0.93,1.738,0.866,1.539,0.743,1.442,0.57,2.49,0.924,1.397,2.679,2.468,0.823,0.514,1.38,2.016,4.37,2.126,1.609
39,2.907,1.88,7.884,2.481,1.747,6.183,0.794,1.927,0.747,1.574,0.763,1.522,0.572,2.275,0.906,1.299,2.788,2.202,0.782,0.509,1.167,2.187,4.092,2.22,1.76
40,2.439,1.919,7.403,1.896,1.746,5.498,0.659,2.023,0.643,1.641,0.775,1.611,0.565,1.928,0.836,1.357,2.874,1.801,0.707,0.502,1.081,2.573,3.863,2.32,1.929
41,2.333,1.894,7.416,1.659,1.663,4.976,0.553,1.997,0.609,1.707,0.77,1.703,0.548,1.572,0.732,1.691,2.909,1.379,0.612,0.495,1.069,3.136,3.785,2.411,2.096
42,2.601,1.801,8.556,1.703,1.534,5.212,0.499,1.863,0.607,1.742,0.743,1.79,0.526,1.294,0.629,2.064,2.91,1.046,0.519,0.486,1.187,3.765,3.873,2.457,2.237
43,3.295,1.658,11.162,2.063,1.396,6.566,0.509,1.67,0.667,1.774,0.697,1.893,0.501,1.125,0.558,2.465,2.898,0.862,0.451,0.474,1.413,4.297,4.015,2.421,2.321
44,4.362,1.521,14.732,2.738,1.283,8.793,0.586,1.472,0.728,1.852,0.638,2.012,0.47,1.026,0.531,2.635,2.871,0.81,0.421,0.461,1.837,4.614,4.032,2.293,2.327
45,5.612,1.446,18.429,3.636,1.213,11.346,0.719,1.313,0.833,2.039,0.574,2.168,0.43,0.947,0.542,2.633,2.821,0.829,0.43,0.455,2.31,4.705,3.772,2.09,2.254
46,6.733,1.468,20.945,4.537,1.189,13.251,0.879,1.209,0.935,2.349,0.514,2.364,0.382,0.853,0.57,2.5,2.736,0.856,0.476,0.463,2.855,4.622,3.211,1.87,2.127
47,7.381,1.58,21.477,5.162,1.206,13.905,1.026,1.159,1.044,2.715,0.469,2.568,0.333,0.759,0.599,2.339,2.603,0.862,0.558,0.486,3.221,4.447,2.471,1.686,1.992
48,7.408,1.73,19.916,5.356,1.252,13.143,1.117,1.164,1.141,3.014,0.446,2.713,0.292,0.686,0.62,2.275,2.401,0.839,0.671,0.517,3.373,4.228,1.79,1.567,1.895
49,6.854,1.839,16.769,5.124,1.299,11.295,1.133,1.227,1.224,3.135,0.439,2.731,0.264,0.638,0.632,2.264,2.122,0.788,0.808,0.543,3.23,3.963,1.367,1.512,1.861
50,5.856,1.843,13.012,4.557,1.321,9.026,1.089,1.334,1.262,3.025,0.439,2.585,0.249,0.623,0.633,2.308,1.789,0.724,0.949,0.552,2.89,3.627,1.237,1.482,1.878
51,4.669,1.732,9.569,3.842,1.302,6.955,1.038,1.461,1.262,2.745,0.432,2.317,0.239,0.642,0.622,2.382,1.47,0.689,1.064,0.533,2.527,3.235,1.309,1.446,1.908
52,3.53,1.549,6.97,3.164,1.247,5.445,1.017,1.581,1.214,2.427,0.412,2.023,0.23,0.692,0.602,2.398,1.232,0.715,1.119,0.49,2.221,2.836,1.479,1.402,1.909
53,2.604,1.357,5.301,2.643,1.172,4.56,1.043,1.678,1.128,2.196,0.377,1.793,0.22,0.762,0.583,2.377,1.135,0.808,1.094,0.435,2.075,2.479,1.683,1.381,1.852
54,1.967,1.2,4.123,2.313,1.086,3.921,1.09,1.736,1.031,2.07,0.331,1.635,0.207,0.829,0.576,2.296,1.2,0.942,0.994,0.384,2.066,2.168,1.885,1.435,1.742
55,1.646,1.091,3.241,2.158,0.996,3.367,1.112,1.747,0.916,1.972,0.285,1.503,0.196,0.88,0.584,2.318,1.391,1.064,0.842,0.353,2.227,1.883,2.056,1.597,1.611
56,1.553,1.024,2.762,2.097,0.91,3.002,1.074,1.713,0.86,1.814,0.249,1.349,0.195,0.894,0.602,2.417,1.634,1.115,0.673,0.346,2.631,1.607,2.189,1.868,1.503
57,1.583,0.979,2.599,2.065,0.84,2.809,0.971,1.643,0.855,1.534,0.231,1.132,0.209,0.867,0.615,2.654,1.836,1.067,0.527,0.358,3.322,1.364,2.273,2.214,1.446
58,1.678,0.95,2.689,2.046,0.795,2.774,0.827,1.551,0.943,1.153,0.233,0.858,0.237,0.808,0.613,2.806,1.941,0.95,0.431,0.378,4.17,1.24,2.306,2.572,1.45
59,1.814,0.931,2.833,2.044,0.775,2.828,0.682,1.443,1.027,0.765,0.248,0.581,0.274,0.721,0.595,2.887,1.938,0.823,0.387,0.395,5.034,1.287,2.296,2.868,1.51
60,1.951,0.906,3.04,2.054,0.76,3.004,0.575,1.32,1.103,0.488,0.269,0.383,0.309,0.622,0.574,2.776,1.853,0.759,0.378,0.399,5.643,1.482,2.265,3.029,1.62
61,2.098,0.858,3.57,2.123,0.73,3.71,0.516,1.183,1.104,0.389,0.285,0.309,0.334,0.516,0.564,2.604,1.754,0.784,0.384,0.388,5.926,1.794,2.248,3.025,1.773
62,2.289,0.791,5.029,2.31,0.682,5.409,0.489,1.043,1.056,0.487,0.296,0.381,0.346,0.411,0.58,2.357,1.7,0.889,0.393,0.364,5.747,2.159,2.304,2.887,1.945
63,2.558,0.721,7.803,2.661,0.635,8.471,0.474,0.929,0.976,0.737,0.302,0.572,0.348,0.325,0.623,2.098,1.706,1.028,0.407,0.334,5.193,2.499,2.482,2.707,2.12
64,2.897,0.677,11.629,3.151,0.611,12.495,0.459,0.869,0.903,1.067,0.31,0.831,0.349,0.283,0.682,1.839,1.75,1.146,0.429,0.31,4.404,2.754,2.766,2.617,2.283
65,3.239,0.674,15.644,3.678,0.617,16.633,0.448,0.88,0.866,1.413,0.323,1.107,0.35,0.317,0.741,1.636,1.799,1.209,0.458,0.298,3.581,2.893,3.081,2.719,2.427
66,3.426,0.7,18.559,4.023,0.639,19.567,0.432,0.962,0.862,1.675,0.338,1.31,0.352,0.428,0.788,1.459,1.799,1.195,0.488,0.3,2.826,2.858,3.297,3.022,2.54
67,3.327,0.723,19.262,3.997,0.65,20.253,0.419,1.09,0.902,1.775,0.347,1.376,0.345,0.591,0.815,1.289,1.741,1.107,0.511,0.311,2.187,2.69,3.335,3.431,2.61
68,2.942,0.725,17.524,3.575,0.64,18.449,0.442,1.218,0.986,1.706,0.344,1.304,0.326,0.768,0.819,1.142,1.658,0.969,0.522,0.326,1.682,2.515,3.247,3.787,2.621
69,2.4,0.712,13.654,2.921,0.617,14.557,0.532,1.296,1.058,1.528,0.327,1.15,0.295,0.926,0.8,1.005,1.586,0.82,0.52,0.342,1.29,2.473,3.201,3.967,2.56
70,1.91,0.704,9.254,2.309,0.602,10.045,0.698,1.29,1.116,1.337,0.305,0.998,0.26,1.053,0.759,0.919,1.552,0.696,0.516,0.358,1.044,2.653,3.371,3.937,2.418
71,1.646,0.713,5.421,1.971,0.607,6.003,0.9,1.199,1.096,1.214,0.288,0.92,0.233,1.146,0.706,0.885,1.538,0.617,0.521,0.375,0.984,3.024,3.772,3.727,2.197
72,1.655,0.73,3.12,1.968,0.622,3.386,1.072,1.051,1.029,1.176,0.287,0.925,0.221,1.201,0.663,0.99,1.502,0.584,0.543,0.395,1.088,3.433,4.246,3.414,1.923
73,1.824,0.737,2.246,2.172,0.625,2.203,1.147,0.893,0.924,1.186,0.309,0.979,0.23,1.222,0.653,1.247,1.429,0.606,0.579,0.417,1.292,3.694,4.558,3.064,1.645
74,2.01,0.716,2.75,2.366,0.603,2.432,1.094,0.771,0.859,1.169,0.357,1.013,0.264,1.212,0.692,1.681,1.357,0.694,0.613,0.438,1.505,3.704,4.5,2.703,1.417
75,2.255,0.669,5.739,2.526,0.558,4.801,0.932,0.726,0.857,1.121,0.421,1.006,0.316,1.175,0.777,2.2,1.333,0.842,0.628,0.453,1.707,3.477,4.013,2.337,1.269
76,2.785,0.617,12.473,2.82,0.511,10.099,0.726,0.776,0.931,1.102,0.486,0.99,0.375,1.121,0.889,2.671,1.386,1.04,0.625,0.458,1.87,3.117,3.242,1.982,1.198
77,3.725,0.585,23.808,3.381,0.484,18.819,0.542,0.9,1.063,1.187,0.531,1.019,0.424,1.071,0.994,2.966,1.486,1.261,0.618,0.45,2.005,2.739,2.445,1.656,1.175
78,4.989,0.584,37.797,4.205,0.481,29.509,0.429,1.047,1.211,1.376,0.543,1.101,0.451,1.058,1.062,3.031,1.564,1.458,0.622,0.431,2.115,2.424,1.849,1.396,1.171
79,6.274,0.602,50.703,5.111,0.49,39.326,0.408,1.161,1.347,1.593,0.52,1.206,0.447,1.121,1.078,2.952,1.572,1.57,0.643,0.408,2.228,2.228,1.662,1.246,1.182
80,7.168,0.616,58.266,5.8,0.489,45.052,0.463,1.21,1.443,1.723,0.471,1.278,0.416,1.274,1.046,2.867,1.5,1.553,0.674,0.389,2.33,2.188,2.027,1.229,1.217
81,7.32,0.602,57.972,5.986,0.467,44.735,0.557,1.193,1.484,1.675,0.415,1.27,0.37,1.479,0.989,2.883,1.375,1.4,0.695,0.377,2.394,2.3,2.908,1.335,1.293
82,6.639,0.55,49.814,5.56,0.426,38.439,0.656,1.134,1.452,1.457,0.373,1.182,0.326,1.673,0.934,2.994,1.254,1.149,0.688,0.374,2.342,2.524,4.097,1.532,1.419
83,5.311,0.476,36.699,4.627,0.386,28.373,0.729,1.069,1.336,1.153,0.356,1.048,0.299,1.79,0.905,3.09,1.17,0.872,0.651,0.378,2.147,2.758,5.298,1.777,1.576
84,3.698,0.41,22.994,3.46,0.37,17.823,0.751,1.026,1.149,0.895,0.362,0.919,0.292,1.785,0.909,3.039,1.109,0.639,0.593,0.381,1.869,2.861,6.191,2.018,1.732
85,2.464,0.378,13.546,2.54,0.391,10.269,0.718,1.014,0.946,0.806,0.375,0.849,0.299,1.66,0.935,2.777,1.043,0.497,0.537,0.38,1.621,2.781,6.577,2.213,1.854
86,2.323,0.395,13.142,2.366,0.449,8.738,0.648,1.023,0.782,0.968,0.381,0.896,0.307,1.454,0.961,2.358,0.95,0.449,0.501,0.372,1.524,2.572,6.451,2.333,1.911
87,3.657,0.456,24.779,3.149,0.528,14.839,0.577,1.036,0.729,1.374,0.373,1.083,0.303,1.227,0.962,1.945,0.842,0.469,0.493,0.361,1.638,2.371,5.979,2.373,1.89
88,6.238,0.541,46.819,4.673,0.601,27.288,0.527,1.034,0.787,1.928,0.354,1.385,0.284,1.029,0.921,1.686,0.778,0.525,0.5,0.352,1.935,2.276,5.376,2.327,1.789
89,9.275,0.623,73.223,6.417,0.646,42.278,0.511,1.015,0.908,2.477,0.33,1.74,0.254,0.874,0.839,1.67,0.829,0.587,0.502,0.352,2.273,2.312,4.848,2.216,1.625
90,11.839,0.68,96.582,7.854,0.651,55.566,0.529,0.994,1.028,2.887,0.309,2.102,0.222,0.759,0.741,1.868,1.05,0.656,0.49,0.36,2.526,2.449,4.518,2.105,1.424
91,13.076,0.701,108.68,8.557,0.622,62.436,0.562,0.994,1.075,3.073,0.295,2.445,0.196,0.678,0.659,2.193,1.436,0.743,0.463,0.372,2.64,2.614,4.39,2.062,1.216
92,12.606,0.696,105.293,8.359,0.577,60.64,0.59,1.035,1.029,3.029,0.288,2.758,0.183,0.634,0.62,2.541,1.907,0.853,0.433,0.381,2.649,2.733,4.422,2.13,1.032
93,10.659,0.688,87.467,7.434,0.544,50.811,0.609,1.125,0.898,2.825,0.283,3.029,0.185,0.654,0.631,2.839,2.362,0.982,0.405,0.384,2.653,2.784,4.561,2.294,0.899
94,7.934,0.707,61.797,6.123,0.544,36.769,0.638,1.248,0.735,2.563,0.277,3.236,0.197,0.744,0.676,3.083,2.702,1.128,0.386,0.381,2.816,2.831,4.813,2.509,0.837
95,5.283,0.768,36.283,4.814,0.586,22.858,0.701,1.367,0.602,2.32,0.269,3.339,0.215,0.884,0.725,3.331,2.893,1.294,0.378,0.375,3.242,3.044,5.154,2.72,0.848
96,3.331,0.864,17.436,3.782,0.664,12.629,0.811,1.448,0.525,2.107,0.263,3.288,0.238,1.032,0.754,3.607,2.978,1.485,0.38,0.37,3.925,3.542,5.464,2.86,0.928
97,2.229,0.966,7.222,3.077,0.767,7.067,0.956,1.466,0.501,1.891,0.263,3.061,0.265,1.156,0.756,3.917,3.024,1.701,0.391,0.367,4.646,4.316,5.622,2.878,1.073
98,1.74,1.043,3.62,2.597,0.878,4.998,1.108,1.419,0.5,1.646,0.273,2.701,0.297,1.227,0.743,4.183,3.063,1.921,0.424,0.366,5.2,5.22,5.575,2.745,1.281
99,1.518,1.085,3.095,2.212,0.981,4.384,1.242,1.323,0.504,1.46,0.295,2.342,0.33,1.227,0.739,4.364,3.079,2.092,0.496,0.363,5.438,5.974,5.28,2.465,1.534
100,1.459,1.1,3.371,1.997,1.067,4.014,1.353,1.215,0.536,1.521,0.326,2.167,0.358,1.151,0.762,4.399,3.038,2.162,0.627,0.358,5.328,6.264,4.767,2.104,1.79
101,1.583,1.106,4.203,2.081,1.135,3.898,1.452,1.135,0.615,1.973,0.363,2.282,0.376,1.024,0.813,4.307,2.88,2.107,0.822,0.352,4.998,5.968,4.128,1.795,1.991
102,1.883,1.122,5.578,2.54,1.184,4.125,1.56,1.106,0.75,2.828,0.398,2.687,0.382,0.897,0.877,4.081,2.567,1.955,1.053,0.355,4.599,5.192,3.488,1.693,2.093
103,2.22,1.152,7.191,3.237,1.216,4.63,1.678,1.116,0.917,3.881,0.425,3.238,0.379,0.833,0.927,3.77,2.146,1.795,1.265,0.373,4.306,4.266,2.961,1.89,2.081
104,2.575,1.178,9.512,3.992,1.227,5.812,1.781,1.133,1.064,4.832,0.437,3.733,0.369,0.878,0.942,3.483,1.718,1.71,1.398,0.402,4.183,3.543,2.583,2.349,1.975
105,3.504,1.177,14.984,5.036,1.214,9.295,1.835,1.116,1.155,5.428,0.431,4.019,0.356,1.036,0.925,3.243,1.374,1.743,1.412,0.431,4.195,3.23,2.373,2.891,1.82
106,5.611,1.131,26.584,6.668,1.174,17.045,1.805,1.048,1.17,5.516,0.407,3.996,0.342,1.245,0.897,3.17,1.152,1.875,1.309,0.448,4.188,3.27,2.331,3.303,1.668
107,9.046,1.038,44.523,8.947,1.103,29.072,1.687,0.936,1.114,5.114,0.372,3.665,0.327,1.43,0.883,3.127,1.066,2.022,1.133,0.44,4.031,3.422,2.417,3.444,1.553
108,13.244,0.913,66.022,11.576,0.997,43.466,1.508,0.809,1.01,4.381,0.333,3.13,0.309,1.538,0.899,3.203,1.168,2.073,0.942,0.409,3.671,3.401,2.595,3.303,1.481
109,17.034,0.779,84.684,13.883,0.861,55.919,1.318,0.706,0.888,3.529,0.296,2.542,0.287,1.556,0.945,3.282,1.492,1.973,0.794,0.363,3.189,3.035,2.805,2.983,1.427
110,19.105,0.67,94.704,15.056,0.717,62.729,1.144,0.673,0.77,2.732,0.266,2.026,0.262,1.495,1.001,3.369,2.007,1.741,0.739,0.311,2.77,2.397,2.976,2.642,1.368
111,18.65,0.607,91.88,14.579,0.6,60.984,0.987,0.734,0.665,2.096,0.245,1.646,0.242,1.392,1.041,3.323,2.6,1.48,0.808,0.265,2.519,1.732,3.13,2.413,1.296
112,15.751,0.595,77.12,12.47,0.53,51.354,0.834,0.87,0.566,1.654,0.238,1.404,0.233,1.291,1.045,3.102,3.1,1.312,0.998,0.233,2.579,1.256,3.316,2.344,1.225
113,11.243,0.622,54.883,9.221,0.51,36.76,0.683,1.033,0.48,1.418,0.248,1.28,0.238,1.213,1.005,2.754,3.343,1.308,1.259,0.218,2.971,1.136,3.563,2.392,1.185
114,6.768,0.668,33.94,5.878,0.526,22.937,0.56,1.169,0.426,1.36,0.274,1.232,0.256,1.156,0.93,2.307,3.254,1.458,1.508,0.223,3.607,1.399,3.855,2.458,1.196
115,3.84,0.722,22.188,3.517,0.563,14.909,0.504,1.24,0.432,1.435,0.312,1.227,0.279,1.096,0.838,1.913,2.882,1.668,1.658,0.249,4.292,1.885,4.075,2.473,1.249
116,3.055,0.78,23.195,2.629,0.608,14.933,0.542,1.228,0.494,1.604,0.351,1.267,0.296,1.026,0.75,1.628,2.391,1.831,1.653,0.297,4.778,2.432,4.074,2.44,1.317
117,3.933,0.845,34.355,2.949,0.655,21.368,0.669,1.145,0.591,1.846,0.379,1.398,0.301,0.961,0.675,1.552,1.992,1.918,1.499,0.359,4.924,2.917,3.807,2.414,1.369
118,5.398,0.909,49.024,3.78,0.7,30.055,0.851,1.013,0.688,2.151,0.385,1.666,0.291,0.928,0.616,1.665,1.837,1.975,1.255,0.418,4.632,3.25,3.366,2.456,1.395
119,6.498,0.958,60.109,4.495,0.733,36.666,1.034,0.857,0.749,2.507,0.365,2.078,0.272,0.944,0.576,1.917,1.936,2.055,0.991,0.457,4.009,3.401,2.919,2.58,1.408
120,6.938,0.97,63.012,4.899,0.745,38.533,1.17,0.703,0.751,2.839,0.327,2.548,0.251,0.997,0.555,2.211,2.159,2.175,0.764,0.467,3.253,3.378,2.593,2.742,1.425
121,6.506,0.93,57.002,4.791,0.729,35.215,1.223,0.581,0.695,3.021,0.279,2.905,0.234,1.072,0.55,2.423,2.324,2.292,0.611,0.445,2.556,3.24,2.48,2.869,1.455
122,5.372,0.841,44.057,4.226,0.683,27.694,1.189,0.523,0.594,2.965,0.234,3.009,0.224,1.16,0.558,2.485,2.327,2.331,0.534,0.404,2.059,3.126,2.607,2.892,1.494
123,4.034,0.724,28.849,3.529,0.611,18.781,1.11,0.548,0.502,2.665,0.199,2.815,0.218,1.251,0.576,2.436,2.207,2.229,0.512,0.362,1.826,3.181,2.91,2.781,1.529
124,2.963,0.616,15.448,3.013,0.529,10.738,1.028,0.665,0.464,2.191,0.179,2.387,0.213,1.341,0.607,2.322,2.064,1.983,0.52,0.332,1.845,3.448,3.277,2.584,1.548
125,2.366,0.555,7.125,2.803,0.463,5.784,0.97,0.869,0.509,1.666,0.179,1.863,0.215,1.424,0.649,2.226,1.968,1.634,0.534,0.319,2.071,3.84,3.614,2.419,1.542
126,2.16,0.562,3.759,2.789,0.436,3.733,0.941,1.13,0.629,1.218,0.206,1.399,0.231,1.489,0.694,2.146,1.933,1.272,0.537,0.316,2.338,4.161,3.849,2.409,1.521
127,2.223,0.638,5.223,2.886,0.46,4.85,0.925,1.403,0.767,0.945,0.257,1.134,0.265,1.521,0.735,2.07,1.915,1.017,0.524,0.317,2.579,4.235,3.923,2.605,1.51
128,2.496,0.758,11.356,3.15,0.529,9.059,0.916,1.636,0.863,0.876,0.327,1.134,0.313,1.501,0.764,1.992,1.848,0.946,0.493,0.314,2.683,4.026,3.803,2.945,1.53
129,3.018,0.883,23.143,3.715,0.618,17.227,0.921,1.789,0.87,0.977,0.404,1.363,0.364,1.418,0.784,1.925,1.687,1.063,0.449,0.307,2.704,3.608,3.519,3.272,1.585
130,3.78,0.973,39.428,4.626,0.69,28.411,0.956,1.835,0.766,1.163,0.477,1.698,0.405,1.268,0.796,1.923,1.47,1.308,0.4,0.301,2.628,3.125,3.163,3.42,1.656
131,4.597,1.014,56.452,5.663,0.72,40.03,1.037,1.772,0.655,1.385,0.55,2.017,0.428,1.067,0.808,2.018,1.333,1.577,0.353,0.303,2.572,2.745,2.861,3.29,1.723
132,5.282,1.033,69.287,6.525,0.715,48.582,1.154,1.62,0.626,1.676,0.645,2.254,0.431,0.852,0.829,2.245,1.405,1.769,0.317,0.315,2.558,2.555,2.697,2.898,1.772
133,5.719,1.083,73.904,6.948,0.715,51.237,1.265,1.416,0.756,2.121,0.782,2.405,0.425,0.658,0.873,2.538,1.727,1.812,0.291,0.336,2.598,2.518,2.619,2.345,1.794
134,5.853,1.206,69.085,6.798,0.764,47.282,1.318,1.22,1.029,2.756,0.965,2.494,0.421,0.526,0.946,2.895,2.231,1.699,0.279,0.358,2.652,2.558,2.514,1.782,1.791
135,5.74,1.401,56.849,6.163,0.882,38.195,1.284,1.105,1.375,3.501,1.174,2.54,0.425,0.5,1.052,3.263,2.77,1.474,0.284,0.374,2.66,2.596,2.293,1.332,1.764
136,5.47,1.611,41.477,5.283,1.032,27.191,1.17,1.145,1.699,4.201,1.368,2.551,0.433,0.604,1.183,3.595,3.172,1.227,0.301,0.383,2.591,2.604,1.978,1.031,1.721
