itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
620,1.508,0.722,0.959,1.549,0.686,1.4,0.869,2.586,35.288,1.064,0.57,1.409,0.671,0.753,3.123,14.248,8.649,2.138,2.028,0.922,1.34,1.149,1.008,0.737,0.852
621,1.502,0.725,0.972,1.871,0.731,1.601,0.655,2.302,33.042,1.044,0.559,1.327,0.693,0.662,2.986,13.846,8.027,2.079,1.886,0.885,1.972,1.342,1.012,0.746,0.885
622,1.501,0.687,1.491,2.106,0.75,1.988,0.48,2.033,29.9,1.115,0.54,1.315,0.708,0.57,3.165,12.136,6.709,2.104,1.589,0.824,2.775,1.557,1.111,0.75,0.938
623,1.569,0.643,3.599,2.205,0.741,2.941,0.36,1.882,27.384,1.287,0.524,1.33,0.705,0.516,3.652,9.223,5.131,2.187,1.249,0.765,3.46,1.728,1.245,0.754,0.987
624,1.749,0.624,8.266,2.148,0.702,4.592,0.312,1.889,25.694,1.522,0.52,1.324,0.677,0.576,4.317,6.435,3.691,2.262,0.968,0.726,3.943,1.78,1.344,0.751,1.01
625,2.036,0.639,14.868,1.977,0.64,6.828,0.325,2.01,25.396,1.763,0.531,1.294,0.632,0.823,4.954,4.037,2.612,2.262,0.795,0.708,3.919,1.677,1.363,0.732,0.997
626,2.377,0.677,23.984,1.775,0.568,9.693,0.389,2.143,25.316,1.946,0.553,1.254,0.585,1.273,5.367,2.73,1.891,2.175,0.719,0.701,3.59,1.45,1.301,0.687,0.953
627,2.686,0.714,29.294,1.62,0.5,10.968,0.473,2.207,25.178,2.024,0.58,1.209,0.554,1.871,5.435,1.825,1.411,2.007,0.679,0.69,2.841,1.169,1.184,0.614,0.893
628,2.865,0.729,34.187,1.547,0.455,12.31,0.547,2.21,24.461,1.98,0.611,1.161,0.556,2.464,5.133,1.96,1.08,1.792,0.626,0.673,2.217,0.934,1.038,0.525,0.846
629,2.856,0.72,30.754,1.538,0.449,10.765,0.598,2.25,22.932,1.838,0.651,1.092,0.593,2.9,4.563,2.007,0.925,1.586,0.559,0.661,1.565,0.816,0.882,0.44,0.834
630,2.675,0.703,27.064,1.531,0.488,9.374,0.634,2.464,21.416,1.681,0.7,1.019,0.652,3.065,3.939,3.389,0.982,1.424,0.509,0.667,1.391,0.848,0.736,0.387,0.872
631,2.387,0.699,19.028,1.497,0.565,7.122,0.685,2.905,19.961,1.581,0.753,0.974,0.711,2.95,3.515,5.023,1.199,1.314,0.505,0.698,1.22,0.999,0.622,0.389,0.961
632,2.085,0.714,13.643,1.412,0.662,5.397,0.735,3.503,19.45,1.6,0.799,0.986,0.751,2.62,3.448,7.501,1.474,1.242,0.554,0.753,1.365,1.186,0.562,0.456,1.085
633,1.972,0.754,10.626,1.374,0.775,5.546,0.81,4.106,19.615,1.702,0.827,1.054,0.764,2.216,3.725,10.072,1.695,1.18,0.637,0.825,1.375,1.317,0.541,0.58,1.216
634,2.244,0.82,11.564,1.492,0.92,6.183,0.976,4.548,20.786,1.824,0.83,1.134,0.771,1.849,4.201,12.339,1.804,1.114,0.726,0.903,1.449,1.378,0.552,0.751,1.315
635,2.957,0.921,18.109,1.824,1.12,9.879,1.431,4.734,23.252,1.881,0.812,1.212,0.812,1.612,4.689,13.817,1.777,1.025,0.811,0.977,1.399,1.399,0.617,0.971,1.351
636,3.975,1.068,25.724,2.29,1.375,12.987,2.284,4.665,27.411,1.811,0.787,1.265,0.924,1.559,5.045,13.925,1.64,0.912,0.902,1.043,1.46,1.432,0.739,1.251,1.314
637,4.985,1.252,35.077,2.745,1.662,17.741,3.495,4.421,33.761,1.62,0.775,1.289,1.115,1.687,5.177,12.946,1.438,0.789,1.021,1.103,1.571,1.507,0.918,1.595,1.224
638,5.65,1.448,40.988,3.017,1.927,20.015,4.817,4.116,40.894,1.359,0.803,1.281,1.36,1.927,5.071,11.546,1.205,0.681,1.181,1.166,1.74,1.611,1.148,1.973,1.127
639,5.729,1.627,43.452,3.007,2.117,21.528,5.861,3.836,47.818,1.109,0.89,1.256,1.606,2.188,4.789,9.863,0.986,0.639,1.373,1.245,1.921,1.719,1.437,2.328,1.073
640,5.277,1.791,40.793,2.744,2.216,19.873,6.301,3.63,52.416,0.945,1.042,1.231,1.796,2.391,4.441,8.264,0.853,0.728,1.579,1.346,2.051,1.817,1.774,2.599,1.097
641,4.63,1.954,35.033,2.388,2.241,16.859,6.107,3.487,53.58,0.902,1.24,1.207,1.895,2.511,4.156,6.601,0.877,0.966,1.783,1.468,2.109,1.907,2.117,2.746,1.198
642,4.218,2.129,31.708,2.085,2.231,14.383,5.457,3.367,51.002,0.949,1.444,1.168,1.893,2.574,4.081,5.909,1.082,1.319,1.974,1.592,2.312,1.981,2.417,2.768,1.343
643,4.401,2.3,31.238,1.906,2.222,12.567,4.74,3.245,45.419,1.024,1.604,1.107,1.806,2.624,4.367,5.014,1.431,1.68,2.142,1.687,2.44,2.022,2.613,2.703,1.488
644,5.288,2.43,38.535,1.86,2.224,13.964,4.344,3.137,39.171,1.079,1.681,1.018,1.666,2.725,5.086,6.222,1.873,1.931,2.264,1.719,2.92,2.008,2.662,2.601,1.603
645,6.623,2.471,47.206,1.911,2.219,15.483,4.433,3.099,34.401,1.117,1.666,0.938,1.506,2.918,6.145,6.702,2.322,1.978,2.314,1.667,3.1,1.896,2.528,2.5,1.679
646,7.944,2.395,57.993,2.024,2.165,18.515,4.901,3.216,32.907,1.198,1.581,0.902,1.348,3.16,7.249,8.22,2.753,1.837,2.264,1.528,3.315,1.691,2.234,2.401,1.722
647,8.908,2.207,61.748,2.257,2.018,18.975,5.968,3.619,35.971,1.358,1.466,0.919,1.198,3.402,8.025,8.771,3.141,1.571,2.107,1.324,3.215,1.408,1.832,2.266,1.733
648,9.244,1.957,60.686,2.622,1.777,18.749,8.538,4.522,45.997,1.631,1.368,0.98,1.068,4.096,8.235,8.842,3.473,1.278,1.879,1.102,2.915,1.107,1.403,2.065,1.707
649,8.876,1.723,49.803,3.052,1.495,15.24,14.036,6.041,67.095,1.928,1.318,1.034,0.981,5.989,7.914,8.05,3.69,1.058,1.668,0.919,2.582,0.843,1.047,1.82,1.642
650,7.984,1.574,37.273,3.439,1.235,11.959,23.011,8.057,101.819,2.154,1.311,1.056,0.953,9.546,7.301,6.863,3.737,0.97,1.563,0.818,2.187,0.667,0.833,1.605,1.535
651,6.872,1.519,23.395,3.673,1.042,7.949,34.315,10.224,145.071,2.213,1.318,1.002,0.98,14.468,6.686,5.448,3.553,1.022,1.603,0.804,1.894,0.584,0.802,1.489,1.393
652,5.749,1.517,14.514,3.66,0.925,5.891,45.147,12.077,185.307,2.144,1.304,0.912,1.034,19.626,6.259,4.021,3.15,1.143,1.756,0.849,1.547,0.559,0.944,1.501,1.23
653,4.74,1.516,9.489,3.372,0.868,4.598,51.829,13.151,211.767,2.051,1.261,0.86,1.084,23.382,6.018,2.995,2.605,1.271,1.933,0.914,1.295,0.563,1.24,1.614,1.071
654,3.987,1.483,9.204,2.932,0.849,4.934,52.016,13.162,213.141,2.041,1.2,0.936,1.102,24.433,5.814,2.542,2.063,1.368,2.049,0.963,1.108,0.595,1.673,1.764,0.945
655,3.462,1.419,10.136,2.469,0.856,5.262,45.711,12.114,193.886,2.137,1.137,1.162,1.078,22.343,5.482,2.967,1.691,1.41,2.062,0.976,1.079,0.683,2.2,1.893,0.866
656,3.118,1.343,12.075,2.093,0.893,6.296,35.03,10.301,155.249,2.264,1.083,1.475,1.019,17.847,4.954,4.833,1.597,1.393,1.983,0.955,1.108,0.823,2.727,1.975,0.833
657,2.799,1.289,12.186,1.809,0.984,6.006,23.252,8.157,112.966,2.306,1.038,1.761,0.943,12.27,4.344,9.765,1.791,1.355,1.862,0.922,1.254,0.987,3.173,2.022,0.837
658,2.472,1.283,12.275,1.621,1.151,6.696,13.59,6.131,73.237,2.176,0.995,1.923,0.866,7.349,3.869,18.724,2.213,1.394,1.76,0.898,1.289,1.142,3.505,2.074,0.871
659,2.118,1.334,10.179,1.525,1.387,5.78,7.566,4.54,46.431,1.876,0.944,1.936,0.797,4.004,3.678,30.921,2.746,1.583,1.722,0.895,1.345,1.271,3.735,2.162,0.929
660,1.821,1.421,8.479,1.5,1.646,5.675,4.629,3.482,30.255,1.495,0.88,1.853,0.74,2.391,3.766,44.921,3.333,1.939,1.751,0.913,1.249,1.373,3.875,2.278,1.004
661,1.709,1.505,7.56,1.519,1.863,5.556,3.207,2.876,22.578,1.12,0.813,1.707,0.701,1.822,4.013,55.915,4.022,2.397,1.817,0.946,1.121,1.446,3.913,2.377,1.084
662,1.866,1.548,8.613,1.576,1.985,6.04,2.125,2.571,19.668,0.877,0.771,1.59,0.692,1.667,4.272,63.864,4.824,2.857,1.871,0.996,1.017,1.494,3.798,2.401,1.169
663,2.226,1.536,12.472,1.636,1.997,7.991,1.553,2.401,20.525,0.836,0.791,1.546,0.736,1.629,4.45,64.937,5.684,3.212,1.878,1.073,1.058,1.517,3.517,2.32,1.267
664,2.611,1.491,16.253,1.658,1.934,9.307,1.585,2.267,24.312,1.062,0.913,1.632,0.868,1.674,4.538,62.54,6.495,3.402,1.845,1.204,1.37,1.562,3.126,2.169,1.421
665,2.868,1.452,20.2,1.623,1.861,11.108,2.054,2.124,31.018,1.531,1.153,1.843,1.104,1.805,4.584,55.141,7.068,3.409,1.804,1.408,1.921,1.707,2.724,2.019,1.676
666,2.93,1.446,20.565,1.566,1.825,11.029,2.865,1.984,39.29,2.174,1.481,2.166,1.426,2.099,4.67,46.943,7.213,3.261,1.791,1.669,2.576,2.026,2.427,1.934,2.045
667,2.839,1.468,18.936,1.569,1.828,10.375,3.977,1.903,48.039,2.811,1.819,2.537,1.768,2.683,4.849,36.743,6.848,3.009,1.82,1.935,3.166,2.526,2.273,1.926,2.483
668,2.667,1.489,15.082,1.704,1.83,8.557,5.296,1.957,55.28,3.263,2.064,2.89,2.042,3.614,5.114,27.423,6.047,2.69,1.867,2.128,3.435,3.117,2.256,1.947,2.888
669,2.48,1.477,9.789,1.983,1.776,6.102,6.674,2.172,59.218,3.423,2.136,3.148,2.165,4.758,5.41,17.909,4.994,2.322,1.885,2.181,3.37,3.632,2.299,1.927,3.137
670,2.278,1.412,6.266,2.35,1.636,4.482,7.862,2.505,58.647,3.264,2.009,3.233,2.099,5.829,5.649,10.412,3.934,1.921,1.824,2.07,2.882,3.921,2.307,1.816,3.141
671,2.071,1.296,3.307,2.735,1.427,2.71,8.548,2.847,53.818,2.895,1.722,3.141,1.863,6.485,5.741,5.43,3.096,1.526,1.659,1.827,2.263,3.914,2.223,1.601,2.879
672,1.778,1.154,2.84,2.997,1.206,2.498,8.511,3.093,47.028,2.414,1.369,2.853,1.527,6.492,5.625,2.711,2.432,1.185,1.415,1.522,1.559,3.645,2.071,1.335,2.42
673,1.502,1.014,3.494,3.083,1.026,2.16,7.682,3.186,39.511,1.971,1.051,2.468,1.186,5.77,5.308,1.797,1.882,0.92,1.151,1.237,1.155,3.221,1.879,1.093,1.897
674,1.355,0.9,4.516,2.939,0.913,2.482,6.268,3.124,34.528,1.596,0.839,1.996,0.918,4.577,4.852,1.69,1.415,0.73,0.925,1.024,0.872,2.777,1.67,0.928,1.439
675,1.531,0.825,7.05,2.683,0.855,2.913,4.672,2.944,31.32,1.347,0.751,1.559,0.756,3.248,4.34,1.91,1.095,0.64,0.777,0.899,0.877,2.404,1.449,0.846,1.129
676,2.036,0.793,9.016,2.397,0.814,3.639,3.248,2.692,31.738,1.244,0.755,1.221,0.686,2.154,3.858,2.197,0.966,0.648,0.711,0.844,0.841,2.145,1.229,0.818,0.983
677,2.741,0.793,12.068,2.205,0.76,4.358,2.229,2.399,33.692,1.32,0.799,1.071,0.668,1.47,3.471,2.61,1.019,0.758,0.703,0.827,0.894,1.983,1.022,0.797,0.96
678,3.343,0.824,12.973,2.066,0.699,4.956,1.671,2.115,38.8,1.595,0.843,1.136,0.664,1.217,3.222,3.068,1.196,1.005,0.735,0.824,0.873,1.942,0.922,0.764,0.998
679,3.587,0.885,13.512,1.95,0.663,5.022,1.438,1.905,43.771,1.998,0.868,1.385,0.657,1.218,3.13,3.399,1.408,1.397,0.798,0.828,0.93,2.091,1.05,0.733,1.044
680,3.437,0.957,11.381,1.82,0.677,4.886,1.337,1.832,49.627,2.405,0.866,1.752,0.641,1.301,3.178,3.542,1.613,1.893,0.872,0.834,0.959,2.469,1.517,0.72,1.061
681,3.31,1.01,10.072,1.736,0.739,4.246,1.268,1.921,52.832,2.677,0.84,2.165,0.616,1.335,3.318,3.579,1.801,2.402,0.932,0.833,1.052,3.023,2.37,0.728,1.03
682,3.912,1.014,10.937,1.933,0.824,5.211,1.243,2.138,53.832,2.754,0.796,2.567,0.589,1.316,3.485,3.541,1.99,2.811,0.952,0.823,1.129,3.603,3.48,0.748,0.958
683,5.627,0.963,15.325,2.493,0.896,6.121,1.355,2.387,53.557,2.623,0.747,2.867,0.57,1.295,3.617,3.574,2.185,3.009,0.921,0.808,1.167,4.024,4.578,0.765,0.872
684,8.235,0.865,22.704,3.411,0.928,9.106,1.669,2.548,52.806,2.33,0.706,2.996,0.565,1.318,3.659,3.532,2.335,2.942,0.839,0.803,1.167,4.113,5.323,0.764,0.803
685,10.896,0.748,30.816,4.368,0.911,11.282,2.203,2.553,53.833,1.943,0.683,2.885,0.578,1.419,3.573,3.497,2.367,2.636,0.72,0.817,1.098,3.809,5.474,0.744,0.77
686,12.55,0.643,35.01,5.018,0.854,12.926,2.84,2.442,55.947,1.532,0.676,2.544,0.6,1.622,3.366,3.439,2.227,2.183,0.589,0.844,1.031,3.187,4.996,0.711,0.77
687,12.447,0.571,35.522,5.065,0.777,12.828,3.353,2.345,60.543,1.155,0.683,2.028,0.625,1.918,3.108,3.077,1.901,1.7,0.481,0.871,0.955,2.409,4.048,0.678,0.787
688,10.623,0.538,29.669,4.516,0.696,10.788,3.548,2.365,65.695,0.855,0.698,1.465,0.647,2.279,2.902,2.767,1.475,1.292,0.42,0.879,0.887,1.667,2.935,0.659,0.799
689,7.753,0.542,21.782,3.581,0.622,8.147,3.395,2.512,70.237,0.667,0.71,0.99,0.664,2.643,2.845,2.203,1.054,1.006,0.417,0.857,0.919,1.112,1.932,0.663,0.798
690,4.759,0.578,13.33,2.553,0.564,5.161,2.953,2.725,71.573,0.578,0.716,0.685,0.685,2.927,2.983,1.839,0.734,0.842,0.466,0.808,1.035,0.807,1.212,0.697,0.808
691,2.38,0.629,6.633,1.694,0.526,3.134,2.321,2.894,68.844,0.581,0.719,0.6,0.719,3.039,3.303,1.475,0.536,0.78,0.54,0.752,1.34,0.724,0.788,0.755,0.872
692,0.99,0.681,3.389,1.144,0.518,2.143,1.726,2.953,62.039,0.652,0.73,0.683,0.774,2.924,3.758,1.331,0.446,0.802,0.614,0.706,1.62,0.766,0.58,0.827,1.017
693,0.466,0.722,1.969,0.887,0.54,2.072,1.302,2.921,52.188,0.797,0.765,0.877,0.846,2.593,4.254,1.41,0.43,0.896,0.669,0.685,1.964,0.838,0.483,0.898,1.225
694,0.426,0.742,2.071,0.789,0.591,2.518,1.051,2.885,41.469,0.99,0.828,1.082,0.918,2.112,4.674,1.486,0.464,1.054,0.706,0.688,2.053,0.871,0.451,0.956,1.433
695,0.528,0.74,2.437,0.73,0.68,3.004,0.927,2.961,31.863,1.198,0.911,1.25,0.968,1.587,4.908,1.825,0.536,1.241,0.748,0.702,2.044,0.837,0.481,1.015,1.566
696,0.629,0.726,3.018,0.651,0.813,3.654,0.852,3.207,25.31,1.374,0.989,1.349,0.979,1.117,4.89,2.137,0.637,1.406,0.813,0.711,1.809,0.765,0.589,1.098,1.567
697,0.704,0.715,3.693,0.572,0.981,4.02,0.785,3.577,22.05,1.467,1.033,1.381,0.946,0.766,4.624,2.704,0.76,1.498,0.905,0.701,1.58,0.723,0.751,1.211,1.434
698,0.769,0.721,4.229,0.525,1.155,4.524,0.744,3.939,22.314,1.441,1.022,1.351,0.88,0.552,4.187,3.299,0.9,1.491,1.004,0.671,1.475,0.784,0.924,1.335,1.21
699,0.802,0.75,4.798,0.519,1.294,4.745,0.754,4.144,24.765,1.301,0.951,1.294,0.797,0.432,3.698,4.276,1.062,1.394,1.082,0.629,1.599,0.959,1.066,1.423,0.964
700,0.818,0.798,6.681,0.55,1.361,5.306,0.822,4.113,28.818,1.104,0.834,1.243,0.715,0.358,3.27,5.232,1.278,1.252,1.132,0.586,1.946,1.204,1.155,1.425,0.756
701,0.927,0.846,11.658,0.68,1.339,6.561,0.962,3.887,32.926,0.924,0.702,1.236,0.646,0.307,2.983,6.111,1.55,1.144,1.165,0.552,2.354,1.428,1.203,1.322,0.617
702,1.281,0.884,21.931,1.017,1.243,9.154,1.243,3.612,36.728,0.844,0.592,1.326,0.597,0.288,2.855,6.645,1.859,1.137,1.202,0.541,2.694,1.546,1.245,1.139,0.545
703,1.955,0.912,36.021,1.625,1.12,13.084,1.682,3.445,39.612,0.888,0.53,1.565,0.568,0.316,2.862,6.71,2.189,1.258,1.26,0.561,2.911,1.544,1.329,0.937,0.522
704,2.858,0.942,51.695,2.439,1.019,17.287,2.177,3.465,41.072,1.02,0.526,1.94,0.561,0.405,2.972,6.364,2.492,1.481,1.335,0.613,3.079,1.467,1.449,0.785,0.535
705,3.731,0.982,63.287,3.268,0.977,20.889,2.59,3.654,40.819,1.152,0.57,2.373,0.577,0.552,3.164,5.7,2.712,1.729,1.394,0.695,3.633,1.437,1.585,0.732,0.592
706,4.29,1.024,67.622,3.87,0.996,22.17,2.812,3.904,39.267,1.212,0.642,2.724,0.618,0.737,3.425,4.932,2.81,1.914,1.401,0.796,4.702,1.638,1.728,0.786,0.703
707,4.379,1.051,62.046,4.04,1.048,20.915,2.778,4.071,36.724,1.169,0.717,2.859,0.681,0.918,3.722,4.213,2.771,1.983,1.34,0.902,6.615,2.185,1.869,0.917,0.865
708,4.023,1.07,48.963,3.718,1.092,17.287,2.447,4.09,33.737,1.197,0.777,2.712,0.759,1.07,3.997,3.628,2.587,1.92,1.223,0.996,8.949,3.012,1.988,1.067,1.061
709,6.526,1.418,45.588,3.015,1.106,12.499,1.908,4.029,31.568,2.961,0.847,2.319,0.845,1.176,4.18,3.201,2.274,1.752,1.09,1.063,11.239,3.88,2.052,1.177,1.257
710,22.933,2.926,97.825,2.158,1.092,7.636,1.364,4.009,30.494,10.105,1.03,1.793,0.929,1.261,4.232,2.964,1.89,1.521,1.002,1.095,12.603,4.489,2.018,1.221,1.422
711,64.324,6.339,248.378,1.41,1.067,4.216,0.95,4.099,31.138,25.853,1.445,1.284,1.01,1.338,4.163,3.0,1.534,1.28,1.008,1.096,12.448,4.619,1.867,1.215,1.536
712,132.284,11.66,502.853,0.963,1.058,1.88,0.692,4.251,32.563,50.048,2.122,0.898,1.084,1.412,4.024,3.356,1.315,1.071,1.131,1.075,10.944,4.236,1.622,1.209,1.592
713,213.465,17.861,813.078,0.84,1.086,1.075,0.568,4.336,34.433,77.855,2.954,0.668,1.152,1.46,3.876,3.883,1.281,0.906,1.359,1.048,8.266,3.502,1.352,1.257,1.592
714,283.93,23.158,1090.221,0.943,1.15,0.93,0.541,4.222,35.233,101.257,3.72,0.566,1.222,1.458,3.761,4.351,1.415,0.813,1.648,1.034,5.505,2.676,1.143,1.379,1.552
715,320.256,25.755,1240.02,1.157,1.229,1.541,0.563,3.848,34.907,112.447,4.18,0.541,1.294,1.388,3.69,4.515,1.647,0.813,1.927,1.047,3.111,1.997,1.041,1.548,1.497
716,309.589,24.713,1213.129,1.44,1.3,2.9,0.721,3.267,33.208,107.341,4.186,0.558,1.363,1.259,3.646,4.301,1.872,0.926,2.126,1.095,1.658,1.582,1.038,1.718,1.458
717,255.91,20.397,1020.961,1.776,1.349,4.981,1.146,2.619,31.32,87.738,3.758,0.654,1.422,1.108,3.629,3.726,2.004,1.129,2.21,1.177,0.973,1.382,1.065,1.844,1.454
718,178.324,14.331,730.535,2.129,1.377,7.179,1.838,2.047,29.375,60.49,3.068,0.95,1.464,1.005,3.691,2.92,1.987,1.383,2.185,1.281,0.771,1.269,1.108,1.911,1.492
719,101.709,8.447,437.214,2.463,1.391,9.104,2.679,1.658,27.724,34.335,2.353,1.52,1.481,0.994,3.903,2.312,1.84,1.645,2.095,1.384,0.719,1.164,1.218,1.927,1.553
720,45.261,4.223,211.652,2.733,1.414,9.844,3.51,1.478,26.052,15.745,1.81,2.343,1.471,1.092,4.291,1.955,1.65,1.888,1.988,1.471,0.718,1.121,1.491,1.926,1.607
