itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
263,50.659,1.493,384.568,39.211,1.252,203.701,1.069,0.847,1.466,5.472,0.425,2.104,0.387,0.864,0.261,2.002,3.395,1.397,1.018,0.312,5.889,6.65,1.246,1.601,0.685
264,44.543,1.458,342.921,34.064,1.233,180.909,1.044,0.811,1.603,4.991,0.443,2.072,0.399,0.774,0.296,2.28,3.21,1.366,1.099,0.318,6.965,5.692,1.287,1.476,0.721
265,35.032,1.385,264.585,26.071,1.205,138.895,0.948,0.748,1.762,4.218,0.477,1.958,0.419,0.708,0.34,2.749,2.827,1.338,1.122,0.328,7.928,4.475,1.463,1.334,0.745
266,25.345,1.303,180.156,17.667,1.177,93.326,0.802,0.676,1.958,3.504,0.52,1.853,0.446,0.668,0.387,3.232,2.312,1.334,1.083,0.342,8.574,3.305,1.747,1.221,0.765
267,19.809,1.236,125.234,12.113,1.153,62.975,0.641,0.615,2.137,3.105,0.571,1.854,0.486,0.649,0.433,3.639,1.772,1.363,0.998,0.364,8.69,2.364,2.054,1.173,0.788
268,20.952,1.2,122.789,11.363,1.14,60.076,0.503,0.572,2.272,3.023,0.632,1.951,0.54,0.647,0.48,3.859,1.286,1.435,0.897,0.4,8.256,1.679,2.297,1.209,0.816
269,28.26,1.2,172.996,15.251,1.144,85.08,0.404,0.541,2.347,3.09,0.7,2.056,0.601,0.66,0.527,3.836,0.911,1.565,0.807,0.448,7.349,1.206,2.457,1.309,0.847
270,38.203,1.231,255.512,21.645,1.156,127.74,0.367,0.507,2.344,3.104,0.762,2.074,0.65,0.693,0.571,3.67,0.741,1.759,0.744,0.499,6.183,0.995,2.559,1.411,0.872
271,47.473,1.288,344.064,28.188,1.165,174.998,0.443,0.46,2.299,3.136,0.802,2.056,0.667,0.749,0.607,3.561,0.925,1.988,0.714,0.543,5.419,1.27,2.647,1.445,0.884
272,55.058,1.357,416.61,33.773,1.156,216.687,0.683,0.412,2.394,3.481,0.802,2.22,0.645,0.824,0.629,3.796,1.583,2.21,0.711,0.574,5.457,2.275,2.773,1.367,0.88
273,60.575,1.427,460.854,37.642,1.133,246.641,1.114,0.38,2.702,4.321,0.767,2.742,0.595,0.913,0.638,4.544,2.695,2.421,0.722,0.593,6.579,3.996,3.011,1.195,0.871
274,63.583,1.498,470.79,39.302,1.107,259.907,1.689,0.378,3.211,5.615,0.72,3.632,0.546,1.013,0.642,5.518,4.07,2.639,0.738,0.606,8.24,6.021,3.42,0.992,0.874
275,63.862,1.566,445.946,38.687,1.089,254.467,2.282,0.408,3.679,7.057,0.701,4.686,0.53,1.111,0.65,6.368,5.361,2.861,0.746,0.617,9.801,7.686,3.994,0.828,0.903
276,61.431,1.63,396.857,36.147,1.084,233.359,2.726,0.46,3.912,8.232,0.736,5.587,0.562,1.192,0.672,6.653,6.243,3.047,0.731,0.627,10.511,8.388,4.621,0.742,0.962
277,56.109,1.687,336.526,31.841,1.096,202.111,2.886,0.517,3.898,8.868,0.824,6.066,0.639,1.236,0.702,6.45,6.427,3.128,0.685,0.634,10.088,7.785,5.097,0.743,1.038
278,48.002,1.733,278.314,26.13,1.132,167.071,2.86,0.563,5.824,8.851,0.937,5.971,0.737,1.218,0.73,8.179,6.071,3.044,0.617,0.633,10.684,6.111,5.255,0.805,1.107
279,38.528,1.766,230.307,20.486,1.184,137.07,3.754,0.605,17.733,8.466,1.031,5.435,0.825,1.178,0.748,21.495,6.774,2.833,0.556,0.628,20.923,5.347,5.061,0.906,1.152
280,29.639,1.8,198.403,16.267,1.24,121.61,7.091,0.682,48.559,8.093,1.077,4.724,0.878,1.173,0.757,58.016,10.471,2.564,0.538,0.627,51.426,7.98,4.564,1.046,1.171
281,23.639,1.85,186.566,14.496,1.284,125.758,13.708,0.835,101.776,8.032,1.067,4.103,0.887,1.262,0.772,121.203,17.998,2.298,0.583,0.638,105.838,15.342,3.899,1.236,1.18
282,21.664,1.922,189.8,15.406,1.3,146.232,22.843,1.07,169.17,8.357,1.017,3.733,0.859,1.451,0.802,200.888,28.104,2.089,0.678,0.661,176.495,26.426,3.308,1.468,1.197
283,22.017,2.015,194.015,17.397,1.281,170.187,31.677,1.343,237.576,8.753,0.948,3.542,0.803,1.694,0.846,275.456,37.648,1.976,0.781,0.686,247.275,37.809,3.067,1.702,1.228
284,21.97,2.134,185.884,18.332,1.256,181.548,37.19,1.573,288.853,8.883,0.881,3.386,0.735,1.913,0.885,319.471,43.141,1.975,0.854,0.696,295.03,45.466,3.362,1.894,1.258
285,19.837,2.272,160.08,17.015,1.274,171.948,37.436,1.685,312.351,8.678,0.823,3.203,0.668,2.033,0.895,317.931,42.596,2.058,0.873,0.673,305.451,46.89,4.098,2.015,1.265
286,16.32,2.413,122.43,14.095,1.381,142.809,32.797,1.646,303.966,8.251,0.775,3.039,0.614,2.053,0.858,271.648,36.567,2.175,0.84,0.613,275.338,42.164,5.031,2.07,1.232
287,12.604,2.523,82.936,10.615,1.592,103.735,25.329,1.486,270.874,7.687,0.736,2.941,0.583,2.047,0.778,197.541,27.409,2.268,0.778,0.533,216.881,33.34,5.841,2.101,1.172
288,9.877,2.578,50.904,7.834,1.879,65.397,17.894,1.276,224.032,7.009,0.714,2.934,0.586,2.082,0.677,119.845,18.327,2.29,0.72,0.462,148.981,23.659,6.246,2.154,1.123
289,8.511,2.568,30.075,6.363,2.17,36.3,12.594,1.1,175.426,6.134,0.724,2.941,0.629,2.157,0.591,58.729,11.722,2.208,0.692,0.435,89.571,15.856,6.109,2.269,1.126
290,8.099,2.494,18.461,6.047,2.38,18.688,9.863,1.012,131.937,5.05,0.772,2.865,0.71,2.222,0.546,23.209,8.149,2.034,0.707,0.474,48.719,10.957,5.518,2.466,1.207
291,7.941,2.362,12.72,6.234,2.446,10.727,8.719,1.013,96.509,3.882,0.847,2.661,0.81,2.199,0.55,9.403,6.675,1.802,0.758,0.574,26.479,8.441,4.693,2.723,1.349
292,7.52,2.182,10.539,6.305,2.353,8.306,7.7,1.054,67.653,2.813,0.921,2.353,0.901,2.046,0.586,6.758,5.867,1.573,0.815,0.702,16.0,6.963,3.895,2.962,1.498
