itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
240,1.379,0.885,1.207,2.121,0.846,1.521,6.058,1.958,110.975,1.976,0.256,2.162,0.246,3.133,0.739,0.914,6.133,3.532,0.463,0.208,0.371,2.071,3.028,1.129,0.374
241,1.531,0.905,5.269,2.105,0.888,3.8,5.948,1.967,146.885,2.065,0.266,2.226,0.259,3.172,0.762,1.016,5.679,3.726,0.492,0.212,0.314,1.955,3.208,1.193,0.396
242,1.79,0.857,17.818,2.103,0.873,11.515,5.993,2.101,172.824,1.961,0.267,2.055,0.262,3.069,0.808,1.174,4.896,3.466,0.518,0.216,0.394,1.72,3.014,1.165,0.394
243,2.293,0.748,41.551,2.334,0.814,26.161,6.326,2.312,171.878,1.717,0.265,1.718,0.259,2.918,0.858,1.407,4.397,2.889,0.561,0.22,0.593,1.55,2.587,1.084,0.381
244,3.055,0.622,74.318,2.909,0.756,46.201,7.011,2.522,154.58,1.448,0.272,1.348,0.256,2.816,0.894,1.719,4.669,2.276,0.64,0.226,0.874,1.6,2.148,1.019,0.373
245,3.934,0.521,108.162,3.742,0.735,66.57,7.946,2.644,116.362,1.248,0.29,1.075,0.259,2.836,0.907,2.074,5.791,1.899,0.755,0.231,1.197,1.889,1.874,1.013,0.378
246,4.679,0.465,132.505,4.565,0.755,80.722,8.866,2.614,82.382,1.153,0.31,0.962,0.266,2.972,0.893,2.367,7.371,1.864,0.883,0.235,1.486,2.291,1.807,1.06,0.392
247,5.028,0.441,138.732,5.06,0.782,83.677,9.478,2.433,51.943,1.122,0.318,0.968,0.269,3.118,0.853,2.513,8.76,2.064,0.979,0.233,1.698,2.615,1.861,1.105,0.397
248,4.843,0.423,124.796,5.032,0.776,74.589,9.577,2.18,35.506,1.071,0.305,0.987,0.261,3.175,0.791,2.508,9.439,2.302,1.004,0.224,1.813,2.71,1.919,1.085,0.383
249,4.185,0.406,95.573,4.51,0.722,56.767,9.227,1.95,26.964,0.959,0.276,0.963,0.244,3.101,0.711,2.439,9.298,2.511,0.95,0.21,1.852,2.564,1.965,0.983,0.352
250,3.303,0.404,61.274,3.747,0.645,36.485,8.625,1.795,24.028,0.818,0.25,0.915,0.227,2.924,0.622,2.433,8.595,2.759,0.843,0.198,1.858,2.302,2.072,0.839,0.327
251,2.502,0.435,31.64,3.057,0.586,19.385,8.065,1.717,22.076,0.714,0.247,0.906,0.22,2.693,0.544,2.628,7.695,3.121,0.725,0.192,1.866,2.076,2.311,0.716,0.326
252,1.974,0.497,12.745,2.635,0.568,8.776,7.656,1.674,20.1,0.691,0.27,0.971,0.228,2.487,0.497,3.06,6.845,3.541,0.627,0.196,1.886,1.969,2.647,0.656,0.354
253,1.721,0.566,4.123,2.468,0.587,4.061,7.479,1.683,18.701,0.748,0.308,1.096,0.243,2.328,0.494,3.598,6.087,3.841,0.56,0.205,1.826,1.962,2.949,0.657,0.394
254,1.599,0.615,1.877,2.381,0.618,2.866,7.486,1.834,18.399,0.858,0.339,1.236,0.257,2.272,0.532,4.037,5.288,3.841,0.513,0.212,1.708,1.95,3.07,0.681,0.421
255,1.466,0.626,1.406,2.203,0.639,2.483,7.692,2.207,18.275,0.983,0.346,1.348,0.259,2.308,0.596,4.171,4.337,3.462,0.474,0.214,1.505,1.838,2.944,0.698,0.422
256,1.282,0.6,1.101,1.867,0.647,2.146,8.155,2.777,17.537,1.13,0.325,1.472,0.251,2.453,0.659,3.942,3.325,2.8,0.442,0.213,1.338,1.641,2.67,0.705,0.407
257,1.127,0.56,0.931,1.501,0.661,1.712,8.892,3.388,15.379,1.334,0.287,1.684,0.244,2.717,0.706,3.43,2.458,2.087,0.432,0.219,1.216,1.461,2.442,0.737,0.403
258,1.087,0.533,0.867,1.279,0.697,1.359,9.734,3.819,12.581,1.61,0.252,2.01,0.247,3.02,0.731,2.882,1.882,1.543,0.455,0.239,1.26,1.393,2.399,0.822,0.431
259,1.168,0.53,0.952,1.263,0.753,1.233,10.375,3.886,9.571,1.91,0.231,2.377,0.262,3.279,0.743,2.447,1.612,1.297,0.503,0.271,1.44,1.444,2.543,0.946,0.486
260,1.316,0.542,1.217,1.411,0.802,1.431,10.53,3.537,8.398,2.142,0.227,2.664,0.28,3.416,0.758,2.263,1.526,1.343,0.548,0.306,1.734,1.578,2.753,1.054,0.543
