itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
156,211.894,17.244,235.291,215.442,16.68,234.264,370.573,40.645,1191.299,7.885,22.845,3.945,20.635,52.707,49.484,223.71,221.777,4.263,15.233,28.144,232.561,225.106,7.353,21.486,26.012
157,202.909,17.574,227.272,220.306,15.505,239.224,279.135,35.65,1088.521,7.531,23.128,4.143,20.522,55.154,49.583,220.785,220.897,3.748,14.301,27.81,236.798,228.506,7.372,21.506,24.813
158,196.972,16.983,218.388,228.647,13.994,243.512,209.275,31.243,1019.359,7.253,22.31,4.596,19.604,59.084,47.495,219.641,218.21,3.532,13.507,26.274,239.578,228.98,7.165,21.09,23.216
159,194.903,15.632,209.465,237.894,12.393,245.731,166.332,28.308,994.43,7.066,20.437,5.059,18.711,62.251,43.857,220.193,214.33,3.808,13.037,24.476,241.032,226.032,6.817,20.301,21.722
160,195.801,13.983,202.173,243.777,11.099,244.688,147.889,27.415,989.276,6.82,17.969,5.309,18.777,61.507,39.817,222.157,211.462,4.497,12.962,23.546,241.163,220.834,6.393,19.403,20.947
161,198.825,12.543,198.187,243.568,10.475,240.133,149.941,28.863,954.401,6.471,15.582,5.455,20.231,55.617,36.488,225.045,211.445,5.625,13.206,24.127,239.916,215.158,6.126,18.717,21.34
162,202.433,11.6,198.224,236.482,10.614,232.5,168.241,32.427,932.422,6.083,13.871,5.78,22.67,46.129,34.491,228.763,214.594,7.242,13.515,25.957,237.683,210.785,6.455,18.439,22.916
163,205.395,11.118,201.809,224.46,11.329,223.402,197.261,37.245,969.019,5.899,13.059,6.511,25.067,36.583,33.759,232.9,219.604,9.299,13.556,28.045,234.633,208.657,7.671,18.459,25.187
164,207.043,10.904,207.883,211.118,12.322,214.884,230.054,41.921,1046.646,6.138,12.956,7.767,26.319,29.986,33.647,236.79,224.64,11.669,13.16,29.237,230.72,208.999,9.809,18.459,27.362
165,207.809,10.905,215.18,200.34,13.275,208.654,257.921,45.157,1139.597,6.88,13.209,9.372,25.798,27.172,33.384,239.615,227.874,14.034,12.508,28.792,226.266,210.939,12.397,18.113,28.654
166,208.796,11.24,222.288,194.681,13.92,205.672,267.576,46.208,1195.047,7.753,13.624,10.753,23.759,27.326,32.819,240.705,228.392,15.722,11.992,26.908,221.806,213.075,14.511,17.201,28.607
167,210.892,12.122,228.576,194.573,14.134,206.478,253.223,45.421,1173.157,8.343,14.253,11.334,21.197,29.283,32.652,239.301,226.241,16.128,11.983,24.657,217.757,213.962,15.29,15.758,27.247
168,214.236,13.611,234.002,198.354,14.04,210.731,222.802,44.098,1102.226,8.332,15.235,10.818,19.26,32.568,33.917,235.294,222.135,15.05,12.652,23.324,214.447,212.797,14.527,14.1,25.075
169,218.249,15.454,238.374,203.752,13.885,217.423,197.764,43.571,1063.745,7.632,16.521,9.213,18.617,37.507,37.148,229.115,216.961,12.675,13.872,23.606,212.397,209.732,12.5,12.547,22.753
170,221.794,17.197,241.627,209.303,13.939,225.247,195.024,44.61,1086.117,6.511,17.793,7.053,19.111,43.809,41.826,221.651,211.2,9.775,15.309,25.176,211.255,205.778,10.083,11.373,20.778
171,223.339,18.339,243.384,214.525,14.288,232.659,217.241,46.785,1140.13,5.462,18.598,5.08,19.939,49.877,46.404,214.404,205.047,7.265,16.513,26.897,210.599,202.578,8.205,10.779,19.418
172,221.521,18.553,243.018,219.21,14.793,239.305,250.722,48.689,1186.333,4.917,18.589,3.909,20.232,53.352,49.001,208.213,198.951,5.808,17.1,27.558,210.198,201.714,7.549,10.875,18.742
173,216.061,17.817,239.897,222.909,15.214,245.858,276.368,49.067,1133.464,5.245,17.755,3.857,19.622,52.498,48.377,202.867,193.753,5.571,16.846,26.617,210.05,203.999,8.275,11.595,18.735
174,207.818,16.406,233.017,224.623,15.434,252.66,277.304,47.636,965.02,6.496,16.438,4.781,18.414,48.889,44.639,198.215,190.654,6.268,15.765,24.401,211.56,209.397,10.214,12.756,19.36
175,198.733,14.714,221.98,223.643,15.422,258.96,255.889,45.513,775.55,8.439,15.063,6.248,17.161,47.548,39.032,194.817,190.307,7.48,14.126,21.662,216.434,216.343,12.894,14.047,20.373
176,190.989,12.993,207.64,220.134,15.097,262.568,226.929,44.178,674.446,10.659,13.852,7.754,16.176,54.166,33.241,194.213,192.65,9.017,12.271,19.026,226.218,223.245,15.916,15.071,21.19
177,186.174,11.4,192.687,215.399,14.353,261.069,204.828,44.4,703.205,12.751,12.806,9.0,15.425,71.024,28.66,197.937,197.248,10.884,10.514,16.766,240.05,229.257,18.983,15.511,21.184
178,184.516,10.118,181.308,211.142,13.181,253.42,196.621,45.712,829.921,14.218,11.913,9.786,14.692,94.447,26.006,206.279,203.228,12.945,9.075,14.928,254.443,234.405,21.649,15.371,20.12
179,185.258,9.292,177.281,208.72,11.768,240.643,200.685,46.433,970.241,14.693,11.322,10.047,13.863,115.716,25.309,217.956,209.181,14.914,8.094,13.59,265.162,238.784,23.342,15.052,18.243
180,187.33,8.972,181.861,208.741,10.407,226.096,211.991,44.725,1019.001,13.973,11.344,9.8,13.175,124.595,26.444,229.978,213.012,16.249,7.62,13.065,268.606,241.516,23.53,15.109,16.122
181,189.818,9.168,193.474,210.472,9.507,214.199,225.554,40.381,950.626,12.232,12.224,9.083,13.195,117.877,29.611,238.678,213.243,16.444,7.779,13.855,263.473,241.297,21.965,16.008,14.415
182,192.111,9.851,208.46,212.32,9.424,208.307,245.017,34.843,858.895,9.79,13.93,7.931,14.4,100.351,35.001,241.19,209.618,15.156,8.721,16.29,251.445,236.941,18.763,17.783,13.634
183,194.145,10.992,222.244,212.902,10.211,209.087,281.523,30.69,854.834,7.241,16.169,6.438,16.775,80.898,42.338,236.94,203.378,12.694,10.533,20.19,236.705,228.253,14.608,20.023,14.043
184,195.881,12.518,231.393,211.877,11.657,214.854,341.687,29.844,981.758,5.206,18.502,4.949,19.759,67.639,50.547,227.861,196.688,9.923,13.178,24.852,223.635,217.083,10.689,22.045,15.676
185,196.914,14.286,234.786,209.55,13.352,222.166,418.644,32.291,1205.944,4.141,20.532,3.831,22.467,63.603,57.976,217.7,191.77,7.726,16.249,29.243,215.017,206.484,7.833,23.163,18.322
186,196.788,15.962,233.057,206.75,14.774,227.925,490.495,35.894,1446.116,4.146,22.087,3.574,24.054,65.966,62.879,210.118,189.914,6.701,19.106,32.374,211.981,199.411,6.593,22.988,21.501
187,195.894,17.237,227.689,203.951,15.518,230.011,528.46,38.19,1605.393,5.088,23.295,4.537,24.126,69.523,64.223,207.576,191.757,7.07,21.165,33.676,214.215,197.234,7.115,21.566,24.52
188,195.063,17.845,220.108,201.223,15.47,227.622,516.579,37.922,1619.613,6.646,24.332,6.788,22.835,70.928,62.016,210.636,196.875,8.675,22.094,33.072,220.092,199.099,9.243,19.423,26.642
189,195.217,17.626,212.19,198.291,14.761,221.082,455.506,35.464,1552.764,8.51,25.127,10.016,20.651,71.316,57.061,218.505,204.551,11.06,21.856,30.878,227.492,203.232,12.261,17.244,27.296
190,196.951,16.567,206.481,194.939,13.639,211.426,369.551,32.127,1487.67,10.461,25.296,13.663,18.117,74.061,50.523,230.063,213.456,13.679,20.697,27.657,234.216,207.254,15.205,15.503,26.279
191,200.123,14.895,204.99,191.361,12.392,200.648,284.305,29.223,1434.731,12.425,24.37,17.019,15.702,80.371,43.51,243.492,221.937,16.036,19.034,24.114,238.38,209.286,17.168,14.31,23.949
192,204.235,13.1,208.989,188.099,11.268,191.576,217.986,27.375,1419.698,14.271,22.212,19.446,13.833,87.836,36.921,256.085,228.551,17.743,17.244,21.052,238.283,208.381,17.71,13.578,21.208
193,208.519,11.731,218.013,186.069,10.491,186.842,181.606,26.478,1416.368,15.729,19.385,20.534,12.863,92.28,31.663,265.053,232.231,18.652,15.575,19.183,233.705,204.834,16.982,13.278,19.145
194,212.729,11.184,230.129,186.165,10.21,187.775,178.671,26.296,1363.452,16.4,16.999,20.217,12.967,91.715,28.614,268.478,232.502,18.743,14.179,18.853,225.4,199.468,15.513,13.419,18.502
195,217.058,11.603,242.365,188.535,10.414,193.902,203.004,26.996,1296.919,15.943,16.033,18.628,14.018,87.761,28.295,265.958,230.175,17.987,13.147,19.839,215.447,193.655,13.876,13.962,19.34
196,221.955,12.827,252.138,192.519,10.995,203.376,238.76,29.221,1269.925,14.272,16.748,16.129,15.605,84.003,30.501,258.313,227.113,16.347,12.555,21.48,206.487,189.063,12.414,14.788,21.033
197,227.366,14.46,257.939,196.989,11.864,213.292,272.557,33.161,1296.855,11.755,18.64,13.207,17.243,82.986,34.364,248.248,225.345,14.121,12.521,23.093,200.888,187.042,11.239,15.634,22.66
198,232.261,16.057,259.596,200.788,12.986,221.036,293.331,37.993,1370.452,9.027,20.739,10.35,18.618,84.002,38.518,239.606,226.117,11.848,13.189,24.285,200.151,188.235,10.282,16.236,23.592
199,234.903,17.163,257.978,202.997,14.289,225.549,295.677,42.083,1445.067,6.687,22.016,7.941,19.73,84.971,41.505,235.03,229.127,10.034,14.513,25.103,204.0,192.487,9.343,16.432,23.758
200,234.241,17.495,254.116,203.215,15.611,227.254,279.64,44.047,1458.662,5.15,21.977,6.31,20.742,83.805,42.428,235.208,233.485,9.151,16.21,25.83,210.684,198.806,8.411,16.286,23.566
201,230.376,17.118,248.575,201.918,16.719,227.17,257.212,43.975,1409.553,4.43,20.952,5.545,21.75,79.853,41.344,238.744,237.628,9.222,17.908,26.663,217.8,205.448,7.679,16.11,23.592
202,224.823,16.309,242.082,200.017,17.467,225.802,246.45,43.281,1360.959,4.258,19.697,5.459,22.674,75.364,39.059,243.65,240.104,9.917,19.263,27.55,223.353,210.447,7.317,16.29,24.173
203,219.601,15.391,235.542,198.249,17.778,223.09,263.314,43.645,1345.052,4.22,18.867,5.703,23.247,71.983,36.674,248.109,240.382,10.609,19.996,28.211,226.211,212.644,7.194,17.035,25.166
204,216.514,14.594,230.479,196.956,17.638,219.101,303.429,45.498,1359.46,4.004,18.745,5.928,23.19,69.461,35.055,250.919,239.0,10.774,19.964,28.365,226.231,212.097,7.151,18.288,26.204
205,216.264,14.013,228.011,195.682,17.141,213.784,350.067,47.752,1397.463,3.568,19.179,5.947,22.53,66.223,34.437,252.356,237.223,10.185,19.21,28.076,224.392,209.759,7.152,19.733,27.137
206,218.273,13.635,228.04,193.865,16.506,207.676,388.201,48.753,1383.993,2.99,19.822,5.663,21.705,60.711,34.608,253.112,236.224,9.0,17.932,27.857,222.279,206.79,7.26,20.852,28.13
207,221.202,13.434,229.814,191.211,15.958,201.887,409.707,47.796,1279.311,2.446,20.412,5.153,21.316,53.191,35.365,253.706,236.475,7.573,16.495,28.38,221.281,204.469,7.46,21.133,29.436
