itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1573,6.674,1.11,10.062,9.862,1.015,10.135,1.889,0.909,1.402,3.276,0.7,2.523,0.876,1.305,0.782,2.015,9.406,1.71,1.214,0.568,4.137,7.574,1.913,1.429,0.65
1574,6.339,1.064,10.327,9.322,1.013,10.866,2.038,0.941,1.553,2.97,0.685,2.182,0.8,1.194,0.77,1.9,9.458,1.478,1.214,0.577,4.432,7.49,1.397,1.329,0.62
1575,5.49,0.968,10.145,7.95,0.975,10.811,2.005,0.948,1.671,2.446,0.657,1.778,0.708,1.067,0.757,1.872,8.438,1.2,1.142,0.596,4.301,6.529,0.982,1.209,0.612
1576,4.309,0.836,9.477,6.079,0.909,10.056,1.77,0.912,1.706,1.844,0.624,1.409,0.617,0.951,0.737,2.009,6.66,0.954,1.005,0.618,3.881,4.985,0.794,1.086,0.614
1577,3.038,0.704,8.282,4.156,0.836,8.578,1.392,0.849,1.659,1.309,0.59,1.135,0.536,0.866,0.702,2.428,4.645,0.784,0.833,0.628,3.246,3.328,0.848,0.984,0.614
1578,1.925,0.613,6.734,2.611,0.775,6.711,0.977,0.797,1.605,0.944,0.56,0.981,0.472,0.817,0.655,3.011,2.924,0.71,0.667,0.621,2.627,1.987,1.045,0.921,0.614
1579,1.132,0.583,5.057,1.669,0.743,4.817,0.638,0.793,1.495,0.778,0.537,0.947,0.428,0.798,0.607,3.518,1.834,0.74,0.552,0.599,2.103,1.198,1.282,0.909,0.626
1580,0.712,0.605,3.601,1.315,0.737,3.22,0.441,0.855,1.419,0.762,0.523,1.012,0.41,0.793,0.573,3.905,1.427,0.87,0.519,0.576,1.716,0.968,1.493,0.95,0.661
1581,0.63,0.656,2.543,1.363,0.753,2.177,0.405,0.969,1.289,0.84,0.516,1.155,0.418,0.791,0.563,3.691,1.546,1.094,0.581,0.561,1.499,1.162,1.679,1.038,0.722
1582,0.785,0.714,2.194,1.587,0.778,1.771,0.514,1.093,1.227,0.952,0.51,1.325,0.442,0.782,0.576,3.443,1.965,1.333,0.721,0.558,1.434,1.604,1.831,1.162,0.799
