itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1,3.447,1.139,3.028,4.094,0.806,2.745,2.535,1.078,1.925,1.202,0.881,1.162,0.958,0.776,0.427,3.854,3.973,1.427,1.138,0.521,3.271,2.741,1.142,1.201,0.824
2,3.924,1.093,2.959,4.439,0.672,3.245,2.575,0.912,2.102,1.162,0.842,1.058,0.957,0.652,0.415,3.703,4.442,1.372,0.945,0.474,3.281,2.696,1.124,1.109,0.773
3,4.605,1.047,3.944,4.946,0.607,4.808,2.844,0.765,2.872,1.108,0.793,1.006,0.956,0.587,0.425,3.951,5.209,1.384,0.752,0.454,3.955,2.773,1.172,1.015,0.715
4,5.256,0.989,5.565,5.449,0.603,6.919,3.164,0.674,3.86,1.055,0.745,1.009,0.942,0.577,0.451,4.606,6.011,1.473,0.607,0.444,5.036,2.957,1.293,0.943,0.653
5,5.626,0.922,7.546,5.736,0.644,9.307,3.376,0.649,4.994,1.027,0.705,1.067,0.917,0.602,0.481,5.542,6.582,1.622,0.537,0.43,6.267,3.196,1.473,0.914,0.595
6,5.573,0.863,8.893,5.66,0.718,10.78,3.373,0.674,5.584,1.032,0.678,1.161,0.892,0.636,0.505,6.28,6.748,1.789,0.534,0.406,7.14,3.402,1.656,0.922,0.555
7,5.117,0.839,9.671,5.204,0.834,11.491,3.153,0.718,5.82,1.086,0.66,1.279,0.879,0.668,0.511,6.796,6.52,1.959,0.565,0.374,7.531,3.487,1.782,0.935,0.537
8,4.496,0.875,9.236,4.556,1.008,10.581,2.867,0.76,5.386,1.189,0.646,1.405,0.883,0.712,0.495,6.639,6.124,2.121,0.601,0.343,7.244,3.449,1.802,0.925,0.54
9,4.111,0.97,8.35,4.071,1.233,9.145,2.779,0.792,4.802,1.391,0.634,1.561,0.906,0.823,0.459,6.223,5.902,2.315,0.627,0.319,6.638,3.393,1.758,0.884,0.555
10,4.279,1.105,7.438,4.039,1.473,7.522,3.095,0.824,4.777,1.834,0.635,1.824,0.95,1.069,0.407,5.861,6.073,2.6,0.651,0.306,6.199,3.451,1.765,0.833,0.575
11,5.076,1.252,7.187,4.532,1.673,6.856,3.843,0.864,5.247,2.671,0.661,2.299,1.017,1.489,0.351,5.794,6.635,3.018,0.687,0.304,6.143,3.709,1.962,0.802,0.603
12,6.238,1.385,8.052,5.319,1.784,7.449,4.824,0.911,6.764,3.887,0.717,2.992,1.103,2.033,0.305,6.318,7.322,3.514,0.736,0.31,6.785,4.157,2.384,0.804,0.641
13,7.337,1.485,9.546,6.05,1.794,9.096,5.745,0.951,8.372,5.283,0.802,3.805,1.208,2.611,0.281,7.186,7.815,3.997,0.79,0.325,7.861,4.686,2.956,0.835,0.69
14,7.929,1.532,11.469,6.373,1.715,11.322,6.294,0.967,10.109,6.439,0.919,4.455,1.343,3.064,0.295,8.401,7.81,4.262,0.833,0.357,9.282,5.091,3.475,0.879,0.741
15,7.754,1.518,12.581,6.097,1.584,12.912,6.259,0.949,10.795,6.969,1.077,4.686,1.518,3.249,0.357,9.382,7.18,4.163,0.856,0.422,10.383,5.173,3.736,0.918,0.788
16,6.851,1.462,12.776,5.286,1.449,13.383,5.646,0.905,10.661,6.702,1.276,4.405,1.726,3.114,0.466,9.98,6.047,3.711,0.869,0.527,10.974,4.868,3.641,0.945,0.831
17,5.537,1.404,11.879,4.25,1.359,12.573,4.669,0.848,9.678,5.74,1.496,3.708,1.929,2.726,0.604,10.047,4.741,3.047,0.889,0.664,10.893,4.259,3.223,0.969,0.87
18,4.172,1.396,10.166,3.303,1.342,10.748,3.594,0.792,8.064,4.389,1.69,2.816,2.072,2.213,0.735,9.388,3.596,2.353,0.931,0.805,10.062,3.504,2.641,1.016,0.904
19,3.063,1.468,8.258,2.67,1.4,8.592,2.652,0.745,6.345,3.037,1.808,2.006,2.102,1.716,0.822,8.167,2.826,1.789,0.999,0.91,8.808,2.791,2.086,1.104,0.928
20,2.371,1.62,6.726,2.419,1.504,6.723,1.968,0.708,4.888,2.013,1.82,1.488,1.996,1.339,0.841,6.654,2.468,1.442,1.081,0.95,7.416,2.273,1.694,1.223,0.935
21,2.059,1.806,5.964,2.427,1.621,5.494,1.528,0.68,3.908,1.43,1.745,1.29,1.782,1.102,0.798,5.113,2.393,1.291,1.151,0.92,6.182,1.994,1.494,1.34,0.93
22,1.95,1.957,5.865,2.483,1.714,4.873,1.249,0.664,3.378,1.173,1.64,1.28,1.531,0.971,0.723,3.845,2.407,1.274,1.182,0.84,5.193,1.904,1.421,1.405,0.924
23,1.844,2.005,5.945,2.41,1.76,4.475,1.077,0.657,3.078,1.053,1.562,1.306,1.328,0.897,0.65,2.868,2.376,1.296,1.168,0.746,4.38,1.918,1.384,1.389,0.926
24,1.65,1.929,5.842,2.192,1.749,4.101,1.002,0.66,2.905,0.965,1.541,1.308,1.222,0.848,0.602,2.241,2.281,1.3,1.133,0.664,3.723,2.01,1.34,1.297,0.935
25,1.453,1.777,5.402,1.992,1.698,3.739,1.083,0.678,2.861,0.934,1.556,1.323,1.213,0.844,0.579,2.064,2.256,1.283,1.116,0.608,3.358,2.277,1.303,1.172,0.936
26,1.416,1.625,4.901,2.022,1.633,3.711,1.363,0.717,3.084,1.021,1.554,1.404,1.252,0.92,0.564,2.387,2.496,1.264,1.145,0.567,3.407,2.864,1.301,1.071,0.909
27,1.646,1.533,4.562,2.391,1.578,4.073,1.851,0.782,3.6,1.271,1.484,1.589,1.28,1.114,0.537,3.202,3.086,1.282,1.22,0.528,3.924,3.822,1.38,1.042,0.844
28,2.136,1.518,4.774,3.058,1.541,5.003,2.497,0.87,4.468,1.647,1.332,1.826,1.268,1.409,0.488,4.486,3.957,1.34,1.311,0.484,4.843,5.037,1.536,1.097,0.746
29,2.799,1.543,5.462,3.886,1.528,6.196,3.196,0.968,5.488,2.042,1.139,2.012,1.227,1.724,0.427,5.945,4.916,1.408,1.378,0.444,5.942,6.278,1.712,1.203,0.645
30,3.48,1.564,6.465,4.672,1.559,7.428,3.79,1.055,6.421,2.317,0.968,2.046,1.191,1.946,0.373,7.272,5.696,1.442,1.395,0.42,6.948,7.228,1.811,1.312,0.569
31,4.022,1.562,7.285,5.231,1.668,8.253,4.123,1.116,6.977,2.376,0.875,1.889,1.192,1.999,0.346,8.051,6.062,1.414,1.369,0.422,7.543,7.604,1.78,1.388,0.538
32,4.307,1.568,7.595,5.45,1.886,8.479,4.11,1.157,6.988,2.21,0.88,1.591,1.238,1.882,0.353,8.019,5.914,1.319,1.339,0.449,7.649,7.308,1.612,1.424,0.551
33,4.284,1.639,7.364,5.312,2.21,8.199,3.77,1.202,6.579,1.884,0.967,1.26,1.312,1.663,0.393,7.405,5.334,1.183,1.358,0.492,7.44,6.476,1.365,1.444,0.594
34,3.989,1.817,6.649,4.886,2.607,7.424,3.212,1.279,5.904,1.514,1.084,1.009,1.378,1.436,0.452,6.512,4.516,1.049,1.465,0.536,6.96,5.355,1.129,1.483,0.654
35,3.56,2.104,5.754,4.317,3.014,6.553,2.626,1.398,5.076,1.21,1.177,0.866,1.403,1.258,0.514,5.58,3.703,0.941,1.657,0.566,6.348,4.245,0.955,1.568,0.729
36,3.158,2.458,5.02,3.792,3.369,5.8,2.202,1.544,4.35,1.047,1.207,0.825,1.38,1.162,0.56,5.092,3.136,0.899,1.896,0.572,5.732,3.389,0.874,1.71,0.824
37,2.906,2.81,5.022,3.469,3.643,5.931,2.058,1.695,4.206,1.021,1.163,0.852,1.325,1.162,0.577,5.509,2.939,0.958,2.137,0.553,5.593,2.895,0.887,1.917,0.94
38,2.829,3.095,5.476,3.402,3.835,6.29,2.187,1.834,4.483,1.097,1.06,0.957,1.263,1.254,0.559,6.718,3.09,1.134,2.347,0.52,5.626,2.749,0.997,2.193,1.068
39,2.831,3.269,6.789,3.477,3.952,7.627,2.469,1.945,5.605,1.227,0.954,1.173,1.222,1.435,0.515,8.797,3.421,1.407,2.499,0.488,6.377,2.82,1.182,2.518,1.187
40,2.778,3.3,7.772,3.503,3.981,8.359,2.723,2.006,6.574,1.343,0.928,1.456,1.229,1.648,0.47,10.326,3.71,1.677,2.571,0.477,6.86,2.944,1.372,2.845,1.279
41,2.576,3.168,8.963,3.333,3.885,9.378,2.794,1.989,7.759,1.416,1.045,1.754,1.293,1.833,0.454,11.538,3.787,1.862,2.545,0.498,7.628,2.973,1.508,3.106,1.331
42,2.246,2.885,9.044,2.959,3.624,9.262,2.628,1.883,7.98,1.398,1.306,1.938,1.399,1.868,0.485,11.175,3.605,1.87,2.416,0.549,7.53,2.843,1.525,3.227,1.337
43,1.933,2.498,8.79,2.517,3.195,8.956,2.336,1.704,7.676,1.31,1.648,1.946,1.523,1.722,0.559,10.007,3.283,1.713,2.201,0.614,7.088,2.585,1.402,3.154,1.296
44,1.765,2.094,7.636,2.154,2.658,7.971,2.09,1.5,6.54,1.187,1.966,1.783,1.636,1.462,0.65,8.046,3.027,1.52,1.936,0.672,5.965,2.318,1.208,2.881,1.21
45,1.826,1.778,6.286,2.036,2.116,7.028,2.08,1.335,5.146,1.066,2.16,1.529,1.722,1.226,0.717,6.117,3.087,1.5,1.67,0.699,4.905,2.242,1.084,2.467,1.088
46,2.094,1.635,4.764,2.249,1.673,6.15,2.396,1.253,3.935,0.963,2.179,1.293,1.766,1.163,0.727,5.025,3.622,1.804,1.444,0.684,4.419,2.513,1.164,2.019,0.943
47,2.475,1.703,3.535,2.766,1.399,5.629,2.99,1.266,3.26,0.867,2.031,1.145,1.757,1.311,0.671,4.93,4.591,2.414,1.294,0.634,4.993,3.162,1.484,1.656,0.801
48,2.842,1.936,2.76,3.437,1.303,5.271,3.652,1.33,3.316,0.772,1.776,1.089,1.683,1.572,0.567,5.854,5.697,3.119,1.216,0.565,6.578,4.009,1.953,1.45,0.685
49,3.119,2.206,2.477,4.071,1.325,4.997,4.134,1.379,3.833,0.738,1.497,1.136,1.544,1.802,0.456,7.044,6.555,3.668,1.179,0.498,8.621,4.759,2.41,1.394,0.615
50,3.322,2.383,2.549,4.573,1.377,4.557,4.298,1.357,4.34,0.845,1.273,1.283,1.351,1.894,0.38,7.719,6.95,3.897,1.138,0.443,10.216,5.184,2.7,1.422,0.592
51,3.53,2.38,2.904,4.963,1.387,3.931,4.173,1.249,4.759,1.125,1.143,1.513,1.129,1.837,0.357,7.698,6.903,3.783,1.069,0.407,10.848,5.243,2.747,1.443,0.603
52,3.84,2.192,3.401,5.317,1.326,3.355,3.897,1.089,4.899,1.517,1.105,1.781,0.905,1.664,0.381,6.799,6.548,3.389,0.975,0.385,10.406,5.037,2.559,1.393,0.624
53,4.299,1.872,4.364,5.698,1.195,3.206,3.741,0.929,5.2,1.96,1.122,2.077,0.711,1.493,0.424,5.706,6.127,2.9,0.869,0.369,9.484,4.834,2.243,1.25,0.631
54,4.881,1.505,5.643,6.099,1.032,3.89,3.962,0.819,5.849,2.449,1.161,2.437,0.572,1.473,0.46,5.041,5.827,2.537,0.775,0.353,8.88,4.876,1.957,1.049,0.617
55,5.503,1.188,7.815,6.458,0.893,5.747,4.651,0.796,7.363,2.988,1.211,2.892,0.507,1.7,0.479,5.487,5.692,2.465,0.716,0.346,9.462,5.236,1.853,0.86,0.59
56,6.02,0.999,10.092,6.651,0.841,8.239,5.608,0.869,9.571,3.563,1.282,3.411,0.522,2.138,0.487,7.181,5.609,2.673,0.706,0.359,11.125,5.741,1.98,0.759,0.572
57,6.272,0.962,13.148,6.556,0.906,11.596,6.474,1.004,12.373,4.069,1.385,3.878,0.617,2.629,0.497,9.669,5.417,2.999,0.742,0.404,13.998,6.083,2.261,0.78,0.578
58,6.126,1.04,15.32,6.088,1.069,14.264,6.844,1.141,14.857,4.386,1.519,4.154,0.775,2.994,0.52,12.107,4.98,3.251,0.804,0.487,16.626,5.982,2.548,0.899,0.611
59,5.566,1.175,16.763,5.282,1.278,16.176,6.513,1.224,16.305,4.37,1.653,4.105,0.966,3.097,0.556,13.587,4.299,3.268,0.867,0.595,18.764,5.385,2.684,1.056,0.659
60,4.689,1.31,16.348,4.318,1.502,16.398,5.554,1.223,16.186,3.983,1.738,3.712,1.156,2.905,0.599,13.555,3.492,2.983,0.905,0.702,19.183,4.518,2.598,1.189,0.702
61,3.7,1.414,14.538,3.71,1.791,15.675,4.273,1.15,14.493,3.316,1.726,3.206,1.346,2.518,0.639,12.065,2.716,2.466,0.911,0.781,18.296,3.704,2.305,1.272,0.721
62,2.801,1.464,11.648,4.132,2.249,16.618,3.023,1.041,11.847,2.552,1.6,2.977,1.577,2.095,0.668,9.685,2.087,1.87,0.883,0.808,16.129,3.18,1.885,1.31,0.709
63,2.156,1.456,8.588,6.17,2.966,21.298,2.09,0.946,8.904,1.899,1.387,3.402,1.897,1.782,0.685,7.139,1.672,1.374,0.831,0.778,13.459,3.047,1.467,1.327,0.668
64,1.878,1.406,6.124,9.882,3.911,31.018,1.629,0.899,6.553,1.493,1.152,4.55,2.296,1.639,0.686,5.228,1.519,1.091,0.774,0.703,10.87,3.3,1.16,1.346,0.612
65,1.981,1.329,4.497,14.524,4.884,43.518,1.624,0.904,5.036,1.312,0.965,6.063,2.699,1.616,0.671,4.148,1.639,1.0,0.73,0.607,8.633,3.823,1.002,1.371,0.564
66,2.349,1.24,3.776,18.758,5.6,54.116,1.923,0.937,4.243,1.248,0.865,7.363,2.979,1.617,0.636,3.861,1.961,0.998,0.717,0.517,7.092,4.425,0.965,1.399,0.538
67,2.768,1.15,3.664,21.21,5.813,60.346,2.317,0.969,4.008,1.213,0.849,7.972,3.025,1.583,0.585,4.1,2.335,1.011,0.744,0.451,5.902,4.896,1.026,1.427,0.545
68,3.072,1.073,3.793,20.947,5.436,57.304,2.668,0.98,3.744,1.203,0.875,7.629,2.796,1.522,0.525,4.357,2.662,1.052,0.812,0.418,5.051,5.131,1.2,1.462,0.579
69,3.208,1.025,4.25,18.109,4.597,48.134,2.919,0.968,3.511,1.276,0.895,6.521,2.349,1.479,0.465,4.723,2.889,1.177,0.911,0.413,4.565,5.107,1.514,1.514,0.625
70,3.146,1.024,4.624,13.747,3.591,33.91,3.02,0.945,3.133,1.467,0.888,5.085,1.817,1.495,0.415,4.798,2.96,1.423,1.029,0.425,4.311,4.82,1.961,1.602,0.665
71,2.986,1.068,4.921,9.322,2.734,21.835,3.01,0.933,2.703,1.759,0.863,3.838,1.345,1.571,0.384,4.73,2.92,1.763,1.157,0.44,4.101,4.383,2.478,1.735,0.684
72,2.836,1.133,5.029,6.13,2.244,13.654,2.947,0.95,2.352,2.076,0.845,3.065,1.027,1.685,0.372,4.44,2.842,2.134,1.294,0.447,3.914,3.924,2.959,1.909,0.68
73,2.805,1.192,4.923,4.772,2.166,13.143,2.921,1.003,2.009,2.335,0.858,2.737,0.88,1.793,0.376,3.922,2.824,2.453,1.437,0.442,3.449,3.588,3.295,2.111,0.654
74,2.939,1.22,5.32,4.962,2.376,19.617,2.98,1.088,2.435,2.523,0.911,2.596,0.854,1.878,0.386,4.211,2.904,2.676,1.574,0.426,3.424,3.467,3.416,2.323,0.613
75,3.221,1.212,5.398,5.912,2.681,28.837,3.138,1.186,2.82,2.734,1.002,2.423,0.885,1.99,0.402,4.308,3.044,2.827,1.688,0.407,3.042,3.556,3.343,2.527,0.569
76,3.569,1.196,6.297,6.946,2.924,38.708,3.367,1.27,4.051,3.117,1.113,2.271,0.939,2.221,0.423,5.38,3.158,3.009,1.757,0.397,3.675,3.742,3.201,2.706,0.533
77,3.841,1.217,6.425,7.636,3.023,44.145,3.564,1.32,4.862,3.768,1.215,2.341,1.016,2.627,0.452,5.789,3.134,3.307,1.77,0.404,3.931,3.832,3.152,2.845,0.512
78,3.97,1.312,6.687,7.755,2.951,44.597,3.658,1.328,5.749,4.605,1.282,2.676,1.117,3.168,0.488,6.38,3.006,3.719,1.721,0.429,4.751,3.739,3.279,2.902,0.506
79,4.042,1.483,6.123,7.408,2.747,38.732,3.71,1.301,5.954,5.395,1.302,3.152,1.234,3.714,0.527,6.272,2.954,4.152,1.618,0.462,5.052,3.547,3.563,2.838,0.516
80,4.107,1.69,5.284,6.805,2.494,29.705,3.745,1.253,5.739,5.836,1.276,3.517,1.343,4.078,0.56,5.846,3.105,4.451,1.483,0.491,5.096,3.331,3.865,2.641,0.542
81,4.181,1.871,4.627,6.211,2.272,20.543,3.786,1.2,5.468,5.727,1.212,3.56,1.415,4.105,0.574,5.509,3.449,4.487,1.338,0.503,5.238,3.151,4.005,2.332,0.574
82,4.229,1.958,4.752,5.786,2.124,14.724,3.801,1.142,5.607,5.048,1.127,3.246,1.43,3.755,0.562,5.654,3.831,4.219,1.201,0.492,6.09,3.034,3.872,1.966,0.601
83,4.19,1.914,5.681,5.538,2.039,14.283,3.761,1.074,6.05,4.0,1.035,2.766,1.386,3.17,0.52,6.279,4.076,3.727,1.073,0.457,7.815,2.969,3.518,1.596,0.61
84,4.089,1.751,8.225,5.444,1.965,19.51,3.72,0.996,8.133,2.916,0.95,2.408,1.293,2.56,0.46,8.094,4.193,3.158,0.944,0.406,11.612,3.032,3.096,1.262,0.6
85,3.965,1.521,9.793,5.439,1.857,25.822,3.741,0.912,8.837,2.121,0.883,2.426,1.172,2.118,0.4,8.88,4.342,2.661,0.808,0.351,14.394,3.324,2.786,0.981,0.578
86,3.915,1.291,11.968,5.526,1.711,33.201,3.876,0.833,10.337,1.778,0.838,2.893,1.042,1.865,0.358,9.9,4.739,2.344,0.673,0.304,17.879,3.93,2.696,0.758,0.555
87,3.942,1.113,12.869,5.77,1.553,36.01,4.05,0.774,10.439,1.877,0.815,3.731,0.918,1.766,0.341,9.825,5.376,2.261,0.558,0.27,18.956,4.747,2.83,0.596,0.535
88,4.052,1.014,13.823,6.082,1.433,36.441,4.194,0.733,10.63,2.228,0.816,4.603,0.813,1.666,0.343,9.442,6.096,2.318,0.477,0.248,19.52,5.557,3.037,0.499,0.522
89,4.151,0.998,13.701,6.388,1.429,32.62,4.26,0.703,10.704,2.666,0.841,5.25,0.745,1.58,0.355,8.518,6.593,2.47,0.434,0.238,17.667,6.074,3.176,0.474,0.518
90,4.197,1.059,13.428,6.572,1.615,26.781,4.318,0.68,10.822,3.052,0.894,5.455,0.733,1.558,0.374,7.607,6.635,2.627,0.43,0.244,15.536,6.12,3.135,0.526,0.527
91,4.146,1.18,11.945,6.583,2.007,19.991,4.419,0.664,11.241,3.328,0.971,5.226,0.792,1.699,0.401,6.666,6.172,2.785,0.468,0.27,12.25,5.684,2.95,0.656,0.56
92,3.999,1.343,10.545,6.389,2.549,14.143,4.552,0.676,11.544,3.476,1.068,4.67,0.928,1.999,0.445,6.256,5.356,2.897,0.556,0.323,9.621,4.884,2.727,0.871,0.629
93,3.852,1.553,8.668,6.038,3.138,10.074,4.694,0.753,11.631,3.495,1.176,3.97,1.117,2.392,0.511,6.042,4.528,2.95,0.721,0.399,7.513,3.996,2.586,1.205,0.734
94,3.838,1.839,7.148,5.636,3.669,7.874,4.807,0.926,11.134,3.423,1.277,3.313,1.305,2.746,0.591,6.103,4.047,2.944,0.995,0.485,6.586,3.293,2.576,1.694,0.855
95,4.06,2.221,6.157,5.257,4.054,7.066,4.869,1.19,10.304,3.307,1.364,2.849,1.438,2.951,0.672,6.345,4.12,2.907,1.384,0.565,7.098,2.986,2.669,2.329,0.96
96,4.542,2.669,6.128,5.026,4.238,7.729,4.934,1.517,9.72,3.185,1.435,2.672,1.488,3.012,0.739,6.769,4.753,2.883,1.856,0.631,9.052,3.169,2.772,3.05,1.026
97,5.183,3.106,6.983,5.047,4.226,9.394,5.054,1.849,9.535,3.111,1.5,2.798,1.461,3.083,0.784,7.364,5.754,2.957,2.344,0.682,12.072,3.8,2.811,3.751,1.047
98,5.756,3.416,8.901,5.271,4.057,11.857,5.256,2.113,10.725,3.117,1.574,3.15,1.391,3.361,0.807,8.512,6.776,3.193,2.748,0.724,16.041,4.66,2.808,4.299,1.041
99,6.088,3.5,9.737,5.623,3.788,12.778,5.546,2.265,11.172,3.288,1.656,3.711,1.31,3.952,0.812,8.655,7.525,3.649,2.977,0.762,17.999,5.536,2.953,4.589,1.03
100,6.105,3.313,12.168,5.957,3.47,14.567,5.87,2.297,13.698,3.62,1.736,4.448,1.249,4.737,0.808,10.572,7.854,4.262,2.997,0.798,21.064,6.262,3.456,4.579,1.034
101,5.809,2.896,11.833,6.144,3.161,13.786,6.044,2.235,13.11,4.037,1.794,5.27,1.233,5.443,0.801,9.819,7.715,4.853,2.832,0.831,19.519,6.686,4.33,4.31,1.065
102,5.311,2.386,12.123,6.107,2.925,13.393,5.946,2.139,13.615,4.406,1.808,6.066,1.271,5.785,0.794,10.648,7.214,5.219,2.569,0.857,18.068,6.741,5.413,3.903,1.122
103,4.643,1.943,10.762,5.732,2.798,11.795,5.458,2.067,11.529,4.601,1.761,6.676,1.356,5.647,0.79,9.461,6.412,5.174,2.3,0.879,14.126,6.332,6.325,3.487,1.189
104,3.941,1.671,9.926,5.37,2.761,12.563,4.741,2.047,10.418,4.668,1.657,7.161,1.471,5.216,0.797,9.543,5.507,4.804,2.087,0.909,11.437,5.601,6.839,3.148,1.25
105,3.267,1.583,8.774,5.473,2.76,16.584,3.935,2.051,8.339,4.675,1.515,7.57,1.602,4.785,0.822,8.457,4.6,4.278,1.93,0.963,8.741,4.679,6.817,2.892,1.288
106,2.767,1.614,8.513,6.567,2.737,26.887,3.264,2.023,7.818,4.724,1.375,7.996,1.738,4.604,0.865,8.425,3.856,3.855,1.791,1.046,7.822,3.795,6.363,2.67,1.294
107,2.493,1.673,7.961,8.573,2.677,39.501,2.862,1.917,6.628,4.829,1.276,8.414,1.864,4.743,0.916,7.394,3.291,3.67,1.631,1.144,6.843,3.036,5.668,2.443,1.268
108,2.492,1.717,7.954,10.987,2.635,54.24,2.82,1.736,6.32,4.969,1.246,8.765,1.963,5.06,0.96,6.87,2.95,3.752,1.459,1.227,6.628,2.517,5.001,2.212,1.218
109,2.673,1.744,7.642,12.868,2.659,63.76,3.097,1.523,5.698,5.071,1.289,8.943,2.018,5.302,0.978,5.99,2.8,3.97,1.304,1.265,6.019,2.225,4.514,1.988,1.161
110,2.934,1.797,7.587,13.899,2.798,66.787,3.599,1.354,5.73,5.115,1.38,8.843,2.022,5.304,0.964,5.646,2.828,4.173,1.212,1.239,5.686,2.145,4.233,1.784,1.114
111,3.175,1.937,7.521,14.939,3.128,62.867,4.184,1.295,6.169,5.127,1.474,8.816,2.019,5.062,0.921,5.584,2.994,4.281,1.218,1.157,5.139,2.245,4.085,1.623,1.092
112,3.293,2.155,7.588,17.654,3.713,62.322,4.63,1.347,7.134,5.061,1.536,9.511,2.085,4.62,0.869,5.87,3.213,4.218,1.297,1.047,4.762,2.467,3.944,1.498,1.101
113,3.288,2.374,7.805,23.233,4.5,73.875,4.871,1.458,8.284,4.818,1.56,11.46,2.276,4.067,0.828,6.329,3.439,3.956,1.385,0.946,4.434,2.818,3.725,1.389,1.132
114,3.269,2.499,8.163,31.256,5.354,100.438,4.972,1.56,9.257,4.319,1.579,14.776,2.603,3.478,0.82,6.791,3.69,3.522,1.419,0.888,4.207,3.352,3.401,1.277,1.171
115,3.31,2.454,8.58,39.69,6.11,136.064,4.971,1.592,9.771,3.586,1.627,19.052,3.019,2.921,0.857,7.275,3.963,2.986,1.372,0.892,4.09,4.046,3.005,1.168,1.206
116,3.396,2.243,9.154,45.845,6.6,168.457,4.835,1.542,9.794,2.748,1.724,23.404,3.436,2.433,0.937,7.866,4.178,2.428,1.264,0.955,4.054,4.722,2.611,1.087,1.233
117,3.443,1.953,9.433,47.472,6.698,184.714,4.524,1.446,9.172,1.975,1.848,26.726,3.75,2.015,1.037,8.512,4.218,1.915,1.15,1.048,4.171,5.145,2.299,1.066,1.248
118,3.376,1.699,9.569,43.945,6.374,180.591,4.037,1.36,8.306,1.417,1.947,28.069,3.873,1.671,1.126,9.155,4.022,1.503,1.077,1.129,4.399,5.163,2.136,1.11,1.25
119,3.198,1.558,9.152,36.473,5.686,155.72,3.487,1.313,7.186,1.14,1.966,27.073,3.774,1.408,1.173,9.646,3.646,1.228,1.052,1.164,4.787,4.832,2.134,1.189,1.239
120,2.976,1.534,8.531,27.222,4.783,123.054,3.021,1.299,6.23,1.081,1.875,23.84,3.477,1.21,1.163,9.716,3.212,1.082,1.052,1.139,5.189,4.364,2.231,1.252,1.211
121,2.807,1.562,7.562,18.688,3.838,88.61,2.746,1.288,5.402,1.114,1.686,19.089,3.047,1.063,1.099,9.42,2.86,1.039,1.045,1.062,5.569,4.009,2.312,1.265,1.165
122,2.732,1.553,6.425,12.282,2.98,60.787,2.691,1.25,4.728,1.133,1.447,13.799,2.568,0.975,0.998,8.326,2.659,1.066,1.01,0.957,5.587,3.907,2.28,1.221,1.103
123,2.767,1.452,5.184,8.306,2.279,40.158,2.81,1.17,4.157,1.109,1.22,9.026,2.109,0.931,0.883,6.963,2.637,1.119,0.952,0.848,5.361,4.073,2.091,1.139,1.026
124,2.858,1.278,4.09,5.999,1.758,24.781,3.013,1.062,3.632,1.049,1.049,5.354,1.722,0.928,0.775,5.045,2.785,1.168,0.898,0.755,4.637,4.347,1.789,1.067,0.943
125,2.943,1.095,3.362,4.611,1.419,14.26,3.204,0.964,3.383,0.997,0.951,2.951,1.428,0.957,0.688,3.817,3.083,1.236,0.875,0.688,3.91,4.561,1.483,1.064,0.873
126,2.997,0.962,3.134,4.072,1.27,6.292,3.363,0.904,3.294,0.969,0.917,1.676,1.233,1.001,0.629,2.691,3.467,1.317,0.891,0.649,3.173,4.663,1.255,1.152,0.835
127,3.131,0.906,2.994,4.207,1.274,3.895,3.538,0.892,3.371,0.952,0.927,1.209,1.113,1.021,0.599,2.537,3.929,1.417,0.932,0.635,2.474,4.8,1.135,1.305,0.842
128,3.436,0.931,3.844,4.837,1.37,3.495,3.739,0.916,4.226,0.931,0.957,1.091,1.025,1.029,0.597,3.226,4.398,1.51,0.976,0.644,2.601,5.147,1.121,1.464,0.89
129,3.968,1.013,4.573,5.993,1.501,4.934,3.968,0.949,5.748,0.904,0.989,1.049,0.943,1.037,0.62,4.848,4.825,1.614,1.003,0.676,2.996,5.789,1.178,1.567,0.959
130,4.667,1.121,7.248,7.611,1.622,8.327,4.179,0.965,9.248,0.842,1.012,0.957,0.864,1.026,0.66,8.289,5.124,1.655,0.998,0.729,5.629,6.614,1.24,1.571,1.026
131,5.461,1.232,10.214,9.333,1.707,12.701,4.401,0.95,13.614,0.821,1.034,0.901,0.803,1.019,0.701,12.381,5.341,1.686,0.966,0.787,9.005,7.441,1.306,1.479,1.07
132,6.212,1.33,14.622,10.742,1.753,17.937,4.658,0.908,18.734,0.858,1.063,0.907,0.777,1.006,0.722,17.514,5.525,1.684,0.927,0.829,14.483,8.079,1.362,1.331,1.083
133,6.77,1.393,18.213,11.465,1.762,22.32,4.959,0.856,22.695,0.991,1.102,1.027,0.782,1.007,0.71,21.43,5.744,1.689,0.9,0.832,19.415,8.422,1.419,1.186,1.069
134,7.075,1.399,20.294,11.392,1.732,24.242,5.299,0.815,24.087,1.189,1.142,1.223,0.8,1.012,0.662,23.309,6.038,1.675,0.893,0.792,23.292,8.521,1.469,1.082,1.035
135,7.148,1.337,20.279,10.687,1.661,23.643,5.686,0.804,22.864,1.45,1.167,1.487,0.806,1.044,0.592,22.508,6.426,1.657,0.9,0.718,24.562,8.523,1.537,1.022,0.989
136,7.055,1.222,17.768,9.686,1.55,20.059,6.085,0.834,18.828,1.712,1.176,1.737,0.788,1.079,0.522,18.968,6.841,1.591,0.906,0.636,22.86,8.556,1.61,0.994,0.938
