itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
93,5.262,0.543,43.278,3.004,0.801,20.845,7.061,1.408,17.438,2.948,0.278,2.809,0.633,2.376,0.664,5.081,2.109,2.387,0.641,0.367,4.552,2.388,0.877,0.796,0.447
94,4.493,0.585,37.671,2.504,0.756,19.282,7.195,1.299,18.416,2.481,0.297,2.521,0.651,2.425,0.69,4.973,2.214,2.337,0.544,0.362,4.581,1.819,0.748,0.741,0.467
95,3.505,0.627,29.281,1.961,0.71,16.74,6.997,1.213,17.852,1.861,0.325,2.033,0.643,2.236,0.748,4.667,2.095,1.99,0.485,0.354,4.273,1.363,0.647,0.744,0.491
96,2.53,0.66,20.874,1.496,0.685,14.076,6.374,1.16,15.574,1.245,0.352,1.463,0.614,1.909,0.819,4.246,1.789,1.463,0.452,0.344,3.767,1.088,0.58,0.795,0.519
97,1.762,0.67,14.387,1.188,0.693,11.833,5.412,1.124,12.8,0.797,0.368,0.982,0.57,1.593,0.885,3.796,1.417,0.925,0.427,0.33,3.196,1.004,0.54,0.873,0.547
98,1.286,0.654,10.302,1.042,0.729,9.991,4.361,1.086,10.086,0.588,0.367,0.714,0.522,1.39,0.925,3.359,1.106,0.522,0.399,0.312,2.695,1.074,0.524,0.954,0.568
99,1.057,0.631,7.928,0.999,0.789,8.283,3.486,1.036,8.225,0.591,0.35,0.672,0.474,1.361,0.929,2.965,0.952,0.312,0.367,0.295,2.349,1.227,0.532,1.012,0.572
100,1.009,0.63,6.238,0.999,0.872,6.591,2.949,0.983,7.066,0.737,0.323,0.789,0.431,1.489,0.891,2.656,0.981,0.274,0.336,0.28,2.286,1.376,0.553,1.032,0.554
101,1.102,0.674,4.768,1.04,0.98,5.155,2.757,0.943,6.348,0.953,0.296,0.978,0.393,1.746,0.824,2.456,1.157,0.338,0.318,0.269,2.722,1.458,0.58,1.021,0.516
102,1.285,0.767,3.814,1.161,1.099,4.532,2.771,0.936,5.807,1.173,0.276,1.167,0.365,2.068,0.757,2.395,1.432,0.447,0.32,0.264,3.786,1.452,0.62,0.999,0.465
103,1.529,0.88,3.825,1.443,1.201,5.193,2.824,0.975,5.466,1.341,0.27,1.328,0.353,2.381,0.725,2.445,1.76,0.578,0.347,0.265,5.456,1.392,0.676,0.988,0.416
