itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1001,217.452,7.537,245.355,223.939,8.457,251.702,184.694,13.658,203.488,3.718,7.785,3.651,6.338,5.653,11.131,246.141,238.895,3.565,7.215,18.843,239.732,226.276,3.14,10.574,7.218
1002,214.085,7.277,242.196,221.754,7.614,247.752,183.025,12.988,204.302,4.39,8.066,4.394,6.079,6.685,11.061,248.381,234.027,4.354,6.896,18.209,240.237,221.752,3.764,10.597,6.99
1003,210.598,7.17,238.724,217.093,6.866,241.573,178.327,12.194,205.292,5.321,7.961,5.916,5.959,7.84,10.982,252.191,227.67,5.891,7.011,17.614,243.82,217.845,5.482,10.254,6.708
1004,206.658,7.136,234.797,210.792,6.254,235.475,171.0,11.308,204.037,6.431,7.397,8.287,5.883,8.811,10.724,255.323,220.575,7.873,7.279,16.895,250.178,215.29,8.104,9.429,6.281
1005,202.115,6.983,229.839,204.44,5.727,231.343,162.051,10.263,197.902,7.593,6.459,11.205,5.669,9.439,10.126,256.055,213.477,9.89,7.337,15.789,258.807,214.689,11.142,8.156,5.649
1006,197.853,6.554,223.347,200.329,5.181,229.563,153.02,9.035,186.116,8.591,5.338,14.001,5.183,9.767,9.113,253.419,207.193,11.657,6.97,14.147,268.375,216.416,13.956,6.641,4.828
1007,194.829,5.819,215.701,199.914,4.58,228.953,145.133,7.744,171.104,9.241,4.247,15.928,4.455,9.996,7.774,247.94,202.335,13.077,6.284,12.128,276.907,220.239,15.971,5.216,3.926
1008,193.878,4.969,208.797,203.446,3.995,228.374,139.874,6.668,157.473,9.309,3.384,16.414,3.678,10.243,6.373,241.714,199.265,14.101,5.621,10.204,282.812,225.479,16.811,4.26,3.14
1009,195.144,4.315,205.219,209.595,3.533,227.416,138.079,6.118,150.241,8.718,2.905,15.388,3.127,10.414,5.272,236.641,198.025,14.68,5.358,9.003,284.685,231.071,16.431,4.017,2.697
1010,198.073,4.159,206.534,216.009,3.289,226.936,140.314,6.295,151.79,7.524,2.922,13.194,3.034,10.237,4.786,233.88,198.416,14.699,5.685,8.99,281.975,235.687,15.081,4.497,2.77
1011,202.077,4.632,212.991,220.861,3.311,228.846,146.835,7.251,161.551,6.034,3.483,10.527,3.479,9.486,5.084,233.151,199.847,14.046,6.639,10.276,275.231,238.174,13.157,5.496,3.423
1012,206.537,5.61,222.471,223.597,3.533,233.914,157.082,8.834,176.367,4.547,4.555,7.973,4.366,8.108,6.153,232.821,201.987,12.678,8.058,12.59,265.757,237.898,11.03,6.706,4.573
1013,211.045,6.746,232.383,224.919,3.835,241.653,169.148,10.697,192.242,3.331,6.019,5.879,5.494,6.313,7.82,231.888,204.586,10.64,9.62,15.409,256.135,235.192,8.945,7.794,6.047
1014,215.15,7.616,239.946,225.617,4.099,249.84,180.699,12.429,205.34,2.52,7.667,4.234,6.69,4.52,9.817,230.32,207.272,8.212,11.003,18.215,248.517,230.824,6.998,8.523,7.635
1015,218.347,7.929,244.13,225.96,4.257,255.909,189.709,13.663,214.08,2.116,9.247,2.955,7.852,3.145,11.882,230.057,209.783,5.776,12.079,20.63,244.675,225.878,5.262,8.833,9.113
1016,219.869,7.589,245.069,225.257,4.37,257.178,194.977,14.095,218.537,2.067,10.52,1.968,8.881,2.495,13.818,233.31,211.777,3.796,12.898,22.382,244.994,221.127,3.926,8.799,10.265
1017,220.331,6.7,244.093,223.252,4.575,252.847,197.317,13.608,220.075,2.293,11.348,1.301,9.657,2.552,15.542,241.059,214.248,2.49,13.64,23.287,248.808,218.668,3.145,8.605,10.92
1018,220.295,5.533,241.922,219.408,4.966,243.125,198.047,12.315,219.691,2.684,11.703,0.954,10.096,3.046,17.033,251.378,217.756,1.833,14.428,23.348,253.328,219.012,2.88,8.449,11.025
1019,220.683,4.426,240.147,214.241,5.509,230.577,198.069,10.561,219.497,3.096,11.628,0.861,10.242,3.619,18.245,261.348,222.099,1.628,15.252,22.863,256.537,221.397,2.969,8.447,10.688
1020,221.645,3.659,240.665,208.595,6.03,219.186,197.522,8.803,219.511,3.406,11.208,0.97,10.262,4.007,19.063,267.56,226.329,1.731,15.938,22.346,257.734,224.617,3.204,8.613,10.165
1021,223.421,3.391,245.327,204.021,6.335,212.957,195.69,7.448,220.1,3.472,10.544,1.179,10.376,4.024,19.324,268.03,229.376,1.994,16.272,22.324,256.948,227.329,3.364,8.92,9.767
1022,225.804,3.575,254.831,201.807,6.291,214.6,191.502,6.632,220.131,3.242,9.735,1.407,10.773,3.667,18.887,262.804,230.445,2.313,16.102,23.165,255.162,228.895,3.296,9.313,9.75
1023,228.67,4.025,267.222,202.765,5.884,224.106,185.265,6.398,218.638,2.744,8.893,1.592,11.505,3.033,17.718,253.691,229.524,2.576,15.525,24.891,253.305,229.647,2.968,9.702,10.254
1024,231.958,4.515,278.783,206.873,5.245,238.844,177.742,6.791,214.544,2.121,8.146,1.704,12.467,2.304,15.91,243.389,227.331,2.748,14.88,27.103,251.671,230.421,2.487,9.943,11.263
1025,235.42,4.928,285.215,213.216,4.611,254.295,170.372,7.918,208.142,1.542,7.61,1.707,13.44,1.636,13.682,234.759,224.961,2.786,14.564,29.135,250.156,232.189,2.003,9.902,12.629
1026,238.433,5.204,284.17,220.162,4.229,265.96,164.429,9.768,200.274,1.172,7.346,1.604,14.201,1.196,11.342,230.089,223.291,2.741,14.802,30.358,249.096,235.28,1.65,9.476,14.152
1027,238.181,5.317,274.775,224.255,4.254,269.659,159.677,12.074,190.72,1.184,7.334,1.453,14.597,1.122,9.198,229.392,221.056,2.7,15.623,30.406,247.781,237.263,1.563,8.733,15.625
1028,233.379,5.763,259.692,223.165,4.881,264.037,155.804,14.917,178.745,2.305,7.514,1.692,14.698,2.176,7.53,232.888,216.252,3.45,17.344,29.319,246.319,236.551,2.331,7.996,16.918
1029,226.115,7.557,246.702,217.275,6.456,252.646,154.931,18.875,170.36,6.033,7.82,3.36,14.827,6.079,6.629,244.919,210.518,6.607,20.722,27.646,250.038,233.691,5.037,7.824,17.975
1030,217.635,11.459,247.155,207.715,9.225,244.919,156.846,24.28,173.929,13.696,8.164,7.519,15.284,14.361,6.656,269.91,205.469,13.497,26.257,26.094,267.564,228.513,10.61,8.715,18.693
1031,207.751,17.276,263.983,195.586,12.969,245.765,158.993,30.622,192.866,25.062,8.415,14.224,16.062,26.8,7.478,306.579,202.089,23.776,33.479,25.074,300.589,221.045,18.623,10.712,18.882
1032,195.844,23.7,295.74,181.488,16.845,258.469,158.081,36.523,226.37,38.238,8.422,22.335,16.777,41.277,8.673,350.666,201.373,35.643,40.744,24.47,345.546,210.852,27.254,13.242,18.31
1033,181.673,28.762,330.309,166.376,19.706,277.499,151.933,40.168,263.326,49.778,8.069,29.696,16.868,53.879,9.68,390.202,204.179,46.13,45.671,23.756,387.775,198.664,33.88,15.301,16.822
1034,166.426,30.697,355.332,151.854,20.511,295.707,140.882,40.201,290.672,56.427,7.352,34.178,15.917,60.761,10.041,412.823,210.862,52.665,46.372,22.359,412.215,186.179,36.513,15.992,14.503
1035,152.985,28.765,360.665,140.39,18.935,305.262,128.936,36.458,298.331,56.2,6.448,34.384,13.94,59.78,9.701,410.082,220.883,53.854,42.551,20.132,408.347,175.789,34.562,15.027,11.715
1036,145.871,23.642,345.034,135.264,15.551,302.689,120.442,30.12,281.037,49.65,5.656,30.54,11.5,51.755,9.169,381.994,232.952,50.109,35.615,17.654,376.611,170.057,29.126,12.815,8.995
1037,148.865,17.086,316.933,138.891,11.519,291.853,118.967,23.304,248.973,39.098,5.249,24.04,9.457,39.707,9.22,338.621,245.195,43.025,27.897,15.956,329.311,170.772,22.381,10.267,6.89
1038,162.985,11.17,288.413,151.601,8.024,279.075,125.244,18.184,216.024,27.76,5.36,16.985,8.516,27.418,10.395,294.613,255.365,34.73,21.531,15.882,283.456,177.904,16.399,8.327,5.772
1039,185.707,7.326,269.864,171.077,5.789,270.519,136.719,16.049,196.318,18.139,5.912,11.055,8.863,17.768,12.662,263.494,261.442,26.765,17.58,17.593,253.631,189.697,12.303,7.523,5.708
1040,211.47,5.878,264.896,192.95,4.904,268.724,149.093,16.723,194.48,11.459,6.654,7.13,10.08,11.891,15.354,250.799,262.503,19.863,15.691,20.436,244.169,203.28,9.94,7.748,6.445
1041,233.827,6.118,269.738,212.23,4.933,271.409,158.331,18.894,205.345,7.376,7.291,5.056,11.382,9.083,17.533,253.444,258.558,14.023,14.699,23.257,249.831,215.372,8.458,8.43,7.529
1042,247.839,6.983,276.368,225.018,5.309,273.552,163.015,21.015,217.415,4.995,7.609,4.121,12.023,7.926,18.418,262.783,250.603,9.176,13.543,24.926,259.731,223.404,7.017,8.959,8.485
1043,253.273,7.738,278.992,230.685,5.741,271.948,165.897,22.078,223.381,3.6,7.528,3.761,11.724,7.384,17.721,271.72,242.169,5.547,11.968,24.895,266.7,228.051,5.542,9.061,9.006
1044,253.892,8.163,278.172,231.484,6.243,267.855,171.719,21.935,222.05,2.951,7.11,3.761,10.689,7.073,15.778,277.307,239.021,3.46,10.477,23.433,270.112,231.968,4.359,8.783,9.002
1045,250.859,8.221,273.832,228.395,6.785,261.476,180.232,20.884,218.285,2.795,6.493,3.827,9.291,6.837,13.276,277.873,240.731,2.674,9.532,21.19,271.371,234.505,3.575,8.301,8.509
1046,245.49,7.986,267.881,222.95,7.248,252.839,189.165,19.402,215.443,2.927,5.812,3.749,7.879,6.66,10.89,275.835,244.576,2.604,9.244,18.783,270.6,235.923,3.231,7.797,7.663
1047,240.42,7.577,263.09,217.543,7.492,242.967,195.966,17.878,217.406,3.209,5.16,3.561,6.662,6.618,9.021,274.123,247.701,2.834,9.421,16.572,267.91,235.663,3.424,7.366,6.655
1048,238.02,7.064,261.117,213.912,7.431,233.763,198.918,16.437,222.403,3.704,4.581,3.617,5.68,6.899,7.71,273.956,248.816,3.449,9.763,14.614,262.999,234.054,4.266,6.987,5.671
1049,239.889,6.443,262.622,212.316,7.082,227.546,198.784,15.01,227.422,4.438,4.072,4.278,4.876,7.57,6.759,275.478,248.354,4.594,10.009,12.813,257.044,231.279,5.754,6.582,4.84
1050,246.047,5.683,266.505,211.898,6.528,224.98,198.256,13.411,229.438,5.279,3.595,5.646,4.182,8.537,5.932,277.59,247.912,6.107,9.946,11.101,251.608,227.907,7.608,6.075,4.202
1051,254.336,4.781,272.018,211.543,5.837,225.403,198.611,11.518,228.688,5.953,3.101,7.381,3.55,9.5,5.127,279.207,248.937,7.581,9.393,9.459,248.077,225.482,9.249,5.422,3.695
