itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
767,5.735,2.153,11.363,5.194,1.597,12.125,4.182,1.429,7.25,7.811,1.1,5.597,0.862,3.049,0.718,10.287,7.231,4.556,1.219,0.8,7.77,5.377,8.221,2.427,1.147
768,6.324,1.882,13.177,5.814,1.447,13.679,4.068,1.575,9.403,6.692,1.124,5.13,0.935,2.689,0.714,11.246,5.373,3.999,1.253,0.885,9.885,5.682,8.02,2.493,1.166
769,7.174,1.635,14.822,6.757,1.34,14.961,4.167,1.768,11.223,5.637,1.114,4.789,0.978,2.499,0.702,12.049,3.973,3.557,1.318,0.939,11.606,6.506,8.032,2.57,1.157
770,8.045,1.484,15.788,7.751,1.294,15.513,4.389,1.957,12.059,4.802,1.071,4.552,0.983,2.425,0.685,12.524,3.281,3.202,1.376,0.942,12.654,7.587,8.082,2.613,1.127
771,8.554,1.435,15.633,8.373,1.291,14.926,4.528,2.072,11.567,4.14,1.006,4.257,0.963,2.335,0.667,12.219,3.12,2.808,1.39,0.898,12.364,8.427,7.821,2.572,1.097
772,8.382,1.449,14.185,8.277,1.297,13.119,4.383,2.07,9.801,3.528,0.943,3.756,0.943,2.125,0.656,10.991,3.08,2.281,1.344,0.825,10.929,8.555,6.983,2.414,1.09
773,7.443,1.465,11.666,7.398,1.286,10.482,3.879,1.947,7.287,2.89,0.908,3.036,0.941,1.781,0.659,9.155,2.835,1.652,1.252,0.754,8.581,7.834,5.621,2.159,1.118
774,5.924,1.457,8.627,5.934,1.266,7.641,3.106,1.748,4.75,2.268,0.92,2.245,0.964,1.377,0.687,7.139,2.307,1.055,1.172,0.71,6.158,6.478,4.082,1.923,1.182
775,4.212,1.432,5.833,4.308,1.272,5.354,2.258,1.53,2.857,1.799,0.978,1.617,1.003,1.03,0.746,5.525,1.664,0.636,1.166,0.707,4.339,4.957,2.814,1.844,1.267
776,2.716,1.41,3.808,2.925,1.328,3.875,1.513,1.336,1.981,1.573,1.054,1.293,1.036,0.823,0.821,4.523,1.122,0.451,1.257,0.741,3.437,3.715,2.052,1.991,1.349
777,1.692,1.401,2.64,2.019,1.429,3.089,0.963,1.183,1.885,1.596,1.11,1.266,1.042,0.781,0.887,4.089,0.855,0.456,1.423,0.794,3.327,2.976,1.759,2.327,1.401
778,1.151,1.403,2.123,1.579,1.549,2.625,0.62,1.071,2.212,1.818,1.118,1.427,1.019,0.907,0.918,3.952,0.914,0.568,1.611,0.845,3.506,2.708,1.718,2.744,1.408
779,0.931,1.401,1.985,1.429,1.65,2.264,0.453,1.0,2.642,2.175,1.07,1.672,0.976,1.206,0.901,3.977,1.212,0.748,1.757,0.879,3.614,2.688,1.753,3.107,1.375
780,0.858,1.383,2.04,1.387,1.696,1.952,0.409,0.972,3.069,2.6,0.974,1.951,0.92,1.678,0.838,4.075,1.593,0.998,1.822,0.89,3.561,2.684,1.816,3.308,1.313
781,0.862,1.351,2.176,1.376,1.669,1.716,0.448,0.985,3.437,3.001,0.856,2.21,0.861,2.247,0.745,4.141,1.908,1.301,1.813,0.883,3.439,2.58,1.9,3.309,1.244
782,0.927,1.32,2.311,1.379,1.582,1.554,0.523,1.02,3.586,3.26,0.744,2.39,0.798,2.764,0.642,4.067,2.064,1.605,1.773,0.861,3.334,2.37,1.994,3.136,1.186
783,1.036,1.311,2.356,1.394,1.466,1.455,0.58,1.055,3.469,3.288,0.659,2.434,0.728,3.065,0.549,3.815,2.02,1.837,1.753,0.823,3.257,2.083,2.045,2.859,1.138
784,1.146,1.327,2.319,1.407,1.347,1.387,0.584,1.072,3.108,3.053,0.604,2.316,0.649,3.044,0.478,3.334,1.792,1.933,1.769,0.769,3.208,1.761,1.991,2.553,1.092
785,1.198,1.357,2.141,1.395,1.236,1.291,0.532,1.048,2.545,2.608,0.578,2.07,0.569,2.716,0.433,2.692,1.459,1.89,1.789,0.709,3.12,1.456,1.828,2.277,1.052
786,1.151,1.377,1.933,1.337,1.127,1.193,0.444,0.981,1.918,2.098,0.579,1.801,0.504,2.232,0.415,2.021,1.121,1.797,1.756,0.659,2.959,1.216,1.637,2.053,1.026
787,1.023,1.373,1.709,1.242,1.01,1.156,0.352,0.888,1.299,1.75,0.608,1.67,0.468,1.835,0.423,1.457,0.862,1.844,1.63,0.637,2.776,1.07,1.587,1.871,1.022
788,0.874,1.344,1.556,1.153,0.889,1.254,0.282,0.792,0.824,1.766,0.669,1.811,0.467,1.725,0.457,1.211,0.74,2.197,1.42,0.648,2.485,1.008,1.824,1.723,1.04
789,0.794,1.299,1.505,1.142,0.788,1.589,0.249,0.712,0.545,2.199,0.763,2.243,0.492,1.96,0.511,1.451,0.762,2.871,1.179,0.682,2.437,1.015,2.357,1.6,1.066
790,0.832,1.253,1.583,1.262,0.733,2.12,0.245,0.659,0.454,2.908,0.879,2.83,0.529,2.423,0.572,2.209,0.881,3.695,0.972,0.723,2.541,1.087,3.018,1.483,1.083
791,0.989,1.212,1.782,1.502,0.727,2.746,0.263,0.634,0.484,3.612,0.997,3.347,0.563,2.89,0.623,3.315,1.011,4.394,0.843,0.757,2.992,1.224,3.554,1.357,1.076
792,1.195,1.182,2.217,1.771,0.755,3.366,0.312,0.625,0.593,4.037,1.091,3.597,0.583,3.148,0.661,4.445,1.092,4.726,0.798,0.779,3.404,1.406,3.762,1.22,1.045
793,1.467,1.166,4.273,2.043,0.785,4.464,0.407,0.627,0.75,4.041,1.143,3.526,0.586,3.094,0.693,5.261,1.122,4.595,0.808,0.799,3.922,1.592,3.59,1.082,1.008
794,1.844,1.164,11.365,2.294,0.799,7.46,0.571,0.636,0.916,3.661,1.148,3.241,0.576,2.77,0.724,5.526,1.158,4.108,0.834,0.831,4.227,1.76,3.155,0.967,0.984
795,2.384,1.165,26.644,2.531,0.795,13.806,0.851,0.643,1.076,3.054,1.118,2.908,0.57,2.302,0.758,5.279,1.293,3.517,0.837,0.88,4.698,1.911,2.655,0.897,0.981
796,3.08,1.169,50.274,2.759,0.793,23.559,1.285,0.638,1.273,2.413,1.075,2.654,0.584,1.842,0.792,4.73,1.623,3.08,0.808,0.938,5.102,2.087,2.278,0.904,0.991
797,3.813,1.172,77.68,2.944,0.816,34.761,1.846,0.618,1.505,1.889,1.04,2.513,0.63,1.494,0.824,4.241,2.146,2.95,0.754,0.987,5.82,2.311,2.131,1.002,1.001
798,4.388,1.175,101.124,3.036,0.877,44.236,2.437,0.6,1.837,1.538,1.027,2.411,0.711,1.286,0.846,4.037,2.746,3.089,0.693,1.014,6.47,2.581,2.178,1.176,1.001
799,4.611,1.181,112.48,2.98,0.973,48.502,2.909,0.614,2.197,1.328,1.039,2.244,0.819,1.193,0.852,4.268,3.228,3.316,0.639,1.017,7.193,2.85,2.303,1.383,1.0
800,4.372,1.189,107.919,2.734,1.077,46.278,3.118,0.689,2.538,1.191,1.072,1.941,0.935,1.166,0.839,4.618,3.418,3.414,0.596,1.006,7.502,3.031,2.359,1.565,1.012
801,3.698,1.193,88.67,2.319,1.156,37.842,2.992,0.827,2.716,1.084,1.117,1.522,1.03,1.16,0.809,4.946,3.232,3.249,0.566,0.987,7.336,3.03,2.252,1.679,1.045
802,2.796,1.191,61.783,1.853,1.198,26.511,2.576,1.007,2.671,1.005,1.168,1.092,1.089,1.147,0.767,4.87,2.735,2.821,0.553,0.962,6.549,2.824,1.98,1.719,1.103
803,1.968,1.198,35.621,1.536,1.221,15.536,2.013,1.192,2.431,0.971,1.214,0.768,1.118,1.108,0.721,4.827,2.088,2.23,0.566,0.933,5.322,2.457,1.604,1.712,1.188
804,1.467,1.228,16.736,1.537,1.254,7.839,1.493,1.343,2.204,1.014,1.242,0.631,1.134,1.032,0.677,5.078,1.497,1.641,0.614,0.906,4.016,2.049,1.242,1.696,1.301
805,1.413,1.273,7.287,1.924,1.304,4.166,1.172,1.439,2.152,1.155,1.237,0.684,1.157,0.942,0.637,6.184,1.135,1.216,0.706,0.886,2.982,1.752,1.009,1.692,1.44
806,1.849,1.331,5.326,2.763,1.373,3.913,1.214,1.508,2.633,1.436,1.2,0.915,1.197,0.927,0.615,8.009,1.193,1.081,0.867,0.889,2.679,1.791,1.008,1.713,1.61
807,2.902,1.441,8.163,4.217,1.478,6.481,1.913,1.631,4.543,1.965,1.162,1.403,1.257,1.168,0.638,11.097,1.999,1.384,1.133,0.937,3.92,2.545,1.385,1.771,1.818
808,4.867,1.636,14.138,6.486,1.626,11.686,3.549,1.871,8.914,2.839,1.164,2.283,1.333,1.849,0.731,15.417,3.86,2.253,1.498,1.045,8.014,4.317,2.309,1.856,2.055
809,7.756,1.919,23.151,9.437,1.804,19.709,6.11,2.221,16.035,4.05,1.235,3.586,1.417,3.003,0.895,21.342,6.735,3.669,1.903,1.204,14.867,7.04,3.845,1.953,2.293
810,11.073,2.236,34.015,12.467,1.978,29.225,9.115,2.588,24.54,5.43,1.374,5.142,1.494,4.414,1.104,27.47,10.087,5.385,2.258,1.377,24.082,10.131,5.799,2.047,2.483
811,13.891,2.488,43.593,14.696,2.087,37.527,11.711,2.839,32.267,6.662,1.556,6.586,1.547,5.685,1.311,32.525,12.989,6.97,2.466,1.513,32.326,12.676,7.749,2.113,2.574
812,15.254,2.577,48.577,15.353,2.081,41.894,13.014,2.861,36.361,7.392,1.737,7.486,1.565,6.385,1.464,34.913,14.489,7.924,2.465,1.57,37.826,13.794,9.152,2.118,2.538
813,14.67,2.462,47.031,14.187,1.942,40.626,12.537,2.634,35.519,7.368,1.867,7.526,1.544,6.263,1.528,33.075,14.094,7.907,2.264,1.534,37.796,13.099,9.555,2.039,2.38
814,12.305,2.177,39.299,11.563,1.696,34.225,10.41,2.237,29.734,6.566,1.906,6.667,1.486,5.368,1.498,28.092,11.937,6.917,1.937,1.419,32.868,10.832,8.818,1.881,2.136
815,8.932,1.827,28.017,8.31,1.417,24.878,7.356,1.8,21.121,5.212,1.844,5.175,1.398,4.029,1.396,20.632,8.726,5.298,1.594,1.259,24.274,7.755,7.182,1.687,1.858
816,5.566,1.547,16.71,5.321,1.2,15.594,4.342,1.446,12.346,3.68,1.7,3.496,1.293,2.684,1.26,13.254,5.43,3.573,1.34,1.094,15.122,4.795,5.156,1.527,1.596
817,3.061,1.432,8.33,3.212,1.108,8.767,2.166,1.24,5.756,2.33,1.505,2.071,1.179,1.676,1.118,7.343,2.883,2.208,1.22,0.955,7.852,2.672,3.307,1.457,1.384
818,1.788,1.499,3.869,2.162,1.151,5.141,1.122,1.168,2.271,1.402,1.295,1.178,1.059,1.126,0.982,3.902,1.497,1.415,1.215,0.847,3.658,1.66,1.997,1.48,1.229
819,1.553,1.691,2.483,1.912,1.289,3.985,0.967,1.165,1.287,0.962,1.101,0.857,0.928,0.93,0.846,2.701,1.143,1.13,1.261,0.757,2.296,1.526,1.29,1.56,1.116
820,1.862,1.923,2.56,2.054,1.474,3.891,1.194,1.183,1.477,0.895,0.947,0.934,0.791,0.879,0.705,2.6,1.361,1.083,1.307,0.674,2.439,1.804,0.997,1.669,1.035
821,2.342,2.128,3.022,2.354,1.673,3.984,1.444,1.213,1.803,1.026,0.853,1.177,0.674,0.835,0.574,2.857,1.741,1.045,1.335,0.603,2.927,2.15,0.876,1.808,0.998
822,2.828,2.265,3.704,2.762,1.857,4.181,1.618,1.274,2.075,1.218,0.829,1.394,0.608,0.779,0.476,3.009,2.125,0.925,1.358,0.565,3.309,2.368,0.795,2.006,1.024
823,3.244,2.295,4.458,3.23,1.993,4.498,1.819,1.377,2.231,1.396,0.866,1.479,0.62,0.759,0.431,3.041,2.504,0.768,1.406,0.578,3.679,2.453,0.754,2.281,1.126
824,3.656,2.198,5.313,3.82,2.059,5.043,2.272,1.521,2.486,1.586,0.94,1.449,0.713,0.887,0.453,2.963,3.02,0.686,1.524,0.646,4.392,2.646,0.857,2.613,1.308
825,4.184,2.0,6.367,4.628,2.053,6.154,3.146,1.689,3.056,1.855,1.024,1.398,0.871,1.245,0.541,3.21,3.833,0.775,1.739,0.761,5.71,3.227,1.185,2.943,1.551
826,4.898,1.761,7.41,5.683,1.987,7.579,4.408,1.855,3.834,2.241,1.097,1.427,1.053,1.823,0.679,3.655,4.977,1.068,2.028,0.893,7.605,4.333,1.743,3.183,1.812
827,5.708,1.563,8.471,6.848,1.878,9.175,5.795,1.982,4.847,2.727,1.134,1.622,1.213,2.508,0.833,4.455,6.282,1.577,2.323,1.006,9.638,5.848,2.462,3.253,2.03
828,6.388,1.469,9.165,7.825,1.754,10.368,6.902,2.035,5.649,3.238,1.122,2.029,1.305,3.137,0.959,5.307,7.406,2.273,2.542,1.065,11.131,7.443,3.224,3.12,2.148
829,6.665,1.49,9.332,8.272,1.634,10.727,7.352,1.988,6.13,3.672,1.062,2.635,1.307,3.57,1.019,5.92,7.959,3.094,2.613,1.054,11.48,8.654,3.908,2.819,2.131
830,6.357,1.591,8.758,7.959,1.524,9.984,6.973,1.838,6.026,3.921,0.977,3.321,1.231,3.724,1.0,6.143,7.688,3.894,2.506,0.984,10.364,9.098,4.393,2.449,1.987
831,5.498,1.715,7.608,6.894,1.425,8.4,5.883,1.616,5.515,3.895,0.899,3.886,1.116,3.581,0.913,5.907,6.619,4.48,2.256,0.882,8.128,8.684,4.578,2.144,1.766
832,4.316,1.814,6.177,5.349,1.34,6.54,4.432,1.377,4.736,3.574,0.841,4.154,1.002,3.202,0.787,5.405,5.046,4.701,1.94,0.78,5.507,7.644,4.442,2.013,1.541
833,3.081,1.858,4.833,3.692,1.267,4.955,3.008,1.17,3.912,3.016,0.807,4.036,0.921,2.701,0.653,4.757,3.385,4.507,1.629,0.699,3.286,6.355,4.081,2.082,1.367
834,2.032,1.84,3.794,2.27,1.206,3.933,1.878,1.028,3.138,2.323,0.786,3.553,0.879,2.167,0.539,4.067,2.034,3.976,1.367,0.643,1.905,5.176,3.659,2.298,1.262
835,1.284,1.772,3.061,1.289,1.151,3.428,1.13,0.957,2.427,1.626,0.771,2.846,0.865,1.659,0.459,3.368,1.2,3.259,1.164,0.606,1.324,4.269,3.302,2.556,1.211
836,0.841,1.674,2.496,0.774,1.103,3.136,0.715,0.941,1.774,1.032,0.768,2.082,0.867,1.209,0.422,2.679,0.86,2.521,1.026,0.587,1.207,3.58,3.029,2.761,1.195
837,0.613,1.566,2.011,0.596,1.072,2.871,0.522,0.949,1.227,0.595,0.791,1.405,0.873,0.834,0.424,2.082,0.834,1.892,0.954,0.586,1.212,2.96,2.841,2.852,1.197
838,0.499,1.456,1.632,0.606,1.069,2.621,0.467,0.955,0.906,0.336,0.853,0.913,0.881,0.584,0.457,1.688,0.957,1.49,0.956,0.606,1.28,2.354,2.753,2.824,1.214
839,0.462,1.347,1.348,0.718,1.095,2.369,0.509,0.95,0.834,0.236,0.955,0.629,0.895,0.491,0.513,1.566,1.174,1.357,1.029,0.653,1.413,1.82,2.757,2.731,1.263
840,0.529,1.251,1.231,0.931,1.138,2.253,0.619,0.925,1.02,0.295,1.082,0.548,0.913,0.56,0.579,1.689,1.506,1.47,1.142,0.722,1.749,1.458,2.824,2.628,1.354
841,0.765,1.176,1.277,1.277,1.175,2.276,0.774,0.881,1.433,0.532,1.204,0.671,0.929,0.775,0.638,2.049,1.967,1.775,1.244,0.797,2.387,1.354,2.954,2.537,1.488
842,1.196,1.132,1.432,1.749,1.187,2.395,0.956,0.822,1.866,0.933,1.298,0.973,0.934,1.086,0.679,2.482,2.511,2.187,1.296,0.857,3.291,1.553,3.158,2.439,1.642
843,1.769,1.116,1.671,2.278,1.165,2.578,1.138,0.755,2.248,1.428,1.35,1.377,0.92,1.418,0.695,2.941,3.026,2.578,1.282,0.885,4.306,2.001,3.375,2.299,1.78
844,2.348,1.127,1.92,2.734,1.116,2.759,1.27,0.686,2.425,1.907,1.361,1.768,0.889,1.678,0.685,3.278,3.367,2.827,1.211,0.872,5.102,2.526,3.49,2.084,1.861
845,2.782,1.175,2.22,3.017,1.068,2.997,1.326,0.629,2.395,2.268,1.339,2.054,0.848,1.789,0.655,3.514,3.433,2.852,1.119,0.826,5.538,2.97,3.413,1.808,1.867
846,2.963,1.254,2.607,3.077,1.045,3.397,1.301,0.594,2.169,2.457,1.3,2.206,0.817,1.73,0.617,3.692,3.183,2.656,1.048,0.765,5.39,3.237,3.127,1.512,1.806
847,2.872,1.335,3.154,2.942,1.049,4.101,1.211,0.582,1.843,2.476,1.263,2.254,0.821,1.54,0.585,3.889,2.671,2.313,1.028,0.717,4.964,3.315,2.712,1.24,1.711
848,2.607,1.377,3.741,2.72,1.064,4.969,1.096,0.588,1.491,2.377,1.245,2.248,0.876,1.299,0.572,4.073,2.054,1.933,1.063,0.707,4.168,3.232,2.266,1.026,1.628
849,2.319,1.336,4.237,2.538,1.057,5.824,0.996,0.605,1.179,2.218,1.245,2.215,0.981,1.082,0.585,4.196,1.515,1.619,1.126,0.743,3.459,3.037,1.864,0.883,1.588
850,2.129,1.197,4.465,2.465,1.005,6.285,0.939,0.628,0.948,2.051,1.251,2.147,1.107,0.946,0.62,4.14,1.184,1.423,1.174,0.814,2.774,2.816,1.527,0.801,1.6
851,2.075,0.987,4.389,2.488,0.917,6.145,0.933,0.651,0.803,1.926,1.246,2.035,1.207,0.913,0.661,3.835,1.115,1.352,1.173,0.89,2.307,2.674,1.281,0.764,1.636
852,2.088,0.763,4.231,2.502,0.834,5.47,0.955,0.673,0.744,1.865,1.21,1.864,1.237,0.965,0.685,3.341,1.27,1.366,1.119,0.941,1.996,2.657,1.104,0.761,1.648
853,2.069,0.585,4.303,2.418,0.799,4.603,0.982,0.693,0.79,1.89,1.141,1.683,1.175,1.069,0.679,2.847,1.544,1.42,1.035,0.951,1.819,2.749,1.017,0.791,1.595
854,1.991,0.495,4.758,2.268,0.844,3.932,1.006,0.71,0.903,2.009,1.057,1.575,1.038,1.196,0.639,2.528,1.834,1.471,0.963,0.924,1.826,2.927,1.056,0.86,1.466
855,1.895,0.517,5.574,2.159,0.979,3.74,1.012,0.727,1.082,2.207,0.987,1.611,0.871,1.326,0.579,2.541,2.07,1.522,0.945,0.879,1.901,3.151,1.268,0.975,1.289
856,1.842,0.634,6.48,2.181,1.173,4.057,1.0,0.743,1.31,2.456,0.963,1.828,0.728,1.435,0.52,2.885,2.214,1.595,0.99,0.836,2.148,3.328,1.643,1.135,1.111
857,1.853,0.797,7.031,2.336,1.371,4.612,0.963,0.758,1.573,2.705,0.992,2.15,0.644,1.498,0.482,3.403,2.262,1.686,1.075,0.804,2.491,3.368,2.074,1.328,0.974
858,1.884,0.969,6.987,2.531,1.519,5.076,0.886,0.767,1.835,2.913,1.053,2.45,0.624,1.508,0.475,3.913,2.228,1.78,1.164,0.785,2.917,3.215,2.451,1.539,0.9
859,1.88,1.128,6.323,2.641,1.594,5.253,0.762,0.765,2.052,3.092,1.113,2.647,0.654,1.477,0.505,4.256,2.162,1.855,1.227,0.778,3.37,2.876,2.725,1.742,0.886
860,1.792,1.263,5.392,2.571,1.6,5.206,0.603,0.741,2.183,3.253,1.138,2.709,0.71,1.419,0.566,4.354,2.131,1.894,1.246,0.784,3.778,2.404,2.893,1.907,0.912
861,1.619,1.372,4.528,2.323,1.571,5.091,0.438,0.694,2.17,3.387,1.116,2.656,0.772,1.342,0.649,4.272,2.172,1.876,1.225,0.806,4.014,1.878,2.978,2.024,0.966
862,1.417,1.459,4.038,1.998,1.543,5.101,0.304,0.633,1.996,3.444,1.055,2.53,0.827,1.243,0.739,4.063,2.286,1.798,1.186,0.844,4.134,1.381,3.002,2.106,1.055
863,1.3,1.52,4.203,1.776,1.535,5.41,0.228,0.574,1.696,3.372,0.982,2.369,0.87,1.12,0.819,3.908,2.416,1.665,1.148,0.891,3.948,1.008,2.96,2.16,1.19
864,1.387,1.538,5.143,1.809,1.541,6.041,0.238,0.533,1.347,3.157,0.923,2.197,0.893,0.984,0.877,3.894,2.464,1.493,1.113,0.935,3.736,0.872,2.824,2.188,1.369
865,1.714,1.495,6.649,2.111,1.535,6.814,0.343,0.516,1.036,2.835,0.896,2.023,0.901,0.857,0.903,4.094,2.34,1.304,1.077,0.963,3.308,1.022,2.576,2.177,1.566
866,2.215,1.384,8.248,2.56,1.484,7.447,0.523,0.522,0.802,2.476,0.907,1.85,0.905,0.761,0.892,4.4,2.028,1.121,1.027,0.97,2.904,1.404,2.235,2.107,1.741
867,2.736,1.221,9.318,2.976,1.372,7.692,0.718,0.538,0.667,2.134,0.949,1.691,0.924,0.715,0.851,4.674,1.582,0.972,0.953,0.964,2.431,1.879,1.841,1.958,1.848
868,3.113,1.036,9.433,3.234,1.219,7.44,0.863,0.562,0.623,1.85,1.006,1.579,0.966,0.715,0.789,4.692,1.115,0.87,0.852,0.956,2.111,2.31,1.488,1.734,1.86
869,3.234,0.883,8.546,3.293,1.082,6.789,0.904,0.601,0.668,1.629,1.061,1.526,1.025,0.734,0.72,4.327,0.748,0.809,0.748,0.952,1.849,2.582,1.244,1.493,1.779
870,3.032,0.819,7.002,3.133,1.024,6.001,0.822,0.671,0.848,1.448,1.098,1.509,1.079,0.735,0.654,3.651,0.53,0.787,0.69,0.947,1.836,2.607,1.118,1.337,1.63
871,2.557,0.873,5.388,2.803,1.075,5.307,0.661,0.771,1.263,1.268,1.099,1.477,1.099,0.694,0.598,2.961,0.449,0.802,0.718,0.933,1.835,2.364,1.054,1.336,1.448
872,1.958,1.042,4.276,2.398,1.212,4.913,0.501,0.881,1.937,1.069,1.055,1.386,1.07,0.618,0.557,2.707,0.468,0.864,0.844,0.906,1.989,1.927,1.009,1.493,1.266
873,1.414,1.269,3.91,2.02,1.372,4.902,0.416,0.967,2.827,0.872,0.97,1.223,0.994,0.542,0.539,3.042,0.547,0.973,1.038,0.874,2.051,1.417,0.954,1.741,1.1
874,1.054,1.487,4.211,1.718,1.484,5.11,0.439,1.006,3.723,0.716,0.866,1.013,0.89,0.513,0.545,4.034,0.65,1.122,1.235,0.846,2.108,0.981,0.899,1.98,0.961
875,0.89,1.646,4.698,1.5,1.506,5.363,0.563,1.002,4.413,0.655,0.779,0.814,0.784,0.566,0.573,5.218,0.756,1.278,1.369,0.832,2.081,0.796,0.909,2.141,0.859
876,0.85,1.717,5.007,1.388,1.441,5.444,0.748,0.987,4.622,0.729,0.746,0.705,0.705,0.702,0.621,6.209,0.854,1.401,1.409,0.837,2.065,0.985,1.071,2.204,0.816
877,0.855,1.699,4.944,1.425,1.316,5.284,0.943,1.005,4.365,0.951,0.78,0.722,0.665,0.881,0.681,6.573,0.962,1.46,1.365,0.855,2.146,1.548,1.437,2.178,0.835
878,0.855,1.614,4.584,1.614,1.172,4.898,1.109,1.091,3.74,1.291,0.867,0.856,0.663,1.039,0.74,6.348,1.108,1.44,1.267,0.871,2.35,2.372,1.964,2.094,0.895
879,0.856,1.498,4.007,1.903,1.042,4.324,1.228,1.241,2.933,1.674,0.97,1.061,0.685,1.122,0.784,5.71,1.311,1.349,1.159,0.873,2.716,3.245,2.519,1.987,0.964
880,0.879,1.379,3.37,2.178,0.943,3.647,1.284,1.414,2.19,1.977,1.053,1.254,0.72,1.095,0.808,5.093,1.546,1.207,1.069,0.859,3.077,3.919,2.92,1.875,1.014
881,0.964,1.266,2.785,2.34,0.872,2.984,1.269,1.544,1.622,2.107,1.093,1.378,0.76,0.967,0.812,4.722,1.755,1.05,0.998,0.837,3.394,4.185,3.013,1.754,1.036
882,1.175,1.156,2.331,2.386,0.82,2.441,1.2,1.577,1.292,2.047,1.088,1.442,0.804,0.784,0.807,4.661,1.893,0.906,0.932,0.827,3.472,4.013,2.777,1.623,1.041
883,1.533,1.052,1.997,2.365,0.778,2.071,1.107,1.494,1.118,1.86,1.052,1.473,0.845,0.614,0.806,4.749,1.968,0.805,0.855,0.843,3.288,3.542,2.329,1.501,1.047
884,1.989,0.968,1.722,2.337,0.742,1.839,1.031,1.322,1.007,1.64,1.002,1.497,0.876,0.503,0.813,4.677,2.036,0.766,0.78,0.882,2.872,3.018,1.891,1.418,1.066
885,2.485,0.923,1.831,2.35,0.713,1.872,1.002,1.12,0.9,1.453,0.952,1.505,0.888,0.465,0.827,4.254,2.146,0.785,0.731,0.929,2.328,2.629,1.658,1.391,1.093
886,3.472,0.934,6.162,2.643,0.709,3.824,1.028,0.951,0.849,1.378,0.903,1.5,0.877,0.471,0.839,3.52,2.29,0.828,0.724,0.956,1.905,2.435,1.693,1.401,1.109
887,5.982,0.997,23.019,3.62,0.745,10.858,1.094,0.849,0.978,1.531,0.858,1.581,0.843,0.492,0.836,2.719,2.439,0.897,0.759,0.941,1.684,2.353,1.908,1.406,1.091
888,10.772,1.095,58.736,5.535,0.841,25.234,1.173,0.819,1.325,2.057,0.829,1.954,0.799,0.571,0.815,2.059,2.527,1.097,0.823,0.879,1.723,2.276,2.21,1.372,1.03
889,17.626,1.213,111.578,8.281,1.002,45.786,1.257,0.852,1.795,3.012,0.835,2.779,0.766,0.769,0.781,1.718,2.515,1.563,0.905,0.786,1.928,2.217,2.597,1.296,0.952
890,25.087,1.333,169.924,11.312,1.205,67.934,1.373,0.931,2.271,4.266,0.896,4.015,0.768,1.111,0.752,1.739,2.42,2.338,0.997,0.697,2.157,2.275,3.142,1.212,0.911
891,30.922,1.428,216.497,13.762,1.399,84.719,1.542,1.034,2.546,5.506,1.014,5.383,0.81,1.551,0.74,2.022,2.314,3.322,1.089,0.643,2.35,2.505,3.867,1.177,0.948
892,33.071,1.474,235.425,14.821,1.539,90.551,1.765,1.143,2.652,6.358,1.164,6.464,0.877,1.973,0.741,2.411,2.306,4.301,1.198,0.635,2.425,2.876,4.658,1.264,1.066
893,30.717,1.461,220.272,14.091,1.606,83.241,1.996,1.243,2.537,6.531,1.299,6.866,0.937,2.262,0.739,2.708,2.448,5.037,1.349,0.66,2.44,3.249,5.291,1.512,1.221
894,24.684,1.393,176.487,11.768,1.612,65.7,2.147,1.323,2.375,5.948,1.376,6.437,0.961,2.343,0.714,2.83,2.69,5.381,1.55,0.694,2.473,3.404,5.54,1.897,1.355
895,16.975,1.282,119.656,8.559,1.587,44.047,2.144,1.369,2.322,4.823,1.37,5.358,0.945,2.224,0.66,2.689,2.904,5.309,1.766,0.722,2.538,3.185,5.299,2.336,1.428
896,9.88,1.143,66.81,5.381,1.55,24.759,1.968,1.369,2.475,3.58,1.284,4.081,0.898,1.989,0.588,2.5,2.986,4.954,1.925,0.745,2.698,2.599,4.68,2.715,1.433
897,4.958,1.014,30.165,2.962,1.524,12.026,1.678,1.319,2.859,2.626,1.147,3.063,0.836,1.747,0.522,2.309,2.914,4.494,1.957,0.776,2.918,1.842,3.941,2.952,1.393
898,2.519,0.952,12.232,1.634,1.543,6.678,1.383,1.234,3.321,2.138,0.996,2.552,0.783,1.571,0.487,2.347,2.784,4.069,1.838,0.83,3.157,1.19,3.334,3.032,1.346
899,1.859,1.013,7.413,1.332,1.642,6.306,1.216,1.144,3.681,2.033,0.863,2.502,0.754,1.46,0.498,2.607,2.744,3.708,1.61,0.911,3.623,0.923,2.983,3.006,1.324
900,2.037,1.219,7.58,1.786,1.83,7.85,1.272,1.07,3.762,2.082,0.76,2.668,0.748,1.361,0.545,3.039,2.932,3.338,1.358,1.0,4.069,1.212,2.8,2.935,1.33
901,2.682,1.532,8.108,2.849,2.062,9.457,1.548,1.015,3.551,2.123,0.685,2.831,0.754,1.23,0.605,3.518,3.416,2.917,1.17,1.07,4.601,2.052,2.647,2.858,1.344
902,3.652,1.878,8.356,4.288,2.268,10.587,1.944,0.98,3.072,2.283,0.637,3.03,0.765,1.096,0.653,3.922,4.134,2.571,1.113,1.105,4.919,3.236,2.499,2.794,1.349
