itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
126,1.848,0.186,2.18,1.388,0.275,2.587,1.154,0.512,4.338,0.381,0.111,0.367,0.105,0.804,0.369,6.607,5.848,0.276,0.253,0.357,0.581,1.676,0.129,1.581,0.43
127,1.641,0.163,2.049,1.362,0.249,2.565,1.071,0.514,3.997,0.286,0.128,0.308,0.115,0.606,0.364,7.976,6.389,0.38,0.257,0.365,0.55,1.627,0.161,1.501,0.387
128,1.467,0.139,2.146,1.317,0.223,2.462,1.092,0.505,3.551,0.209,0.161,0.269,0.139,0.44,0.353,9.579,7.154,0.508,0.285,0.365,0.577,1.529,0.224,1.378,0.35
129,1.348,0.121,2.47,1.245,0.207,2.326,1.217,0.482,3.09,0.171,0.207,0.262,0.178,0.35,0.337,11.1,7.962,0.626,0.334,0.366,0.653,1.387,0.294,1.244,0.322
130,1.268,0.114,2.886,1.145,0.201,2.199,1.432,0.453,2.799,0.179,0.257,0.284,0.228,0.351,0.319,12.247,8.678,0.707,0.391,0.371,0.737,1.205,0.344,1.131,0.302
131,1.184,0.114,3.181,1.014,0.2,2.094,1.703,0.43,2.776,0.226,0.3,0.323,0.278,0.428,0.303,12.802,9.208,0.73,0.442,0.381,0.804,0.997,0.351,1.05,0.295
132,1.084,0.121,3.215,0.884,0.195,2.005,1.99,0.421,2.972,0.32,0.323,0.388,0.315,0.54,0.288,12.671,9.503,0.694,0.475,0.389,0.841,0.806,0.327,1.0,0.304
133,0.991,0.133,3.01,0.808,0.186,1.935,2.353,0.438,3.462,0.467,0.321,0.489,0.328,0.622,0.278,11.942,9.614,0.623,0.482,0.388,0.859,0.688,0.296,0.968,0.334
134,0.953,0.148,2.652,0.843,0.177,1.85,3.149,0.512,5.794,0.664,0.297,0.634,0.317,0.708,0.297,10.836,9.633,0.554,0.464,0.374,0.893,0.683,0.29,0.937,0.38
135,0.998,0.165,2.314,0.997,0.171,1.763,5.101,0.692,12.78,0.872,0.261,0.807,0.286,0.973,0.385,9.627,9.603,0.494,0.428,0.348,0.98,0.783,0.347,0.898,0.43
136,1.104,0.178,2.078,1.212,0.17,1.684,8.77,1.01,26.748,1.032,0.225,0.976,0.247,1.584,0.57,8.532,9.574,0.437,0.385,0.316,1.119,0.941,0.504,0.847,0.47
137,1.25,0.186,1.944,1.414,0.17,1.608,13.948,1.439,45.716,1.09,0.196,1.105,0.209,2.578,0.839,7.624,9.554,0.381,0.344,0.287,1.27,1.113,0.765,0.79,0.489
138,1.459,0.192,1.903,1.587,0.17,1.561,19.518,1.886,65.966,1.027,0.174,1.166,0.179,3.753,1.134,6.947,9.511,0.323,0.31,0.263,1.371,1.279,1.101,0.734,0.482
139,1.776,0.207,1.952,1.773,0.171,1.605,23.805,2.219,80.293,0.87,0.158,1.155,0.157,4.755,1.373,6.539,9.398,0.264,0.288,0.245,1.388,1.446,1.453,0.689,0.454
140,2.205,0.236,2.105,2.018,0.176,1.796,25.318,2.327,84.356,0.676,0.145,1.092,0.142,5.219,1.482,6.428,9.126,0.215,0.277,0.232,1.348,1.615,1.738,0.662,0.416
141,2.686,0.281,2.354,2.319,0.186,2.104,23.484,2.171,76.109,0.514,0.135,1.004,0.131,4.966,1.431,6.626,8.655,0.186,0.278,0.223,1.295,1.765,1.885,0.659,0.383
142,3.079,0.33,2.613,2.605,0.201,2.42,18.888,1.804,58.837,0.426,0.13,0.912,0.125,4.094,1.243,7.089,8.03,0.172,0.288,0.219,1.273,1.854,1.849,0.684,0.368
143,3.228,0.371,2.717,2.755,0.213,2.599,13.065,1.343,38.429,0.407,0.134,0.819,0.124,2.961,0.985,7.736,7.335,0.169,0.303,0.225,1.284,1.833,1.638,0.736,0.379
144,3.047,0.39,2.52,2.674,0.217,2.525,7.698,0.916,20.55,0.441,0.146,0.74,0.129,1.977,0.736,8.438,6.712,0.185,0.317,0.243,1.286,1.69,1.313,0.798,0.418
145,2.571,0.384,2.046,2.339,0.212,2.185,3.9,0.609,8.856,0.512,0.163,0.703,0.141,1.404,0.549,9.015,6.332,0.239,0.326,0.273,1.271,1.452,0.966,0.856,0.478
146,1.944,0.362,1.463,1.822,0.201,1.693,1.939,0.44,3.364,0.612,0.178,0.736,0.156,1.242,0.439,9.279,6.274,0.338,0.326,0.31,1.268,1.179,0.672,0.897,0.547
147,1.357,0.336,0.997,1.269,0.19,1.218,1.331,0.37,1.812,0.742,0.189,0.854,0.174,1.302,0.383,9.144,6.468,0.475,0.314,0.349,1.319,0.957,0.48,0.919,0.61
148,0.957,0.317,0.787,0.836,0.185,0.903,1.343,0.349,1.681,0.881,0.193,1.023,0.19,1.354,0.354,8.705,6.748,0.635,0.294,0.381,1.458,0.852,0.384,0.931,0.655
149,0.811,0.305,0.836,0.645,0.183,0.818,1.494,0.346,1.764,0.984,0.189,1.172,0.202,1.301,0.338,8.207,6.966,0.794,0.272,0.4,1.647,0.879,0.347,0.946,0.67
150,0.915,0.295,1.047,0.762,0.182,0.937,1.633,0.361,1.883,1.01,0.179,1.237,0.206,1.145,0.33,7.89,7.102,0.921,0.255,0.406,1.793,1.009,0.337,0.976,0.656
151,1.2,0.286,1.328,1.161,0.18,1.203,1.685,0.399,2.037,0.933,0.166,1.183,0.203,0.929,0.33,7.912,7.274,0.987,0.251,0.401,1.829,1.193,0.322,1.03,0.62
152,1.574,0.283,1.621,1.74,0.182,1.548,1.584,0.449,2.064,0.773,0.153,1.023,0.192,0.724,0.341,8.356,7.621,0.977,0.26,0.39,1.733,1.393,0.287,1.099,0.576
153,1.962,0.296,1.908,2.372,0.197,1.903,1.349,0.493,2.076,0.588,0.142,0.819,0.179,0.6,0.364,9.11,8.193,0.899,0.28,0.377,1.522,1.57,0.237,1.163,0.537
154,2.263,0.326,2.185,2.891,0.226,2.2,1.055,0.515,2.031,0.432,0.137,0.634,0.168,0.597,0.396,9.813,8.934,0.782,0.31,0.361,1.279,1.685,0.187,1.194,0.51
155,2.373,0.363,2.408,3.136,0.266,2.363,0.798,0.51,1.945,0.349,0.14,0.519,0.161,0.715,0.429,10.123,9.714,0.661,0.347,0.344,1.092,1.716,0.153,1.169,0.492
156,2.244,0.391,2.528,3.037,0.302,2.336,0.65,0.489,1.818,0.358,0.15,0.492,0.159,0.913,0.449,9.902,10.361,0.56,0.39,0.327,1.012,1.669,0.163,1.08,0.48
157,1.914,0.396,2.504,2.654,0.325,2.136,0.631,0.47,1.684,0.437,0.166,0.543,0.162,1.116,0.452,9.278,10.666,0.493,0.437,0.312,1.054,1.573,0.232,0.938,0.471
158,1.498,0.375,2.323,2.15,0.326,1.849,0.702,0.47,1.526,0.548,0.182,0.642,0.17,1.255,0.437,8.622,10.519,0.458,0.482,0.302,1.181,1.464,0.366,0.774,0.467
159,1.127,0.335,2.027,1.7,0.308,1.596,0.797,0.496,1.384,0.647,0.194,0.761,0.178,1.3,0.416,8.353,10.013,0.434,0.515,0.296,1.332,1.368,0.548,0.625,0.467
160,0.871,0.292,1.7,1.399,0.277,1.497,0.879,0.545,1.305,0.701,0.197,0.871,0.183,1.261,0.398,8.712,9.36,0.4,0.527,0.289,1.468,1.302,0.73,0.52,0.467
161,0.723,0.261,1.441,1.242,0.244,1.616,0.961,0.609,1.357,0.695,0.19,0.945,0.183,1.171,0.394,9.675,8.826,0.344,0.517,0.274,1.565,1.276,0.859,0.465,0.461
162,0.631,0.247,1.309,1.163,0.213,1.944,1.054,0.673,1.606,0.629,0.177,0.961,0.178,1.075,0.403,10.962,8.606,0.28,0.495,0.25,1.62,1.294,0.893,0.444,0.444
163,0.548,0.242,1.305,1.093,0.184,2.366,1.143,0.726,2.034,0.522,0.16,0.909,0.166,1.003,0.421,12.13,8.811,0.232,0.474,0.22,1.639,1.344,0.823,0.432,0.418
164,0.461,0.235,1.392,0.997,0.157,2.748,1.204,0.761,2.62,0.4,0.146,0.782,0.151,0.958,0.441,12.821,9.49,0.223,0.469,0.192,1.667,1.415,0.678,0.418,0.392
165,0.382,0.222,1.537,0.907,0.135,2.996,1.233,0.774,3.245,0.303,0.139,0.625,0.136,0.928,0.455,12.976,10.457,0.263,0.493,0.173,1.76,1.521,0.537,0.405,0.376
166,0.333,0.209,1.732,0.877,0.121,3.115,1.223,0.758,3.773,0.263,0.143,0.492,0.128,0.895,0.46,12.814,11.364,0.338,0.55,0.17,1.963,1.677,0.488,0.4,0.376
167,0.338,0.202,1.962,0.952,0.117,3.167,1.163,0.709,4.123,0.287,0.156,0.416,0.129,0.859,0.459,12.648,11.886,0.418,0.629,0.181,2.259,1.863,0.563,0.411,0.39
168,0.394,0.205,2.213,1.125,0.124,3.231,1.083,0.632,4.273,0.357,0.173,0.413,0.138,0.83,0.459,12.625,11.849,0.468,0.706,0.199,2.581,2.04,0.73,0.434,0.408
169,0.488,0.219,2.479,1.339,0.139,3.289,1.02,0.536,4.185,0.438,0.188,0.456,0.149,0.818,0.468,12.663,11.272,0.469,0.75,0.217,2.804,2.15,0.908,0.46,0.419
170,0.59,0.239,2.807,1.507,0.159,3.414,1.006,0.443,3.903,0.491,0.197,0.509,0.158,0.843,0.489,12.673,10.362,0.432,0.736,0.23,2.837,2.141,1.003,0.482,0.417
171,0.714,0.266,3.322,1.607,0.185,3.744,1.043,0.377,3.55,0.508,0.196,0.546,0.161,0.935,0.518,12.531,9.402,0.389,0.661,0.239,2.687,2.026,0.981,0.508,0.403
172,0.896,0.297,4.101,1.679,0.216,4.354,1.155,0.356,3.272,0.506,0.184,0.564,0.158,1.138,0.546,12.246,8.777,0.366,0.546,0.25,2.441,1.873,0.864,0.55,0.381
173,1.164,0.33,5.105,1.806,0.251,5.263,1.393,0.379,3.315,0.521,0.166,0.584,0.15,1.477,0.563,12.045,8.746,0.38,0.427,0.268,2.295,1.777,0.73,0.615,0.358
174,1.497,0.355,6.252,2.03,0.284,6.42,1.776,0.429,3.928,0.582,0.144,0.631,0.141,1.92,0.566,12.189,9.322,0.423,0.34,0.293,2.436,1.803,0.649,0.706,0.339
175,1.814,0.363,7.32,2.295,0.307,7.599,2.259,0.485,5.224,0.689,0.123,0.714,0.135,2.375,0.56,12.802,10.243,0.475,0.313,0.319,2.921,1.933,0.652,0.812,0.333
176,2.03,0.355,8.192,2.489,0.315,8.605,2.713,0.527,7.08,0.817,0.109,0.816,0.133,2.713,0.551,13.658,11.177,0.524,0.347,0.339,3.657,2.101,0.723,0.913,0.346
177,2.082,0.343,8.594,2.501,0.313,9.084,3.004,0.547,9.093,0.924,0.102,0.902,0.135,2.828,0.543,14.254,11.829,0.57,0.424,0.345,4.403,2.221,0.808,0.987,0.381
178,1.962,0.344,8.491,2.296,0.314,8.933,3.065,0.55,10.755,0.967,0.104,0.939,0.137,2.681,0.539,14.203,12.091,0.638,0.519,0.337,4.916,2.287,0.855,1.023,0.433
179,1.74,0.377,7.934,1.964,0.337,8.204,2.918,0.543,11.545,0.937,0.115,0.917,0.139,2.31,0.532,13.446,12.02,0.751,0.612,0.319,5.001,2.378,0.844,1.022,0.489
180,1.518,0.449,7.069,1.663,0.395,7.151,2.661,0.535,11.128,0.851,0.137,0.845,0.143,1.837,0.52,12.35,11.642,0.9,0.688,0.301,4.655,2.589,0.785,0.994,0.536
181,1.395,0.545,6.033,1.512,0.483,6.035,2.396,0.536,9.702,0.732,0.174,0.737,0.159,1.381,0.504,11.542,11.04,1.049,0.737,0.291,4.034,2.978,0.688,0.963,0.565
182,1.486,0.631,4.924,1.614,0.575,5.026,2.202,0.557,7.592,0.618,0.227,0.621,0.192,1.02,0.491,11.399,10.391,1.158,0.749,0.296,3.379,3.54,0.578,0.958,0.577
183,1.849,0.674,3.791,2.002,0.643,4.099,2.086,0.617,5.385,0.553,0.29,0.54,0.242,0.769,0.489,11.851,9.887,1.198,0.722,0.314,2.842,4.211,0.483,0.991,0.578
184,2.466,0.659,2.757,2.634,0.663,3.246,2.007,0.737,3.527,0.564,0.347,0.528,0.298,0.617,0.499,12.536,9.646,1.147,0.667,0.34,2.506,4.875,0.421,1.059,0.576
185,3.235,0.598,1.818,3.405,0.633,2.411,1.914,0.924,2.357,0.658,0.384,0.608,0.347,0.542,0.512,12.97,9.664,1.031,0.606,0.366,2.368,5.408,0.409,1.145,0.577
186,3.985,0.52,1.116,4.145,0.567,1.708,1.777,1.153,1.911,0.814,0.387,0.767,0.372,0.52,0.514,12.792,9.812,0.907,0.562,0.385,2.374,5.71,0.468,1.219,0.583
187,4.486,0.458,0.73,4.629,0.488,1.194,1.61,1.367,2.07,0.994,0.356,0.974,0.367,0.539,0.493,11.987,9.88,0.837,0.547,0.393,2.412,5.726,0.597,1.256,0.588
188,4.58,0.428,0.635,4.694,0.418,0.912,1.428,1.496,2.619,1.148,0.301,1.176,0.334,0.588,0.45,10.814,9.637,0.856,0.56,0.387,2.412,5.467,0.773,1.246,0.582
189,4.254,0.433,0.74,4.308,0.367,0.849,1.255,1.492,3.259,1.231,0.242,1.307,0.284,0.663,0.402,9.599,9.049,0.95,0.587,0.367,2.33,4.989,0.938,1.196,0.563
190,3.65,0.465,0.989,3.604,0.342,0.953,1.128,1.352,3.78,1.247,0.199,1.333,0.235,0.771,0.372,8.512,8.268,1.067,0.606,0.339,2.165,4.367,1.042,1.117,0.535
191,2.977,0.511,1.356,2.818,0.338,1.176,1.094,1.12,3.996,1.24,0.181,1.275,0.198,0.91,0.373,7.584,7.62,1.143,0.601,0.309,1.933,3.69,1.073,1.015,0.502
192,2.416,0.558,1.803,2.185,0.348,1.463,1.201,0.863,3.792,1.261,0.187,1.182,0.178,1.055,0.403,6.838,7.426,1.144,0.568,0.283,1.677,3.042,1.034,0.897,0.47
193,2.053,0.595,2.236,1.835,0.364,1.761,1.477,0.644,3.279,1.331,0.204,1.101,0.171,1.168,0.444,6.341,7.736,1.075,0.516,0.262,1.435,2.486,0.962,0.776,0.441
194,1.854,0.614,2.566,1.751,0.373,2.021,1.903,0.502,2.662,1.426,0.218,1.047,0.169,1.209,0.475,6.171,8.387,0.963,0.461,0.248,1.251,2.043,0.902,0.671,0.416
195,1.723,0.605,2.734,1.805,0.371,2.216,2.381,0.449,2.132,1.496,0.218,1.025,0.167,1.153,0.479,6.387,9.088,0.849,0.421,0.239,1.172,1.698,0.877,0.598,0.395
196,1.565,0.567,2.722,1.845,0.359,2.318,2.774,0.474,1.841,1.484,0.205,1.032,0.163,1.021,0.454,6.915,9.619,0.768,0.407,0.231,1.17,1.438,0.869,0.573,0.376
197,1.339,0.51,2.572,1.778,0.347,2.351,2.981,0.553,1.818,1.363,0.182,1.042,0.157,0.877,0.408,7.541,9.874,0.743,0.418,0.222,1.221,1.258,0.839,0.602,0.356
198,1.058,0.45,2.343,1.6,0.348,2.332,2.964,0.664,1.925,1.155,0.155,1.045,0.147,0.793,0.36,8.077,9.84,0.764,0.449,0.21,1.29,1.139,0.778,0.683,0.336
199,0.776,0.406,2.095,1.374,0.371,2.302,2.768,0.78,2.029,0.927,0.13,1.049,0.137,0.813,0.323,8.427,9.565,0.81,0.483,0.196,1.393,1.061,0.712,0.803,0.319
200,0.545,0.385,1.887,1.174,0.407,2.294,2.488,0.865,2.039,0.741,0.11,1.051,0.127,0.921,0.304,8.566,9.171,0.87,0.501,0.182,1.527,1.011,0.673,0.935,0.311
201,0.41,0.381,1.812,1.064,0.442,2.389,2.221,0.902,1.92,0.616,0.1,1.022,0.118,1.051,0.304,8.676,8.749,0.932,0.494,0.173,1.664,0.974,0.688,1.044,0.316
202,0.458,0.389,1.994,1.145,0.465,2.661,2.016,0.901,1.703,0.547,0.104,0.947,0.112,1.127,0.317,8.985,8.324,0.984,0.466,0.174,1.76,0.966,0.753,1.091,0.34
203,0.866,0.428,2.606,1.582,0.49,3.181,1.87,0.895,1.433,0.558,0.126,0.874,0.113,1.113,0.34,9.613,7.878,1.024,0.434,0.189,1.799,1.014,0.848,1.059,0.382
204,1.785,0.532,3.754,2.498,0.553,3.996,1.744,0.916,1.156,0.704,0.168,0.897,0.119,1.035,0.372,10.485,7.417,1.053,0.42,0.215,1.808,1.139,0.948,0.963,0.436
205,3.195,0.718,5.363,3.855,0.677,5.073,1.614,0.974,0.939,1.036,0.222,1.101,0.131,0.964,0.412,11.302,6.985,1.059,0.433,0.248,1.837,1.326,1.023,0.85,0.49
206,4.849,0.96,7.205,5.404,0.848,6.277,1.494,1.046,0.873,1.519,0.275,1.472,0.144,0.97,0.457,11.78,6.687,1.028,0.47,0.279,1.939,1.53,1.036,0.769,0.529
207,6.302,1.187,9.077,6.727,1.015,7.497,1.442,1.096,0.942,2.005,0.312,1.872,0.154,1.109,0.505,11.671,6.611,0.957,0.52,0.299,2.11,1.703,0.969,0.751,0.543
208,7.099,1.315,10.741,7.395,1.113,8.531,1.502,1.091,1.268,2.331,0.324,2.143,0.158,1.389,0.549,10.903,6.778,0.852,0.571,0.305,2.298,1.819,0.842,0.79,0.532
209,7.007,1.295,11.813,7.205,1.097,9.052,1.643,1.018,1.786,2.386,0.312,2.174,0.159,1.743,0.581,9.604,7.157,0.741,0.614,0.299,2.4,1.873,0.696,0.845,0.506
210,6.13,1.139,12.111,6.276,0.976,8.92,1.792,0.894,2.423,2.162,0.289,1.956,0.16,2.073,0.593,8.179,7.567,0.643,0.642,0.285,2.343,1.876,0.582,0.865,0.482
211,4.835,0.914,11.668,4.961,0.802,8.163,1.878,0.761,2.863,1.752,0.271,1.566,0.167,2.288,0.584,7.014,7.784,0.563,0.646,0.268,2.1,1.848,0.524,0.826,0.477
212,3.552,0.702,10.724,3.679,0.641,7.072,1.836,0.666,3.021,1.318,0.268,1.145,0.183,2.337,0.552,6.347,7.668,0.505,0.618,0.255,1.748,1.796,0.532,0.751,0.496
213,2.591,0.561,9.522,2.726,0.535,5.888,1.64,0.64,2.922,1.013,0.283,0.836,0.207,2.226,0.504,6.159,7.259,0.46,0.562,0.248,1.393,1.718,0.608,0.694,0.539
214,2.025,0.505,8.259,2.147,0.494,4.925,1.354,0.681,2.711,0.911,0.305,0.703,0.236,2.005,0.447,6.239,6.737,0.42,0.49,0.251,1.143,1.596,0.713,0.701,0.595
215,1.73,0.507,7.166,1.794,0.49,4.31,1.063,0.762,2.638,0.993,0.325,0.724,0.262,1.742,0.397,6.396,6.321,0.386,0.422,0.264,1.015,1.413,0.802,0.785,0.649
216,1.53,0.527,6.365,1.493,0.486,4.114,0.861,0.854,2.934,1.168,0.333,0.821,0.28,1.491,0.369,6.528,6.104,0.362,0.38,0.284,0.995,1.19,0.855,0.912,0.694
217,1.354,0.535,5.868,1.191,0.46,4.232,0.831,0.927,3.693,1.336,0.328,0.915,0.286,1.281,0.374,6.6,6.097,0.353,0.373,0.307,1.042,0.989,0.864,1.03,0.724
218,1.211,0.524,5.511,0.935,0.412,4.444,0.993,0.968,4.801,1.421,0.31,0.951,0.277,1.116,0.418,6.568,6.158,0.355,0.396,0.324,1.145,0.87,0.828,1.096,0.737
219,1.131,0.496,5.13,0.774,0.36,4.54,1.275,0.979,5.93,1.385,0.282,0.908,0.256,0.985,0.492,6.407,6.153,0.363,0.43,0.331,1.301,0.856,0.748,1.093,0.726
220,1.095,0.455,4.598,0.708,0.313,4.377,1.559,0.97,6.761,1.222,0.249,0.793,0.225,0.887,0.582,6.113,5.98,0.373,0.455,0.325,1.514,0.908,0.645,1.034,0.688
221,1.061,0.403,3.921,0.689,0.277,3.938,1.744,0.953,7.099,0.974,0.22,0.64,0.192,0.848,0.665,5.749,5.609,0.378,0.457,0.309,1.736,0.97,0.562,0.958,0.621
222,0.989,0.349,3.225,0.668,0.252,3.328,1.782,0.936,6.832,0.707,0.206,0.504,0.166,0.895,0.73,5.459,5.089,0.381,0.437,0.29,1.906,0.988,0.549,0.899,0.533
223,0.875,0.304,2.673,0.622,0.242,2.732,1.664,0.916,6.259,0.492,0.213,0.439,0.155,1.023,0.772,5.396,4.556,0.391,0.409,0.275,1.968,0.945,0.641,0.877,0.44
224,0.751,0.288,2.398,0.546,0.257,2.315,1.431,0.882,5.492,0.383,0.244,0.485,0.164,1.192,0.794,5.673,4.139,0.41,0.384,0.269,1.941,0.852,0.838,0.888,0.363
225,0.657,0.318,2.48,0.457,0.305,2.16,1.161,0.822,4.77,0.406,0.294,0.633,0.193,1.348,0.799,6.293,3.957,0.448,0.367,0.274,1.853,0.732,1.092,0.925,0.321
226,0.627,0.4,2.936,0.382,0.378,2.264,0.941,0.732,4.114,0.556,0.348,0.841,0.236,1.434,0.79,7.19,4.15,0.504,0.352,0.291,1.795,0.616,1.325,0.984,0.322
227,0.686,0.522,3.731,0.344,0.457,2.563,0.838,0.626,3.686,0.795,0.386,1.045,0.28,1.426,0.768,8.175,4.767,0.565,0.334,0.314,1.778,0.538,1.459,1.058,0.363
228,0.844,0.66,4.743,0.362,0.519,3.019,0.869,0.523,3.23,1.074,0.397,1.194,0.312,1.335,0.733,9.017,5.698,0.611,0.311,0.337,1.837,0.516,1.444,1.142,0.432
229,1.082,0.777,5.834,0.452,0.544,3.614,1.0,0.44,2.84,1.33,0.377,1.264,0.323,1.196,0.688,9.522,6.665,0.62,0.289,0.354,1.893,0.565,1.289,1.217,0.508
230,1.351,0.836,6.78,0.617,0.52,4.283,1.157,0.385,2.429,1.5,0.332,1.251,0.309,1.056,0.638,9.524,7.337,0.584,0.278,0.358,1.894,0.693,1.049,1.251,0.571
231,1.573,0.816,7.288,0.828,0.456,4.837,1.271,0.36,2.043,1.56,0.275,1.183,0.277,0.959,0.585,8.989,7.446,0.529,0.285,0.348,1.77,0.878,0.801,1.224,0.607
232,1.691,0.724,7.202,1.036,0.375,5.079,1.3,0.364,1.721,1.518,0.218,1.102,0.236,0.922,0.533,8.109,6.983,0.497,0.308,0.329,1.52,1.075,0.609,1.131,0.606
233,1.683,0.596,6.554,1.19,0.305,4.944,1.235,0.391,1.452,1.405,0.171,1.048,0.197,0.929,0.487,7.176,6.151,0.521,0.343,0.307,1.187,1.228,0.507,0.979,0.572
234,1.569,0.477,5.499,1.253,0.268,4.503,1.106,0.428,1.216,1.266,0.138,1.047,0.166,0.941,0.457,6.474,5.28,0.605,0.381,0.293,0.843,1.299,0.495,0.801,0.52
235,1.403,0.4,4.319,1.225,0.265,3.904,0.97,0.473,1.045,1.131,0.119,1.092,0.146,0.926,0.449,6.142,4.683,0.724,0.414,0.29,0.565,1.288,0.54,0.64,0.472
236,1.233,0.371,3.171,1.136,0.282,3.248,0.889,0.537,0.983,1.012,0.109,1.153,0.133,0.864,0.467,6.193,4.52,0.831,0.437,0.298,0.369,1.232,0.593,0.538,0.453
237,1.093,0.372,2.222,1.032,0.301,2.614,0.913,0.64,1.109,0.907,0.103,1.198,0.124,0.766,0.509,6.509,4.744,0.882,0.449,0.31,0.237,1.185,0.623,0.523,0.476
238,0.977,0.375,1.531,0.942,0.309,2.081,1.047,0.793,1.459,0.803,0.098,1.193,0.116,0.676,0.563,6.999,5.181,0.853,0.449,0.32,0.165,1.177,0.62,0.592,0.536
239,0.855,0.362,1.158,0.861,0.301,1.705,1.252,0.978,2.012,0.699,0.093,1.125,0.109,0.645,0.616,7.633,5.653,0.753,0.434,0.319,0.17,1.203,0.597,0.716,0.608
240,0.712,0.332,0.986,0.77,0.283,1.454,1.481,1.154,2.669,0.605,0.092,1.005,0.103,0.696,0.653,8.334,6.048,0.614,0.406,0.304,0.272,1.222,0.59,0.86,0.663
241,0.565,0.295,0.924,0.655,0.262,1.295,1.71,1.269,3.291,0.54,0.095,0.866,0.098,0.81,0.666,8.954,6.307,0.488,0.371,0.278,0.461,1.188,0.64,0.986,0.68
242,0.447,0.262,0.878,0.538,0.246,1.182,1.91,1.29,3.733,0.515,0.102,0.741,0.094,0.934,0.656,9.308,6.403,0.406,0.339,0.249,0.701,1.094,0.766,1.066,0.655
243,0.393,0.242,0.812,0.461,0.235,1.102,2.035,1.221,3.884,0.524,0.11,0.655,0.091,1.016,0.635,9.285,6.325,0.374,0.317,0.225,0.947,0.977,0.942,1.099,0.598
244,0.417,0.24,0.782,0.46,0.229,1.079,2.053,1.102,3.682,0.557,0.116,0.609,0.088,1.034,0.621,8.817,6.062,0.375,0.311,0.211,1.148,0.905,1.108,1.099,0.529
245,0.509,0.255,0.848,0.523,0.227,1.082,1.957,0.986,3.19,0.599,0.12,0.592,0.087,1.004,0.63,7.938,5.657,0.39,0.32,0.211,1.259,0.947,1.197,1.088,0.469
246,0.654,0.282,1.038,0.62,0.232,1.095,1.768,0.911,2.532,0.637,0.124,0.601,0.091,0.954,0.665,6.839,5.191,0.404,0.336,0.225,1.261,1.124,1.174,1.076,0.435
247,0.826,0.314,1.325,0.708,0.245,1.111,1.529,0.877,1.824,0.668,0.131,0.645,0.102,0.899,0.714,5.795,4.728,0.398,0.351,0.251,1.171,1.419,1.053,1.058,0.432
248,0.985,0.342,1.635,0.76,0.265,1.134,1.297,0.857,1.207,0.689,0.144,0.731,0.119,0.846,0.757,5.059,4.3,0.369,0.359,0.284,1.045,1.778,0.885,1.011,0.454
249,1.087,0.356,1.863,0.766,0.286,1.155,1.108,0.817,0.816,0.695,0.162,0.837,0.138,0.786,0.777,4.731,3.957,0.333,0.36,0.317,0.948,2.132,0.722,0.919,0.49
250,1.098,0.357,1.976,0.732,0.304,1.164,0.973,0.744,0.708,0.68,0.181,0.926,0.158,0.71,0.771,4.722,3.757,0.303,0.355,0.339,0.928,2.417,0.6,0.796,0.525
251,1.02,0.347,1.961,0.677,0.319,1.177,0.887,0.662,0.864,0.641,0.196,0.963,0.173,0.624,0.751,4.843,3.685,0.286,0.354,0.345,1.008,2.589,0.528,0.678,0.554
252,0.885,0.331,1.869,0.621,0.332,1.197,0.847,0.613,1.215,0.581,0.205,0.924,0.182,0.563,0.736,4.907,3.676,0.287,0.367,0.334,1.155,2.632,0.494,0.606,0.579
253,0.746,0.312,1.727,0.573,0.34,1.227,0.864,0.627,1.656,0.509,0.206,0.811,0.186,0.572,0.738,4.829,3.698,0.306,0.401,0.309,1.325,2.562,0.477,0.595,0.607
254,0.638,0.291,1.573,0.528,0.34,1.241,0.972,0.702,2.055,0.441,0.203,0.656,0.186,0.667,0.753,4.617,3.78,0.344,0.454,0.28,1.471,2.416,0.466,0.633,0.64
255,0.571,0.269,1.402,0.481,0.33,1.205,1.188,0.807,2.281,0.383,0.197,0.5,0.182,0.816,0.763,4.418,3.959,0.4,0.519,0.255,1.529,2.224,0.464,0.69,0.675
256,0.547,0.246,1.229,0.441,0.313,1.104,1.482,0.9,2.293,0.345,0.191,0.382,0.177,0.971,0.747,4.418,4.243,0.467,0.581,0.239,1.49,2.018,0.482,0.731,0.7
257,0.575,0.228,1.066,0.425,0.297,0.951,1.779,0.948,2.152,0.346,0.185,0.328,0.171,1.083,0.695,4.746,4.638,0.516,0.623,0.232,1.388,1.825,0.508,0.732,0.7
258,0.664,0.224,0.933,0.451,0.296,0.793,1.984,0.944,2.001,0.397,0.181,0.34,0.164,1.123,0.613,5.392,5.131,0.529,0.634,0.227,1.285,1.653,0.522,0.717,0.667
259,0.811,0.236,0.838,0.53,0.316,0.676,2.02,0.906,1.959,0.495,0.179,0.398,0.158,1.11,0.524,6.204,5.721,0.496,0.616,0.219,1.249,1.516,0.514,0.732,0.607
260,0.992,0.261,0.776,0.656,0.354,0.611,1.87,0.868,2.028,0.612,0.178,0.471,0.154,1.069,0.447,7.008,6.412,0.428,0.574,0.204,1.296,1.417,0.482,0.805,0.537
